sync,time,vout
1.0,0.05432617,1.502
1.0,0.0574678,1.502
1.0,0.06055793,1.5
1.0,0.06361591,1.502
1.0,0.06671087,1.5
1.0,0.06980007,1.5
1.0,0.07326213,1.5
1.0,0.0760758,1.5
1.0,0.07941722,1.498
1.0,0.08228098,1.496
1.0,0.08537424,1.496
1.0,0.08813122,1.494
1.0,0.09123681,1.496
1.0,0.09433543,1.496
1.0,0.0973862,1.494
1.0,0.10048961,1.492
1.0,0.1036302,1.494
1.0,0.10669278,1.49
1.0,0.10978428,1.492
1.0,0.11288228,1.492
1.0,0.11599661,1.488
1.0,0.11912204,1.488
1.0,0.12223476,1.488
1.0,0.12531454,1.488
1.0,0.128534,1.486
1.0,0.13149056,1.486
1.0,0.13463402,1.484
1.0,0.13769485,1.484
1.0,0.14080994,1.482
1.0,0.14388387,1.482
1.0,0.14697093,1.48
1.0,0.15008011,1.478
1.0,0.15326609,1.478
1.0,0.15648261,1.478
1.0,0.15939128,1.476
1.0,0.16249472,1.474
1.0,0.16563722,1.474
1.0,0.16869267,1.47
1.0,0.17178224,1.47
1.0,0.17489733,1.468
1.0,0.17799717,1.468
1.0,0.18108317,1.464
1.0,0.1841993,1.466
1.0,0.18729174,1.466
1.0,0.19039222,1.464
1.0,0.19369085,1.462
1.0,0.19669246,1.464
1.0,0.19973254,1.462
1.0,0.20278733,1.462
1.0,0.2058973,1.46
1.0,0.20900185,1.46
1.0,0.21208744,1.458
1.0,0.21520739,1.456
1.0,0.21829235,1.456
1.0,0.22139754,1.452
1.0,0.22450298,1.454
1.0,0.22764517,1.452
1.0,0.23075857,1.452
1.0,0.23385787,1.45
1.0,0.23695581,1.448
1.0,0.24002069,1.446
1.0,0.24313883,1.446
1.0,0.24622976,1.446
1.0,0.24933196,1.442
1.0,0.25243159,1.442
1.0,0.25552822,1.44
1.0,0.25870265,1.438
1.0,0.26179843,1.434
1.0,0.26487796,1.434
1.0,0.26792978,1.43
1.0,0.27103005,1.428
1.0,0.27414065,1.428
1.0,0.27722748,1.426
1.0,0.28032093,1.424
1.0,0.28342661,1.422
1.0,0.28653309,1.42
1.0,0.28965826,1.418
1.0,0.29277824,1.416
1.0,0.29588548,1.414
1.0,0.29895593,1.412
1.0,0.30203537,1.41
1.0,0.30513298,1.406
1.0,0.30823041,1.404
1.0,0.31132539,1.402
1.0,0.31442489,1.4
1.0,0.31751644,1.396
1.0,0.32066257,1.396
1.0,0.32377439,1.396
1.0,0.326876,1.392
1.0,0.3299527,1.388
1.0,0.33305,1.386
1.0,0.33612485,1.384
1.0,0.3392252,1.382
1.0,0.34232515,1.378
1.0,0.34542057,1.374
1.0,0.34852893,1.372
1.0,0.35166428,1.368
1.0,0.35477352,1.364
1.0,0.35785844,1.362
1.0,0.36095952,1.36
1.0,0.36402452,1.356
1.0,0.36712222,1.354
1.0,0.37022624,1.352
1.0,0.37332483,1.352
1.0,0.37642207,1.35
