time,vout
139.03469205,1.86
139.03785599,1.86
139.04105273,1.86
139.04407801,1.86
139.04717268,1.86
139.0503149,1.86
139.05356431,1.862
139.0568004,1.862
139.05991814,1.862
139.06304773,1.862
139.06619781,1.862
139.06929103,1.862
139.07239438,1.862
139.07550919,1.862
139.07859683,1.864
139.08175816,1.862
139.08489401,1.86
139.08820473,1.86
139.09112501,1.858
139.09423597,1.858
139.09734055,1.856
139.10048879,1.854
139.10400331,1.854
139.1067206,1.852
139.10990825,1.85
139.11307864,1.848
139.11612518,1.846
139.11934399,1.844
139.12247223,1.844
139.12545829,1.842
139.12859884,1.842
139.13174325,1.84
139.13484123,1.84
139.13813555,1.838
139.14337301,1.838
139.14590045,1.834
139.14735749,1.834
139.15049669,1.832
139.15356758,1.832
139.15642095,1.83
139.15959586,1.828
139.16270012,1.828
139.16580151,1.826
139.16895501,1.826
139.17200734,1.826
139.17522144,1.824
139.17829594,1.824
139.1813671,1.822
139.18454851,1.822
139.1878837,1.82
139.1908399,1.82
139.19388655,1.82
139.19696931,1.82
139.20006127,1.82
139.20319056,1.822
139.20630138,1.822
139.20943869,1.822
139.21255875,1.824
139.21567834,1.824
139.21881683,1.824
139.22190894,1.824
139.22501744,1.826
139.22812879,1.826
139.23132338,1.826
139.23439277,1.826
139.23759218,1.826
139.24063008,1.828
139.24382036,1.828
139.2468734,1.828
139.25000114,1.828
139.25312536,1.828
139.25626244,1.828
139.25935397,1.83
139.26246051,1.83
139.26560123,1.832
139.26869834,1.832
139.27194786,1.834
139.27493503,1.834
139.27812677,1.836
139.28122675,1.836
139.28491956,1.838
139.28773962,1.84
139.29065831,1.842
139.29372558,1.844
139.29685677,1.848
139.29996264,1.852
139.30307666,1.852
139.30618616,1.856
139.30988038,1.858
139.31337507,1.86
139.31583271,1.862
139.31902562,1.866
139.32209838,1.868
139.3249199,1.872
139.32798236,1.876
139.3311041,1.88
139.33423394,1.88
139.33735099,1.884
139.34044897,1.886
139.34357701,1.888
139.34670342,1.89
139.3498324,1.892
139.35295497,1.892
139.35604492,1.894
139.35915575,1.896
139.36227825,1.898
139.36536614,1.902
139.36849745,1.904
139.37162712,1.906
139.37472166,1.908
139.37789218,1.912
139.38102805,1.912
139.38409436,1.914
139.38721294,1.916
139.39038357,1.916
139.39345079,1.918
139.39655621,1.92
139.39967842,1.922
139.40283625,1.924
139.40600231,1.924
139.40906858,1.926
139.41215162,1.928
139.41524383,1.928
139.41837947,1.93
139.42149201,1.932
139.42778762,1.934
139.42808071,1.936
139.43119073,1.936
139.43421301,1.938
139.43709329,1.94
139.44021166,1.942
139.44337794,1.942
139.4464541,1.944
139.44955784,1.946
139.45295918,1.946
139.45618081,1.95
139.45925999,1.95
139.46235007,1.952
139.4651559,1.952
139.46825321,1.954
139.47137884,1.954
139.47447342,1.954
139.47757744,1.954
139.4806867,1.956
139.48390875,1.954
139.48698727,1.956
139.49008445,1.954
139.49320168,1.954
139.49627801,1.954
139.49943153,1.952
139.50252525,1.952
139.5056346,1.95
139.50885053,1.95
139.51192994,1.95
139.51499069,1.948
139.51810877,1.948
139.52122175,1.948
139.52434471,1.946
139.52755012,1.946
139.53057818,1.944
139.53369019,1.944
139.53686219,1.942
139.53994432,1.94
139.5430534,1.938
139.54619844,1.936
139.5494166,1.934
139.5524942,1.93
139.55552268,1.928
139.55869582,1.926
139.56179882,1.924
139.56493592,1.922
139.56800549,1.92
139.57112203,1.918
139.57426371,1.914
139.57735386,1.914
139.58047597,1.91
139.58362925,1.91
139.58675525,1.906
139.58986912,1.904
139.59293212,1.9
139.59604071,1.896
139.59917394,1.894
139.60227964,1.892
139.60539921,1.888
139.6085657,1.886
139.61172884,1.882
139.61489551,1.878
139.61790049,1.874
139.62097466,1.872
139.62407107,1.866
139.62719834,1.862
139.63038994,1.858
139.63349868,1.854
139.6365831,1.848
139.63967399,1.846
139.64287882,1.842
139.64594455,1.838
139.64904714,1.832
139.65215914,1.828
139.65534079,1.822
139.65843412,1.818
