Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.6990","0.2227","0.0000","0.0018"
"0.0050","0.6990","0.2228","0.0000","0.0018"
"0.0100","0.6990","0.2225","0.0000","0.0018"
"0.0150","0.6990","0.2223","0.0000","0.0018"
"0.0200","0.6990","0.2227","0.0000","0.0018"
"0.0250","0.6990","0.2229","0.0000","0.0018"
"0.0300","0.6990","0.2233","0.0000","0.0018"
"0.0350","0.6990","0.2236","0.0000","0.0018"
"0.0400","0.6990","0.2241","0.0000","0.0018"
"0.0450","0.6991","0.2247","0.0001","0.0018"
"0.0500","0.6991","0.2249","0.0001","0.0018"
"0.0550","0.6992","0.2246","0.0002","0.0018"
"0.0600","0.6992","0.2240","0.0002","0.0018"
"0.0650","0.6993","0.2237","0.0003","0.0018"
"0.0700","0.6994","0.2232","0.0004","0.0018"
"0.0750","0.6995","0.2226","0.0005","0.0018"
"0.0800","0.6998","0.2228","0.0008","0.0018"
"0.0850","0.7004","0.2234","0.0013","0.0018"
"0.0900","0.7012","0.2245","0.0021","0.0018"
"0.0950","0.7023","0.2262","0.0033","0.0018"
"0.1000","0.7037","0.2281","0.0047","0.0018"
"0.1050","0.7053","0.2308","0.0063","0.0018"
"0.1100","0.7069","0.2342","0.0079","0.0018"
"0.1150","0.7085","0.2383","0.0095","0.0018"
"0.1200","0.7100","0.2428","0.0110","0.0018"
"0.1250","0.7114","0.2486","0.0124","0.0018"
"0.1300","0.7129","0.2540","0.0139","0.0018"
"0.1350","0.7143","0.2589","0.0153","0.0018"
"0.1400","0.7158","0.2645","0.0167","0.0018"
"0.1450","0.7172","0.2701","0.0182","0.0018"
"0.1500","0.7187","0.2767","0.0197","0.0018"
"0.1550","0.7202","0.2833","0.0212","0.0018"
"0.1600","0.7217","0.2898","0.0227","0.0018"
"0.1650","0.7231","0.2954","0.0241","0.0018"
"0.1700","0.7245","0.2997","0.0255","0.0018"
"0.1750","0.7258","0.3032","0.0268","0.0018"
"0.1800","0.7272","0.3069","0.0282","0.0018"
"0.1850","0.7286","0.3106","0.0296","0.0018"
"0.1900","0.7299","0.3149","0.0309","0.0018"
"0.1950","0.7314","0.3191","0.0324","0.0018"
"0.2000","0.7329","0.3237","0.0338","0.0018"
"0.2050","0.7344","0.3285","0.0354","0.0018"
"0.2100","0.7360","0.3334","0.0370","0.0018"
"0.2150","0.7377","0.3382","0.0387","0.0018"
"0.2200","0.7394","0.3432","0.0404","0.0018"
"0.2250","0.7411","0.3483","0.0420","0.0018"
"0.2300","0.7426","0.3535","0.0436","0.0018"
"0.2350","0.7441","0.3584","0.0451","0.0018"
"0.2400","0.7454","0.3630","0.0464","0.0018"
"0.2450","0.7467","0.3679","0.0477","0.0018"
"0.2500","0.7480","0.3729","0.0490","0.0018"
"0.2550","0.7493","0.3782","0.0503","0.0018"
"0.2600","0.7506","0.3835","0.0516","0.0018"
"0.2650","0.7520","0.3884","0.0530","0.0018"
"0.2700","0.7534","0.3924","0.0544","0.0018"
"0.2750","0.7549","0.3960","0.0559","0.0018"
"0.2800","0.7563","0.3996","0.0573","0.0018"
"0.2850","0.7577","0.4037","0.0587","0.0018"
"0.2900","0.7591","0.4086","0.0600","0.0018"
"0.2950","0.7604","0.4137","0.0614","0.0018"
"0.3000","0.7618","0.4187","0.0628","0.0018"
"0.3050","0.7632","0.4235","0.0642","0.0018"
"0.3100","0.7647","0.4287","0.0657","0.0018"
"0.3150","0.7662","0.4343","0.0672","0.0018"
"0.3200","0.7678","0.4398","0.0688","0.0018"
"0.3250","0.7695","0.4448","0.0705","0.0018"
"0.3300","0.7712","0.4504","0.0721","0.0018"
"0.3350","0.7729","0.4557","0.0739","0.0018"
"0.3400","0.7745","0.4607","0.0755","0.0018"
"0.3450","0.7761","0.4660","0.0771","0.0018"
"0.3500","0.7777","0.4717","0.0787","0.0018"
"0.3550","0.7792","0.4772","0.0802","0.0018"
"0.3600","0.7807","0.4823","0.0817","0.0018"
"0.3650","0.7822","0.4874","0.0831","0.0018"
"0.3700","0.7836","0.4928","0.0846","0.0018"
"0.3750","0.7852","0.4985","0.0862","0.0018"
"0.3800","0.7868","0.5046","0.0878","0.0018"
"0.3850","0.7884","0.5100","0.0894","0.0018"
"0.3900","0.7901","0.5154","0.0911","0.0018"
"0.3950","0.7918","0.5207","0.0928","0.0018"
"0.4000","0.7934","0.5262","0.0944","0.0018"
"0.4050","0.7949","0.5308","0.0959","0.0018"
"0.4100","0.7963","0.5352","0.0972","0.0018"
"0.4150","0.7975","0.5403","0.0985","0.0018"
"0.4200","0.7988","0.5456","0.0998","0.0018"
"0.4250","0.8000","0.5507","0.1010","0.0018"
"0.4300","0.8012","0.5551","0.1022","0.0018"
"0.4350","0.8025","0.5595","0.1035","0.0018"
"0.4400","0.8038","0.5641","0.1048","0.0018"
"0.4450","0.8052","0.5681","0.1062","0.0018"
"0.4500","0.8067","0.5720","0.1077","0.0018"
"0.4550","0.8081","0.5765","0.1091","0.0018"
"0.4600","0.8095","0.5811","0.1105","0.0018"
"0.4650","0.8110","0.5857","0.1120","0.0018"
"0.4700","0.8124","0.5909","0.1134","0.0018"
"0.4750","0.8138","0.5958","0.1148","0.0018"
"0.4800","0.8153","0.6010","0.1163","0.0018"
"0.4850","0.8169","0.6071","0.1179","0.0018"
"0.4900","0.8185","0.6133","0.1195","0.0018"
"0.4950","0.8203","0.6194","0.1213","0.0018"
"0.5000","0.8220","0.6249","0.1230","0.0018"
"0.5050","0.8238","0.6297","0.1247","0.0018"
"0.5100","0.8255","0.6343","0.1265","0.0018"
"0.5150","0.8272","0.6396","0.1282","0.0018"
"0.5200","0.8288","0.6454","0.1298","0.0018"
"0.5250","0.8304","0.6513","0.1314","0.0018"
"0.5300","0.8319","0.6573","0.1329","0.0018"
"0.5350","0.8334","0.6623","0.1343","0.0018"
"0.5400","0.8349","0.6672","0.1359","0.0018"
"0.5450","0.8365","0.6725","0.1375","0.0018"
"0.5500","0.8381","0.6778","0.1391","0.0018"
"0.5550","0.8399","0.6841","0.1409","0.0018"
"0.5600","0.8416","0.6910","0.1426","0.0018"
"0.5650","0.8433","0.6980","0.1443","0.0018"
"0.5700","0.8450","0.7046","0.1460","0.0018"
"0.5750","0.8466","0.7103","0.1475","0.0018"
"0.5800","0.8480","0.7153","0.1489","0.0018"
"0.5850","0.8492","0.7201","0.1502","0.0018"
"0.5900","0.8504","0.7254","0.1514","0.0018"
"0.5950","0.8516","0.7310","0.1526","0.0018"
"0.6000","0.8528","0.7362","0.1538","0.0018"
"0.6050","0.8541","0.7404","0.1551","0.0018"
"0.6100","0.8554","0.7443","0.1564","0.0018"
"0.6150","0.8568","0.7481","0.1578","0.0018"
"0.6200","0.8583","0.7518","0.1593","0.0018"
"0.6250","0.8597","0.7558","0.1607","0.0018"
"0.6300","0.8612","0.7599","0.1621","0.0018"
"0.6350","0.8626","0.7636","0.1636","0.0018"
"0.6400","0.8640","0.7678","0.1650","0.0018"
"0.6450","0.8655","0.7726","0.1665","0.0018"
"0.6500","0.8670","0.7776","0.1680","0.0018"
"0.6550","0.8686","0.7826","0.1696","0.0018"
"0.6600","0.8702","0.7883","0.1712","0.0018"
"0.6650","0.8719","0.7944","0.1729","0.0018"
"0.6700","0.8737","0.8009","0.1747","0.0018"
"0.6750","0.8755","0.8069","0.1764","0.0018"
"0.6800","0.8772","0.8126","0.1782","0.0018"
"0.6850","0.8790","0.8177","0.1800","0.0018"
"0.6900","0.8806","0.8224","0.1816","0.0018"
"0.6950","0.8822","0.8276","0.1832","0.0018"
"0.7000","0.8837","0.8330","0.1847","0.0018"
"0.7050","0.8852","0.8387","0.1862","0.0018"
"0.7100","0.8866","0.8441","0.1876","0.0018"
"0.7150","0.8881","0.8493","0.1891","0.0018"
"0.7200","0.8896","0.8543","0.1906","0.0018"
"0.7250","0.8912","0.8593","0.1922","0.0018"
"0.7300","0.8929","0.8647","0.1938","0.0018"
"0.7350","0.8945","0.8703","0.1955","0.0018"
"0.7400","0.8962","0.8754","0.1971","0.0018"
"0.7450","0.8977","0.8807","0.1987","0.0018"
"0.7500","0.8992","0.8861","0.2002","0.0018"
"0.7550","0.9006","0.8908","0.2015","0.0018"
"0.7600","0.9018","0.8959","0.2028","0.0018"
"0.7650","0.9031","0.9017","0.2041","0.0018"
"0.7700","0.9044","0.9072","0.2053","0.0018"
"0.7750","0.9057","0.9123","0.2066","0.0018"
"0.7800","0.9070","0.9178","0.2080","0.0018"
"0.7850","0.9085","0.9227","0.2094","0.0018"
"0.7900","0.9100","0.9276","0.2109","0.0018"
"0.7950","0.9115","0.9322","0.2125","0.0018"
"0.8000","0.9130","0.9366","0.2140","0.0018"
"0.8050","0.9145","0.9407","0.2155","0.0018"
"0.8100","0.9160","0.9446","0.2169","0.0018"
"0.8150","0.9174","0.9490","0.2184","0.0018"
"0.8200","0.9190","0.9547","0.2200","0.0018"
"0.8250","0.9205","0.9605","0.2215","0.0018"
"0.8300","0.9221","0.9651","0.2231","0.0018"
"0.8350","0.9238","0.9701","0.2248","0.0018"
"0.8400","0.9255","0.9751","0.2265","0.0018"
"0.8450","0.9272","0.9800","0.2282","0.0018"
"0.8500","0.9289","0.9856","0.2299","0.0018"
"0.8550","0.9306","0.9922","0.2316","0.0018"
"0.8600","0.9322","0.9985","0.2332","0.0018"
"0.8650","0.9337","1.0034","0.2347","0.0018"
"0.8700","0.9352","1.0083","0.2362","0.0018"
"0.8750","0.9367","1.0132","0.2377","0.0018"
"0.8800","0.9381","1.0183","0.2391","0.0018"
"0.8850","0.9396","1.0241","0.2406","0.0018"
"0.8900","0.9411","1.0301","0.2421","0.0018"
"0.8950","0.9427","1.0363","0.2437","0.0018"
"0.9000","0.9444","1.0420","0.2454","0.0018"
"0.9050","0.9461","1.0475","0.2471","0.0018"
"0.9100","0.9477","1.0525","0.2487","0.0018"
"0.9150","0.9494","1.0579","0.2503","0.0018"
"0.9200","0.9509","1.0633","0.2519","0.0018"
"0.9250","0.9523","1.0693","0.2533","0.0018"
"0.9300","0.9536","1.0748","0.2546","0.0018"
"0.9350","0.9548","1.0799","0.2558","0.0018"
"0.9400","0.9560","1.0848","0.2570","0.0018"
"0.9450","0.9572","1.0890","0.2582","0.0018"
"0.9500","0.9585","1.0927","0.2595","0.0018"
"0.9550","0.9599","1.0965","0.2608","0.0018"
"0.9600","0.9612","1.1010","0.2622","0.0018"
"0.9650","0.9627","1.1063","0.2636","0.0018"
"0.9700","0.9641","1.1120","0.2650","0.0018"
"0.9750","0.9654","1.1176","0.2664","0.0018"
"0.9800","0.9668","1.1230","0.2678","0.0018"
"0.9850","0.9681","1.1271","0.2691","0.0018"
"0.9900","0.9695","1.1313","0.2705","0.0018"
"0.9950","0.9709","1.1359","0.2719","0.0018"
"1.0000","0.9724","1.1409","0.2734","0.0018"
"1.0050","0.9739","1.1464","0.2749","0.0018"
"1.0100","0.9755","1.1519","0.2765","0.0018"
"1.0150","0.9771","1.1574","0.2781","0.0018"
"1.0200","0.9787","1.1629","0.2797","0.0018"
"1.0250","0.9804","1.1683","0.2814","0.0018"
"1.0300","0.9821","1.1735","0.2830","0.0018"
"1.0350","0.9837","1.1793","0.2847","0.0018"
"1.0400","0.9852","1.1852","0.2862","0.0018"
"1.0450","0.9867","1.1913","0.2877","0.0018"
"1.0500","0.9882","1.1967","0.2892","0.0018"
"1.0550","0.9896","1.2024","0.2906","0.0018"
"1.0600","0.9911","1.2084","0.2920","0.0018"
"1.0650","0.9925","1.2146","0.2935","0.0018"
"1.0700","0.9941","1.2210","0.2951","0.0018"
