sync,time,vout
1.0,0.05550391,0.31
1.0,0.05622754,0.31
1.0,0.05676815,0.31
1.0,0.05793417,0.312
1.0,0.05950691,0.314
1.0,0.06260889,0.314
1.0,0.06572211,0.312
1.0,0.06899815,0.31
1.0,0.07198737,0.314
1.0,0.07584024,0.314
1.0,0.07813181,0.316
1.0,0.08118113,0.318
1.0,0.0868912,0.318
1.0,0.08757081,0.318
1.0,0.09151756,0.32
1.0,0.09359961,0.32
1.0,0.09668444,0.32
1.0,0.09975078,0.322
1.0,0.10265511,0.322
1.0,0.10576272,0.324
1.0,0.10883743,0.326
1.0,0.1119092,0.324
1.0,0.11500315,0.326
1.0,0.11813422,0.326
1.0,0.12121639,0.324
1.0,0.12433567,0.326
1.0,0.12741152,0.328
1.0,0.13049676,0.328
1.0,0.13358081,0.328
1.0,0.13667706,0.33
1.0,0.13977965,0.328
1.0,0.14287783,0.33
1.0,0.14597045,0.33
1.0,0.14906348,0.33
1.0,0.15220857,0.33
1.0,0.15528261,0.33
1.0,0.15837824,0.33
1.0,0.16145763,0.332
1.0,0.16454922,0.338
1.0,0.16764322,0.336
1.0,0.17074107,0.342
1.0,0.17383687,0.342
1.0,0.17694248,0.344
1.0,0.1800318,0.344
1.0,0.18327324,0.348
1.0,0.1862672,0.35
1.0,0.18934159,0.35
1.0,0.19245669,0.352
1.0,0.19553367,0.354
1.0,0.1986398,0.354
1.0,0.20173519,0.356
1.0,0.20482178,0.354
1.0,0.2079188,0.356
1.0,0.21101735,0.356
1.0,0.21414826,0.356
1.0,0.21723826,0.358
1.0,0.22035446,0.36
1.0,0.22342113,0.358
1.0,0.22651409,0.36
1.0,0.22961204,0.36
1.0,0.23269837,0.362
1.0,0.23579915,0.36
1.0,0.23889493,0.362
1.0,0.24200117,0.364
1.0,0.24514402,0.362
1.0,0.24823146,0.362
1.0,0.2513107,0.364
1.0,0.25439848,0.364
1.0,0.25747559,0.364
1.0,0.26057826,0.366
1.0,0.26365611,0.366
1.0,0.26676974,0.366
1.0,0.26985561,0.372
1.0,0.27295698,0.372
1.0,0.27605541,0.378
1.0,0.27927763,0.388
1.0,0.28228124,0.394
1.0,0.28535685,0.406
1.0,0.28847656,0.414
1.0,0.29154004,0.428
1.0,0.29463396,0.438
1.0,0.29772794,0.45
1.0,0.30083422,0.456
1.0,0.303926,0.466
1.0,0.30703026,0.48
1.0,0.31016596,0.486
1.0,0.31325156,0.494
1.0,0.31639281,0.502
1.0,0.31943291,0.51
1.0,0.32252572,0.516
1.0,0.32560815,0.522
1.0,0.32871235,0.536
1.0,0.33181015,0.542
1.0,0.33491087,0.552
1.0,0.33801565,0.562
1.0,0.34116004,0.576
1.0,0.34424078,0.584
1.0,0.34731776,0.604
1.0,0.35040467,0.61
1.0,0.35349667,0.62
1.0,0.35658054,0.634
1.0,0.35968132,0.644
1.0,0.3627927,0.652
1.0,0.36587635,0.662
1.0,0.36896572,0.672
1.0,0.37206606,0.68
1.0,0.37528294,0.688
1.0,0.37829922,0.698
1.0,0.38138209,0.706
1.0,0.38447782,0.716
1.0,0.3875803,0.724
1.0,0.39065424,0.734
1.0,0.39375574,0.742
1.0,0.3968497,0.752
1.0,0.39994891,0.762
1.0,0.40304602,0.774
1.0,0.40617017,0.782
1.0,0.40926446,0.79
1.0,0.41237337,0.802
1.0,0.41544522,0.808
1.0,0.41853283,0.818
1.0,0.42164694,0.824
1.0,0.4247293,0.83
1.0,0.4278352,0.836
1.0,0.4309248,0.842
1.0,0.43403089,0.848
1.0,0.43717107,0.852
1.0,0.44024552,0.862
1.0,0.44333556,0.868
1.0,0.44641987,0.876
1.0,0.44953328,0.882
1.0,0.45260546,0.886
1.0,0.45570746,0.894
1.0,0.45880915,0.898
1.0,0.46190935,0.906
1.0,0.46499407,0.908
1.0,0.46809791,0.916
1.0,0.471288,0.92
1.0,0.47433943,0.926
1.0,0.47743183,0.934
1.0,0.48049706,0.94
1.0,0.48359467,0.946
1.0,0.48668161,0.956
1.0,0.48978922,0.96
1.0,0.49287278,0.968
1.0,0.49597593,0.974
1.0,0.49906926,0.978
1.0,0.50218381,0.988
1.0,0.50528254,0.996
1.0,0.50838952,1.002
1.0,0.51147993,1.008
1.0,0.51456861,1.014
1.0,0.51764435,1.024
1.0,0.52074735,1.03
1.0,0.52383226,1.034
1.0,0.52693909,1.038
1.0,0.53002317,1.044
1.0,0.53312002,1.048
1.0,0.53624361,1.056
1.0,0.53935328,1.062
1.0,0.54245278,1.066
1.0,0.54551574,1.07
1.0,0.5486038,1.076
1.0,0.55170998,1.08
1.0,0.55479933,1.086
1.0,0.5578825,1.09
1.0,0.56097096,1.096
1.0,0.56406835,1.1
1.0,0.56725806,1.102
1.0,0.57031426,1.108
1.0,0.57339811,1.114
1.0,0.57647618,1.118
1.0,0.57957111,1.122
1.0,0.58266722,1.13
1.0,0.58576998,1.134
1.0,0.58887728,1.138
1.0,0.59197435,1.142
1.0,0.59507259,1.146
1.0,0.59819691,1.15
1.0,0.60125807,1.154
1.0,0.60438494,1.158
1.0,0.60748659,1.16
1.0,0.61055582,1.164
1.0,0.61365643,1.168
1.0,0.61675706,1.172
1.0,0.61985739,1.176
1.0,0.62295409,1.178
1.0,0.62604511,1.184
1.0,0.62920089,1.188
1.0,0.63226167,1.192
1.0,0.63535587,1.196
1.0,0.63845944,1.202
1.0,0.641544,1.206
1.0,0.64463785,1.21
1.0,0.64772448,1.212
1.0,0.65083063,1.216
1.0,0.65391826,1.22
1.0,0.65701193,1.222
1.0,0.66011015,1.224
1.0,0.66331459,1.226
1.0,0.66632594,1.228
1.0,0.66942474,1.234
1.0,0.67252398,1.236
1.0,0.67561456,1.24
1.0,0.6786915,1.244
1.0,0.68180276,1.25
1.0,0.6848763,1.252
1.0,0.68797967,1.258
1.0,0.69108768,1.262
1.0,0.69421,1.266
1.0,0.69727419,1.27
1.0,0.70039954,1.274
1.0,0.70349902,1.278
1.0,0.70658224,1.282
1.0,0.70966032,1.286
1.0,0.71277587,1.29
1.0,0.71586635,1.292
1.0,0.71896698,1.294
1.0,0.72205243,1.298
1.0,0.72521524,1.302
1.0,0.72827646,1.304
1.0,0.73137011,1.306
1.0,0.73447535,1.314
1.0,0.73761443,1.314
1.0,0.74066676,1.318
1.0,0.74375622,1.322
1.0,0.74684541,1.324
1.0,0.74995244,1.326
1.0,0.75303344,1.328
1.0,0.75612628,1.33
1.0,0.75932882,1.334
1.0,0.76233817,1.338
1.0,0.76544872,1.342
1.0,0.76860756,1.344
1.0,0.77165383,1.346
1.0,0.77472356,1.35
1.0,0.77780817,1.35
1.0,0.78090515,1.352
1.0,0.78400624,1.354
1.0,0.7871018,1.358
1.0,0.79022881,1.362
1.0,0.79330322,1.362
1.0,0.79642463,1.364
1.0,0.80078494,1.366
1.0,0.80262106,1.37
1.0,0.80569154,1.37
1.0,0.80878902,1.372
1.0,0.81193544,1.374
1.0,0.81498391,1.376
1.0,0.81809033,1.378
1.0,0.82123185,1.38
1.0,0.82429131,1.38
1.0,0.82738876,1.382
1.0,0.83191276,1.384
1.0,0.83357509,1.386
1.0,0.8366672,1.388
1.0,0.83976463,1.39
1.0,0.8428633,1.392
1.0,0.84595765,1.394
1.0,0.84905032,1.398
1.0,0.85214883,1.4
1.0,0.85534685,1.402
1.0,0.85835732,1.404
1.0,0.86145724,1.404
1.0,0.8651005,1.408
1.0,0.86764094,1.41
1.0,0.87072689,1.412
1.0,0.87380652,1.414
1.0,0.87690678,1.418
1.0,0.87999333,1.42
1.0,0.88310185,1.42
1.0,0.88624537,1.422
1.0,0.88930048,1.424
1.0,0.89241291,1.426
1.0,0.89687576,1.428
1.0,0.89862143,1.428
1.0,0.9017273,1.43
1.0,0.90480285,1.432
1.0,0.90789187,1.434
1.0,0.91099828,1.436
1.0,0.91408398,1.438
1.0,0.91717861,1.44
1.0,0.92030806,1.44
1.0,0.92339856,1.442
1.0,0.92651524,1.444
1.0,0.93003855,1.446
1.0,0.93269385,1.448
1.0,0.93577346,1.45
1.0,0.93887744,1.452
1.0,0.9419838,1.456
1.0,0.94506339,1.458
1.0,0.94816194,1.46
1.0,0.95136133,1.462
1.0,0.95436346,1.464
1.0,0.95747676,1.464
1.0,0.96089787,1.464
1.0,0.96366213,1.466
1.0,0.96676017,1.466
1.0,0.96984152,1.468
1.0,0.97293872,1.47
1.0,0.97603126,1.47
1.0,0.97913191,1.472
1.0,0.98225698,1.472
1.0,0.98532096,1.474
1.0,0.98842978,1.474
1.0,0.99153667,1.474
1.0,0.99483137,1.476
1.0,0.99771444,1.476
1.0,1.00081843,1.478
1.0,1.00390346,1.48
1.0,1.00699228,1.482
1.0,1.01008887,1.484
1.0,1.01319426,1.484
1.0,1.01631972,1.486
1.0,1.01938922,1.488
1.0,1.02251904,1.488
1.0,1.02593065,1.488
1.0,1.0287043,1.49
1.0,1.03182844,1.492
1.0,1.0348915,1.494
1.0,1.03799646,1.494
1.0,1.0410823,1.496
1.0,1.04418254,1.498
1.0,1.04737472,1.498
1.0,1.05039059,1.5
1.0,1.05349509,1.502
