Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.4433","0.1022","0.0000","0.0000"
"0.0050","0.4431","0.1022","-0.0002","0.0000"
"0.0100","0.4433","0.1021","0.0000","0.0000"
"0.0150","0.4431","0.1013","-0.0002","0.0000"
"0.0200","0.4433","0.1005","0.0000","0.0000"
"0.0250","0.4431","0.1000","-0.0002","0.0000"
"0.0300","0.4433","0.1005","-0.0001","0.0000"
"0.0350","0.4432","0.1013","-0.0002","0.0000"
"0.0400","0.4433","0.1018","-0.0001","0.0000"
"0.0450","0.4433","0.1014","0.0000","0.0000"
"0.0500","0.4434","0.1008","0.0001","0.0000"
"0.0550","0.4435","0.1002","0.0002","0.0000"
"0.0600","0.4437","0.0999","0.0003","0.0000"
"0.0650","0.4438","0.1001","0.0005","0.0000"
"0.0700","0.4442","0.1011","0.0009","0.0000"
"0.0750","0.4448","0.1023","0.0014","0.0001"
"0.0800","0.4456","0.1037","0.0022","0.0001"
"0.0850","0.4466","0.1056","0.0033","0.0001"
"0.0900","0.4478","0.1075","0.0045","0.0001"
"0.0950","0.4493","0.1102","0.0059","0.0001"
"0.1000","0.4508","0.1134","0.0075","0.0000"
"0.1050","0.4524","0.1172","0.0091","0.0000"
"0.1100","0.4539","0.1214","0.0106","0.0000"
"0.1150","0.4554","0.1260","0.0121","0.0000"
"0.1200","0.4569","0.1308","0.0136","0.0001"
"0.1250","0.4584","0.1360","0.0151","0.0001"
"0.1300","0.4600","0.1415","0.0166","0.0000"
"0.1350","0.4615","0.1472","0.0182","0.0000"
"0.1400","0.4630","0.1532","0.0197","0.0000"
"0.1450","0.4646","0.1593","0.0212","0.0000"
"0.1500","0.4661","0.1652","0.0227","0.0000"
"0.1550","0.4675","0.1709","0.0242","0.0000"
"0.1600","0.4690","0.1765","0.0257","0.0000"
"0.1650","0.4705","0.1819","0.0272","0.0000"
"0.1700","0.4721","0.1876","0.0287","0.0000"
"0.1750","0.4736","0.1935","0.0303","0.0000"
"0.1800","0.4753","0.1994","0.0320","0.0000"
"0.1850","0.4770","0.2055","0.0337","0.0000"
"0.1900","0.4787","0.2115","0.0353","0.0000"
"0.1950","0.4803","0.2175","0.0370","0.0000"
"0.2000","0.4819","0.2235","0.0386","0.0000"
"0.2050","0.4835","0.2293","0.0401","0.0000"
"0.2100","0.4849","0.2348","0.0416","0.0000"
"0.2150","0.4862","0.2403","0.0429","0.0000"
"0.2200","0.4876","0.2454","0.0442","0.0000"
"0.2250","0.4889","0.2503","0.0456","0.0000"
"0.2300","0.4903","0.2554","0.0469","0.0000"
"0.2350","0.4918","0.2606","0.0484","0.0000"
"0.2400","0.4933","0.2657","0.0500","0.0000"
"0.2450","0.4949","0.2708","0.0516","0.0000"
"0.2500","0.4965","0.2758","0.0532","0.0000"
"0.2550","0.4981","0.2809","0.0548","0.0000"
"0.2600","0.4997","0.2861","0.0564","0.0000"
"0.2650","0.5012","0.2911","0.0579","0.0000"
"0.2700","0.5026","0.2960","0.0593","0.0001"
"0.2750","0.5039","0.3011","0.0605","0.0001"
"0.2800","0.5051","0.3061","0.0618","0.0001"
"0.2850","0.5063","0.3107","0.0630","0.0001"
"0.2900","0.5075","0.3153","0.0642","0.0001"
"0.2950","0.5088","0.3196","0.0654","0.0001"
"0.3000","0.5101","0.3239","0.0668","0.0001"
"0.3050","0.5115","0.3282","0.0682","0.0001"
"0.3100","0.5130","0.3324","0.0697","0.0001"
"0.3150","0.5145","0.3365","0.0711","0.0001"
"0.3200","0.5159","0.3409","0.0726","0.0001"
"0.3250","0.5174","0.3452","0.0740","0.0001"
"0.3300","0.5188","0.3495","0.0754","0.0001"
"0.3350","0.5202","0.3541","0.0769","0.0001"
"0.3400","0.5217","0.3588","0.0784","0.0001"
"0.3450","0.5233","0.3634","0.0799","0.0000"
"0.3500","0.5248","0.3680","0.0815","0.0000"
"0.3550","0.5264","0.3728","0.0831","0.0001"
"0.3600","0.5280","0.3778","0.0847","0.0001"
"0.3650","0.5297","0.3828","0.0864","0.0001"
"0.3700","0.5314","0.3878","0.0881","0.0001"
"0.3750","0.5332","0.3928","0.0898","0.0001"
"0.3800","0.5348","0.3980","0.0915","0.0001"
"0.3850","0.5364","0.4031","0.0930","0.0001"
"0.3900","0.5379","0.4081","0.0945","0.0001"
"0.3950","0.5393","0.4132","0.0960","0.0001"
"0.4000","0.5407","0.4182","0.0974","0.0001"
"0.4050","0.5422","0.4231","0.0989","0.0001"
"0.4100","0.5437","0.4280","0.1004","0.0001"
"0.4150","0.5453","0.4328","0.1020","0.0001"
"0.4200","0.5470","0.4375","0.1037","0.0001"
"0.4250","0.5486","0.4424","0.1053","0.0001"
"0.4300","0.5503","0.4475","0.1070","0.0001"
"0.4350","0.5519","0.4526","0.1086","0.0001"
"0.4400","0.5535","0.4578","0.1101","0.0001"
"0.4450","0.5549","0.4626","0.1116","0.0001"
"0.4500","0.5562","0.4670","0.1129","0.0001"
"0.4550","0.5574","0.4713","0.1141","0.0001"
"0.4600","0.5586","0.4753","0.1153","0.0001"
"0.4650","0.5599","0.4791","0.1166","0.0001"
"0.4700","0.5612","0.4828","0.1179","0.0001"
"0.4750","0.5625","0.4867","0.1192","0.0001"
"0.4800","0.5639","0.4907","0.1206","0.0001"
"0.4850","0.5654","0.4948","0.1221","0.0001"
"0.4900","0.5669","0.4988","0.1236","0.0001"
