Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5
1714455717.1848876,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.194765,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2050092,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2148824,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2264502,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2348225,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2448804,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.254948,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2647982,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2764523,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.2848372,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.294708,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3049238,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3147473,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3247576,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.334739,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.344799,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3547773,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3648822,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
1714455717.3747885,[],0,0.8519999980926514,0.7699999809265137,0.8960000276565552,1.0839999914169312,0.9160000085830688,0.7099999785423279
