Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5
1714455717.0653443,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.0748048,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.0849235,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.0948944,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.105436,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1148384,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1246915,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1347764,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1447203,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1547854,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1646862,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1764257,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1848567,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.1947217,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2047813,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2148616,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2262826,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2347462,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2448895,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2548406,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2647638,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.2762468,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.284835,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
1714455717.294698,[],0,0.7379999756813049,0.6439999938011169,0.9200000166893005,1.0379999876022339,1.0140000581741333,0.9179999828338623
