Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.4913,0.1706,0.0,0.0022
0.005,0.4913,0.1709,0.0,0.0022
0.01,0.4913,0.1705,0.0,0.0022
0.015,0.4913,0.1694,0.0,0.0022
0.02,0.4913,0.1683,0.0,0.0022
0.025,0.4913,0.1674,0.0,0.0022
0.03,0.4913,0.1664,0.0,0.0022
0.035,0.4913,0.1659,0.0,0.0022
0.04,0.4913,0.1658,0.0,0.0022
0.045,0.4913,0.1656,0.0001,0.0022
0.05,0.4914,0.1657,0.0001,0.0022
0.055,0.4915,0.166,0.0002,0.0022
0.06,0.4915,0.1656,0.0002,0.0022
0.065,0.4916,0.1653,0.0004,0.0022
0.07,0.4919,0.1654,0.0006,0.0022
0.075,0.4923,0.1662,0.001,0.0022
0.08,0.4929,0.1676,0.0016,0.0022
0.085,0.4937,0.1689,0.0024,0.0022
0.09,0.4948,0.1705,0.0035,0.0022
0.095,0.4961,0.1727,0.0049,0.0022
0.1,0.4977,0.1752,0.0064,0.0022
0.105,0.4994,0.1779,0.0081,0.0022
0.11,0.501,0.1804,0.0098,0.0022
0.115,0.5025,0.1825,0.0113,0.0022
0.12,0.5039,0.1853,0.0127,0.0022
0.125,0.5052,0.1879,0.0139,0.0022
0.13,0.5064,0.19,0.0151,0.0022
0.135,0.5075,0.1924,0.0163,0.0022
0.14,0.5087,0.195,0.0174,0.0022
0.145,0.5099,0.1975,0.0187,0.0022
0.15,0.5112,0.2005,0.02,0.0022
0.155,0.5126,0.2038,0.0213,0.0022
0.16,0.514,0.2068,0.0228,0.0022
0.165,0.5155,0.2095,0.0242,0.0022
0.17,0.517,0.2125,0.0257,0.0022
0.175,0.5185,0.2154,0.0273,0.0022
0.18,0.5201,0.218,0.0288,0.0022
0.185,0.5216,0.2197,0.0303,0.0022
0.19,0.523,0.2217,0.0318,0.0022
0.195,0.5244,0.2246,0.0331,0.0022
0.2,0.5257,0.2276,0.0345,0.0022
0.205,0.5271,0.2303,0.0358,0.0022
0.21,0.5284,0.2331,0.0371,0.0022
0.215,0.5298,0.2357,0.0385,0.0022
0.22,0.5313,0.2385,0.04,0.0022
0.225,0.5328,0.2422,0.0416,0.0022
0.23,0.5344,0.2468,0.0432,0.0022
0.235,0.5361,0.2517,0.0449,0.0023
0.24,0.5378,0.2563,0.0466,0.0023
0.245,0.5395,0.26,0.0483,0.0023
0.25,0.5411,0.2629,0.0499,0.0023
0.255,0.5426,0.2657,0.0514,0.0023
0.26,0.544,0.2683,0.0527,0.0023
0.265,0.5453,0.2702,0.054,0.0022
0.27,0.5465,0.2727,0.0552,0.0023
0.275,0.5477,0.276,0.0564,0.0023
0.28,0.549,0.2797,0.0577,0.0022
0.285,0.5503,0.2833,0.0591,0.0022
0.29,0.5518,0.2863,0.0605,0.0022
0.295,0.5533,0.2889,0.062,0.0022
0.3,0.5548,0.2916,0.0636,0.0022
0.305,0.5564,0.2935,0.0651,0.0022
0.31,0.5579,0.2952,0.0666,0.0022
0.315,0.5594,0.2971,0.0681,0.0022
0.32,0.5609,0.2996,0.0696,0.0022
0.325,0.5624,0.3024,0.0712,0.0022
0.33,0.5641,0.3058,0.0728,0.0022
0.335,0.5658,0.3101,0.0745,0.0022
0.34,0.5675,0.3144,0.0762,0.0022
0.345,0.5693,0.3179,0.078,0.0022
0.35,0.5711,0.3211,0.0798,0.0022
0.355,0.5729,0.325,0.0816,0.0022
0.36,0.5747,0.3294,0.0834,0.0022
0.365,0.5763,0.3342,0.0851,0.0022
0.37,0.578,0.339,0.0867,0.0022
0.375,0.5795,0.3437,0.0883,0.0022
0.38,0.5811,0.3477,0.0898,0.0022
0.385,0.5826,0.3506,0.0914,0.0022
0.39,0.5842,0.3537,0.0929,0.0022
0.395,0.5858,0.3574,0.0946,0.0022
0.4,0.5875,0.3614,0.0963,0.0022
0.405,0.5893,0.3657,0.098,0.0022
0.41,0.591,0.3703,0.0997,0.0022
0.415,0.5926,0.3745,0.1013,0.0022
0.42,0.5941,0.3779,0.1028,0.0022
0.425,0.5954,0.3808,0.1042,0.0022
0.43,0.5966,0.3838,0.1054,0.0022
0.435,0.5978,0.3864,0.1065,0.0022
0.44,0.5989,0.3887,0.1077,0.0022
0.445,0.6001,0.3919,0.1089,0.0022
0.45,0.6014,0.3953,0.1101,0.0022
0.455,0.6027,0.3978,0.1114,0.0022
0.46,0.6041,0.4,0.1128,0.0022
0.465,0.6055,0.4028,0.1143,0.0022
0.47,0.607,0.4063,0.1157,0.0022
0.475,0.6084,0.4105,0.1171,0.0022
0.48,0.6098,0.415,0.1185,0.0022
0.485,0.6112,0.4188,0.1199,0.0022
0.49,0.6126,0.4214,0.1214,0.0022
0.495,0.6141,0.424,0.1228,0.0023
0.5,0.6156,0.4265,0.1243,0.0023
0.505,0.6172,0.4286,0.1259,0.0023
0.51,0.6188,0.4309,0.1275,0.0023
0.515,0.6205,0.4339,0.1293,0.0023
0.52,0.6222,0.4371,0.131,0.0023
0.525,0.624,0.4403,0.1327,0.0023
0.53,0.6256,0.4443,0.1344,0.0023
0.535,0.6272,0.448,0.136,0.0023
0.54,0.6287,0.4521,0.1375,0.0023
0.545,0.6302,0.4561,0.1389,0.0023
0.55,0.6316,0.46,0.1404,0.0023
0.555,0.633,0.464,0.1418,0.0023
0.56,0.6345,0.4685,0.1432,0.0023
0.565,0.636,0.4728,0.1447,0.0023
0.57,0.6376,0.4769,0.1463,0.0023
0.575,0.6392,0.4809,0.1479,0.0023
0.58,0.6409,0.484,0.1496,0.0023
0.585,0.6426,0.4873,0.1513,0.0023
