,time,vout
37226,116.23134823,0.156
37227,116.23444734,0.156
37228,116.23758802,0.156
37229,116.2408308,0.156
37230,116.24384512,0.154
37231,116.24702882,0.154
37232,116.2500843,0.154
37233,116.25324036,0.154
37234,116.25632304,0.158
37235,116.25948076,0.156
37236,116.26258888,0.156
37237,116.26575775,0.154
37238,116.2688483,0.158
37239,116.27196506,0.154
37240,116.27511015,0.156
37241,116.27824108,0.156
37242,116.28134545,0.156
37243,116.28448621,0.156
37244,116.28760874,0.154
37245,116.29082995,0.154
37246,116.29383684,0.154
37247,116.29696799,0.156
37248,116.30012467,0.158
37249,116.30325013,0.154
37250,116.30635608,0.152
37251,116.30948465,0.148
37252,116.31260113,0.148
37253,116.31576423,0.144
37254,116.31888665,0.146
37255,116.32203584,0.144
37256,116.32512125,0.144
37257,116.32826363,0.144
37258,116.33140804,0.144
37259,116.33457578,0.15
37260,116.33770467,0.154
37261,116.34082174,0.156
37262,116.34389247,0.154
37263,116.34708619,0.152
37264,116.35015578,0.154
37265,116.35326056,0.152
37266,116.35639186,0.152
37267,116.35952386,0.152
37268,116.36271593,0.152
37269,116.36578645,0.152
37270,116.36890041,0.152
37271,116.37204299,0.154
37272,116.37515663,0.154
37273,116.37835702,0.154
37274,116.38145852,0.154
37275,116.38458034,0.154
37276,116.38771806,0.154
37277,116.39087732,0.154
37278,116.39398252,0.154
37279,116.39706054,0.154
37280,116.40024904,0.152
37281,116.40335865,0.152
37282,116.4064653,0.15
37283,116.40954526,0.15
37284,116.41272415,0.15
37285,116.41585282,0.152
37286,116.4189628,0.154
37287,116.42204926,0.156
37288,116.42516169,0.16
37289,116.4283171,0.158
37290,116.43144371,0.162
37291,116.43456536,0.162
37292,116.4377276,0.162
37293,116.44083593,0.166
37294,116.44396256,0.168
37295,116.44706162,0.168
37296,116.45017971,0.166
37297,116.45330121,0.168
37298,116.4564758,0.168
37299,116.45957284,0.17
37300,116.4627908,0.17
37301,116.46584826,0.17
37302,116.4689705,0.17
37303,116.47210867,0.172
37304,116.47521891,0.172
37305,116.47838402,0.174
37306,116.48148104,0.176
37307,116.48457591,0.176
37308,116.48779747,0.176
37309,116.49089291,0.174
37310,116.49399563,0.174
37311,116.49708928,0.174
37312,116.50022534,0.174
37313,116.50341582,0.174
37314,116.50648686,0.174
37315,116.50961182,0.176
37316,116.5127433,0.172
37317,116.5158815,0.172
37318,116.51898941,0.172
37319,116.52209382,0.176
37320,116.52526389,0.174
37321,116.52834639,0.176
37322,116.53147388,0.176
37323,116.53458021,0.174
37324,116.53774408,0.172
37325,116.54086926,0.174
37326,116.54404126,0.174
37327,116.54708565,0.174
37328,116.55023462,0.174
37329,116.55335676,0.176
37330,116.55650693,0.172
37331,116.55960912,0.176
37332,116.5627408,0.176
37333,116.56588652,0.178
37334,116.56901441,0.178
37335,116.57210711,0.176
37336,116.575236,0.176
37337,116.57837047,0.174
37338,116.58149382,0.172
37339,116.58461141,0.176
37340,116.58781228,0.174
37341,116.59087545,0.172
37342,116.59398763,0.172
37343,116.5971385,0.174
37344,116.60023967,0.176
37345,116.60338149,0.174
37346,116.60649734,0.172
37347,116.60960949,0.17
37348,116.61276397,0.176
37349,116.61587558,0.174
37350,116.61901515,0.174
37351,116.62214886,0.174
37352,116.6252245,0.174
37353,116.62842026,0.174
37354,116.63146447,0.172
37355,116.63459665,0.174
37356,116.63775245,0.172
37357,116.64087752,0.174
37358,116.64401634,0.172
37359,116.64713847,0.174
37360,116.65025524,0.174
37361,116.65338052,0.174
37362,116.65655428,0.172
37363,116.65964486,0.176
37364,116.66283471,0.172
