Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8
1692168380.2486796,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2336000204086304,-0.058911800384521484,48.43544387817383,-40.166568756103516,0.0
1692168380.2535653,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3312599658966064,-0.06357565522193909,47.69759750366211,-38.5035285949707,0.0
1692168380.2585864,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3209799528121948,-0.06308472156524658,46.999637603759766,-31.797334671020508,0.0
1692168380.2635372,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3209799528121948,-0.06308472156524658,46.375308990478516,-26.799436569213867,0.0
1692168380.2685242,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,45.801597595214844,-26.212291717529297,0.0
1692168380.2736287,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2952799797058105,-0.06185739114880562,45.287715911865234,-26.01927375793457,0.0
1692168380.278504,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2695800065994263,-0.060630060732364655,44.82752227783203,-18.80097770690918,0.0
1692168380.2834945,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,44.43635559082031,-13.340619087219238,0.0
1692168380.2885036,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,44.08814239501953,-18.08715057373047,0.0
1692168380.2935538,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2901400327682495,-0.061611924320459366,43.80742263793945,-10.733962059020996,0.0
1692168380.2985232,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2695800065994263,-0.060630060732364655,43.56812286376953,-8.370972633361816,0.0
1692168380.303529,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3107000589370728,-0.06259378790855408,43.39324951171875,-9.840780258178711,0.0
1692168380.3085687,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3158400058746338,-0.06283925473690033,43.26746368408203,-3.55856990814209,0.0
1692168380.3135152,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.341539978981018,-0.064066581428051,43.207637786865234,-2.1123390197753906,0.0
1692168380.3184814,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3158400058746338,-0.06283925473690033,43.18156051635742,-0.3347768187522888,0.0
1692168380.3235533,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,43.203033447265625,1.5341341495513916,0.0
1692168380.3285763,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.226043701171875,1.0092642307281494,0.0
1692168380.3334987,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2027599811553955,-0.05743900686502457,43.2567253112793,1.6624914407730103,0.0
1692168380.3385417,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2952799797058105,-0.06185739114880562,43.2781982421875,1.1697275638580322,0.0
1692168380.343584,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.30734634399414,0.9510700702667236,0.0
1692168380.348535,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1770600080490112,-0.0562116764485836,43.319618225097656,0.4577407240867615,0.0
1692168380.35349,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32575225830078,0.25392404198646545,0.0
1692168380.3585153,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.09428621083498001,0.0
1692168380.363515,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.36849,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.3734822,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.284999966621399,-0.06136646121740341,43.32728576660156,0.0,0.0
1692168380.3784995,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2130399942398071,-0.05792993679642677,43.32728576660156,0.0,0.0
1692168380.383498,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3055599927902222,-0.06234832480549812,43.32728576660156,0.0,0.0
1692168380.3884897,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.3935745,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.3985434,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2027599811553955,-0.05743900686502457,43.32728576660156,0.0,0.0
1692168380.4035184,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32728576660156,0.0,0.0
1692168380.408559,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.4134812,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.4185543,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.4235134,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.4285777,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.433546,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,43.32728576660156,0.0,0.0
1692168380.438516,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,43.32728576660156,0.0,0.0
1692168380.4435735,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.4485486,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.453616,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.458605,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32728576660156,0.0,0.0
1692168380.46355,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3055599927902222,-0.06234832480549812,43.32728576660156,0.0,0.0
1692168380.4684887,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.4735553,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.4785333,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.4834864,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.4885721,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,43.32728576660156,0.0,0.0
1692168380.4936254,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.4986286,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3209799528121948,-0.06308472156524658,43.32728576660156,0.0,0.0
1692168380.5035102,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.508719,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.5135865,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.5185323,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.523495,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1770600080490112,-0.0562116764485836,43.32728576660156,0.0,0.0
1692168380.52854,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3004200458526611,-0.06210285797715187,43.32728576660156,0.0,0.0
1692168380.5334854,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.5384934,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32728576660156,0.0,0.0
1692168380.5434957,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1924799680709839,-0.05694807320833206,43.32728576660156,0.0,0.0
1692168380.548492,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,43.32728576660156,0.0,0.0
1692168380.5534956,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.5585206,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1770600080490112,-0.0562116764485836,43.32728576660156,0.0,0.0
1692168380.5635402,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.5684912,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3261200189590454,-0.06333018839359283,43.32728576660156,0.0,0.0
1692168380.5735035,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.5785904,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3004200458526611,-0.06210285797715187,43.32728576660156,0.0,0.0
1692168380.5836086,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.5885336,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.243880033493042,-0.05940273404121399,43.32728576660156,0.0,0.0
1692168380.5935597,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2336000204086304,-0.058911800384521484,43.32728576660156,0.0,0.0
1692168380.5985334,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.6035311,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32728576660156,0.0,0.0
1692168380.6084962,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.6134975,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,43.32728576660156,0.0,0.0
1692168380.6184964,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1924799680709839,-0.05694807320833206,43.32728576660156,0.0,0.0
1692168380.6235206,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.284999966621399,-0.06136646121740341,43.32728576660156,0.0,0.0
1692168380.6285722,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,43.32728576660156,0.0,0.0
1692168380.633568,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.638601,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,43.32728576660156,0.0,0.0
1692168380.643534,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,43.32728576660156,0.0,0.0
1692168380.6485667,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,43.32728576660156,0.0,0.0
1692168380.6535757,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2181799411773682,-0.058175403624773026,43.32575225830078,-0.0012959069572389126,0.0
1692168380.6584811,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3004200458526611,-0.06210285797715187,43.32575225830078,-0.0012959069572389126,0.0
1692168380.6635578,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3055599927902222,-0.06234832480549812,43.32575225830078,-0.0012959069572389126,0.0
