time,vout
65.78553444,0.49
65.78865722,0.494
65.79184096,0.498
65.7949539,0.5
65.79806759,0.502
65.80118605,0.506
65.80431916,0.508
65.80746015,0.51
65.81064004,0.514
65.8137017,0.516
65.81684989,0.516
65.81998404,0.52
65.82310776,0.522
65.82624116,0.528
65.82937468,0.528
65.83252968,0.528
65.83559165,0.53
65.83875057,0.524
65.84190152,0.516
65.84502348,0.504
65.84810509,0.492
65.85126137,0.474
65.8543874,0.466
65.85750861,0.456
65.86063722,0.442
65.86381178,0.432
65.86688452,0.42
65.8700105,0.412
65.87316528,0.402
65.87623096,0.392
65.87936485,0.372
65.88251467,0.36
65.88559876,0.346
65.88881155,0.33
65.89185387,0.308
65.89504185,0.292
65.89813333,0.264
65.90126542,0.244
65.90445846,0.216
65.90752183,0.194
65.91064068,0.18
65.91382705,0.168
65.91689755,0.158
65.92001402,0.15
65.92315618,0.132
65.9263292,0.11
65.92940729,0.102
65.93255228,0.1
65.93564039,0.098
65.9388647,0.1
65.94189226,0.1
65.94498703,0.098
65.94809726,0.1
65.95123368,0.102
65.95436028,0.1
65.95746202,0.102
65.96061459,0.098
65.96375879,0.1
65.96686192,0.102
65.96998515,0.1
65.97309605,0.1
65.97621496,0.1
65.97933576,0.1
65.98245026,0.102
65.98556048,0.1
65.98866503,0.1
65.99182961,0.098
65.99494381,0.102
65.99806783,0.1
66.00117724,0.102
66.00432929,0.1
66.00743166,0.1
66.01055287,0.1
66.01376696,0.098
66.01684431,0.102
66.01993202,0.106
66.02307572,0.1
66.0261845,0.102
66.02931102,0.1
66.03251905,0.098
66.03540053,0.102
66.03853979,0.1
66.04170566,0.1
66.0448297,0.1
66.04795909,0.102
66.05103742,0.098
66.05416335,0.1
66.0572774,0.1
66.06041537,0.104
66.06353116,0.1
66.06676224,0.102
66.06977185,0.098
66.07290268,0.1
66.07604759,0.102
66.07917061,0.1
66.08227507,0.098
66.08541859,0.1
66.08863968,0.104
66.09169944,0.1
66.09478876,0.1
66.09791383,0.102
66.10105913,0.1
66.10415418,0.102
66.10730309,0.1
66.11050702,0.102
66.11354066,0.1
66.11670985,0.1
66.11977818,0.1
66.12292965,0.1
66.1260555,0.1
66.1291652,0.102
66.13236976,0.1
66.13541887,0.102
66.13854857,0.1
66.14170848,0.1
66.14479915,0.1
66.14789833,0.102
66.15103876,0.1
66.15426798,0.102
66.15725781,0.1
66.16039289,0.102
66.16353326,0.102
66.16667177,0.1
66.16978565,0.1
66.17288433,0.1
66.17600253,0.1
66.17912698,0.102
66.18225026,0.1
66.18536574,0.1
66.18850765,0.102
66.19166857,0.1
66.19477772,0.098
66.1978614,0.1
66.2009922,0.098
66.204136,0.1
66.20726522,0.098
66.21036418,0.098
66.21351622,0.102
66.21667448,0.1
66.21975813,0.102
66.22296794,0.1
66.22600611,0.1
