Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8
1692168253.233438,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.106466770172119,-0.0024910734500736,0.0
1692168253.238455,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2434578,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2483869,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2534654,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.341539978981018,-0.064066581428051,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2585115,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3004200458526611,-0.06210285797715187,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2635083,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.207900047302246,-0.05768447369337082,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2684205,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2734134,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2952799797058105,-0.06185739114880562,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2784448,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2834482,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.207900047302246,-0.05768447369337082,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2884393,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2901400327682495,-0.061611924320459366,-4.106466770172119,-0.0024910734500736,0.0
1692168253.2934694,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.108000755310059,-0.005708378739655018,0.0
1692168253.298397,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1719199419021606,-0.05596621334552765,-4.108000755310059,-0.005708378739655018,0.0
1692168253.3034716,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.108000755310059,-0.005708378739655018,0.0
1692168253.3084354,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.108000755310059,-0.005708378739655018,0.0
1692168253.3133874,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.108000755310059,-0.005708378739655018,0.0
1692168253.3184204,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2027599811553955,-0.05743900686502457,-4.108000755310059,-0.005708378739655018,0.0
1692168253.3234515,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.109534740447998,-0.011744110845029354,0.0
1692168253.328449,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.109534740447998,-0.011744110845029354,0.0
1692168253.333467,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2901400327682495,-0.061611924320459366,-4.109534740447998,-0.011744110845029354,0.0
1692168253.3384495,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3261200189590454,-0.06333018839359283,-4.109534740447998,-0.011744110845029354,0.0
1692168253.3434434,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1770600080490112,-0.0562116764485836,-4.1110687255859375,-0.02267538756132126,0.0
1692168253.3485088,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.1110687255859375,-0.02267538756132126,0.0
1692168253.3534424,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.1110687255859375,-0.02267538756132126,0.0
1692168253.3584135,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.112602710723877,-0.022794034332036972,0.0
1692168253.363466,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2130399942398071,-0.05792993679642677,-4.112602710723877,-0.022794034332036972,0.0
1692168253.368432,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.112602710723877,-0.022794034332036972,0.0
1692168253.3734438,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.114136695861816,-0.025283537805080414,0.0
1692168253.3784072,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.284999966621399,-0.06136646121740341,-4.114136695861816,-0.025283537805080414,0.0
1692168253.3834517,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.115670680999756,-0.03719760850071907,0.0
1692168253.3884828,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,-4.115670680999756,-0.03719760850071907,0.0
1692168253.393476,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.115670680999756,-0.03169521316885948,0.0
1692168253.3984172,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.117204666137695,-0.023636609315872192,0.0
1692168253.403491,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.117204666137695,-0.023636609315872192,0.0
1692168253.40839,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.243880033493042,-0.05940273404121399,-4.117204666137695,-0.023636609315872192,0.0
1692168253.4134576,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3518199920654297,-0.0645575150847435,-4.118738651275635,-0.027819955721497536,0.0
1692168253.41842,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.118738651275635,-0.027819955721497536,0.0
1692168253.4234493,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3312599658966064,-0.06357565522193909,-4.120272159576416,-0.04560178890824318,0.0
1692168253.4283955,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,-4.120272159576416,-0.045221444219350815,0.0
1692168253.4334278,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.120272159576416,-0.028032639995217323,0.0
1692168253.4384341,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.1218061447143555,-0.026943659409880638,0.0
1692168253.4434195,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3107000589370728,-0.06259378790855408,-4.1218061447143555,-0.026943659409880638,0.0
1692168253.4484453,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,-4.123340129852295,-0.03298986330628395,0.0
1692168253.453419,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,-4.123340129852295,-0.03298986330628395,0.0
1692168253.4584367,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2901400327682495,-0.061611924320459366,-4.124874114990234,-0.03158913180232048,0.0
1692168253.4634395,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.124874114990234,-0.03158913180232048,0.0
1692168253.4685056,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3312599658966064,-0.06357565522193909,-4.126408100128174,-0.053030818700790405,0.0
1692168253.4734714,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.127942085266113,-0.06756372004747391,0.0
1692168253.4784362,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.127942085266113,-0.05062760412693024,0.0
1692168253.4834404,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.129476070404053,-0.03795577958226204,0.0
1692168253.488443,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.129476070404053,-0.03795577958226204,0.0
1692168253.4934483,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.131010055541992,-0.04065849259495735,0.0
1692168253.4983988,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.243880033493042,-0.05940273404121399,-4.131010055541992,-0.04065849259495735,0.0
1692168253.5034351,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.132544040679932,-0.030520154163241386,0.0
1692168253.508398,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2233200073242188,-0.05842087045311928,-4.132544040679932,-0.030520154163241386,0.0
1692168253.5134368,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.132544040679932,-0.030520154163241386,0.0
1692168253.5184014,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3055599927902222,-0.06234832480549812,-4.134078025817871,-0.03237473964691162,0.0
1692168253.5234232,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,-4.134078025817871,-0.03237473964691162,0.0
1692168253.5283916,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,-4.134078025817871,-0.028140082955360413,0.0
1692168253.5334506,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.1356120109558105,-0.023668862879276276,0.0
1692168253.538472,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,-4.1356120109558105,-0.023668862879276276,0.0
1692168253.5434425,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2130399942398071,-0.05792993679642677,-4.1356120109558105,-0.023668862879276276,0.0
1692168253.5484245,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.1356120109558105,-0.022007694467902184,0.0
1692168253.5534165,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.1356120109558105,-0.0169497299939394,0.0
1692168253.5584157,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.13714599609375,-0.016280466690659523,0.0
1692168253.563443,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3261200189590454,-0.06333018839359283,-4.13714599609375,-0.016280466690659523,0.0
1692168253.5683906,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.13714599609375,-0.016280466690659523,0.0
1692168253.5734222,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.1386799812316895,-0.025733832269906998,0.0
1692168253.578429,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2747199535369873,-0.06087552756071091,-4.1386799812316895,-0.025733832269906998,0.0
1692168253.5834074,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.249019980430603,-0.05964820086956024,-4.140213966369629,-0.03384929895401001,0.0
1692168253.588447,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.243880033493042,-0.05940273404121399,-4.140213966369629,-0.03384929895401001,0.0
1692168253.5934286,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.336400032043457,-0.06382112205028534,-4.140213966369629,-0.029871519654989243,0.0
1692168253.5984,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.372380018234253,-0.06553938239812851,-4.141747951507568,-0.023073531687259674,0.0
1692168253.603451,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.141747951507568,-0.023073531687259674,0.0
1692168253.6084244,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.143281936645508,-0.05482853949069977,0.0
1692168253.6134088,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,-4.144815921783447,-0.066298708319664,0.0
1692168253.618451,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2644399404525757,-0.0603845976293087,-4.146349906921387,-0.07707206159830093,0.0
1692168253.623422,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.243880033493042,-0.05940273404121399,-4.147883892059326,-0.06672030687332153,0.0
1692168253.6284451,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.149417877197266,-0.06179753690958023,0.0
1692168253.633428,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.150951862335205,-0.06807946413755417,0.0
1692168253.638449,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.1524858474731445,-0.07535728067159653,0.0
1692168253.643436,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3209799528121948,-0.06308472156524658,-4.1524858474731445,-0.06800951063632965,0.0
1692168253.648452,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.154019832611084,-0.06800951063632965,0.0
1692168253.6534328,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,-4.155553817749023,-0.0718158632516861,0.0
1692168253.6584222,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2130399942398071,-0.05792993679642677,-4.157087802886963,-0.07206698507070541,0.0
1692168253.6634598,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3158400058746338,-0.06283925473690033,-4.158621788024902,-0.07247895002365112,0.0
1692168253.668423,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.160155773162842,-0.04787001758813858,0.0
1692168253.6734555,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2387399673461914,-0.05915726721286774,-4.160155773162842,-0.04787001758813858,0.0
1692168253.678431,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2284599542617798,-0.05866633728146553,-4.161689758300781,-0.047151535749435425,0.0
1692168253.6834838,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.1976200342178345,-0.057193540036678314,-4.161689758300781,-0.047151535749435425,0.0
1692168253.688428,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.3055599927902222,-0.06234832480549812,-4.163223743438721,-0.04246574640274048,0.0
1692168253.6933985,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2592999935150146,-0.06013913080096245,-4.163223743438721,-0.04246574640274048,0.0
1692168253.6984174,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.163223743438721,-0.0277473833411932,0.0
1692168253.7035513,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.2541600465774536,-0.059893663972616196,-4.16475772857666,-0.023736199364066124,0.0
1692168253.7084208,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.279860019683838,-0.06112099438905716,-4.16475772857666,-0.023736199364066124,0.0
1692168253.7134776,[],0,0.0,1.0,-0.05999999865889549,0.0,-1.284999966621399,-0.06136646121740341,-4.16475772857666,-0.023736199364066124,0.0
