,time,vout
31250,95.183538,2.166
31251,95.18628331,2.164
31252,95.18934768,2.162
31253,95.19241072,2.162
31254,95.19579939,2.16
31255,95.19856092,2.158
31256,95.20159948,2.154
31257,95.20463076,2.146
31258,95.2078062,2.14
31259,95.21077744,2.132
31260,95.21381605,2.126
31261,95.21691193,2.118
31262,95.22021409,2.112
31263,95.22310039,2.106
31264,95.22606292,2.098
31265,95.22947867,2.09
31266,95.23223855,2.082
31267,95.23523606,2.076
31268,95.23834274,2.074
31269,95.24137742,2.072
31270,95.24442529,2.07
31271,95.24753352,2.066
31272,95.25076981,2.062
31273,95.25370087,2.062
31274,95.25672172,2.058
31275,95.260205,2.052
31276,95.26259574,2.046
31277,95.26559224,2.042
31278,95.26880924,2.036
31279,95.27171739,2.028
31280,95.27476668,2.016
31281,95.27787944,2.008
31282,95.28084228,1.998
31283,95.28394524,1.986
31284,95.28700713,1.974
31285,95.29009372,1.964
31286,95.29309156,1.956
31287,95.29630376,1.946
31288,95.29932687,1.934
31289,95.30237091,1.918
31290,95.30532646,1.908
31291,95.30837704,1.9
31292,95.31142105,1.892
31293,95.31446765,1.884
31294,95.31749409,1.874
31295,95.32056091,1.864
31296,95.32362061,1.858
31297,95.32669285,1.85
31298,95.32968183,1.844
31299,95.33277048,1.836
31300,95.33579096,1.832
31301,95.33885357,1.824
31302,95.34190078,1.82
31303,95.34496324,1.812
31304,95.34799772,1.802
31305,95.35104392,1.794
31306,95.35412526,1.784
31307,95.35716146,1.776
31308,95.36034057,1.766
31309,95.36330987,1.76
31310,95.36640685,1.746
31311,95.36935806,1.738
31312,95.37251881,1.728
31313,95.37553254,1.716
31314,95.37854826,1.708
31315,95.38156828,1.698
31316,95.38462517,1.686
31317,95.38766822,1.676
31318,95.39196796,1.666
31319,95.3938705,1.65
31320,95.39679544,1.638
31321,95.39985678,1.626
31322,95.40354189,1.616
31323,95.4063807,1.604
31324,95.40904967,1.598
31325,95.41209909,1.59
31326,95.41513591,1.578
31327,95.41820611,1.57
31328,95.42118724,1.56
31329,95.42429748,1.556
31330,95.42736507,1.546
31331,95.43034602,1.544
31332,95.43338617,1.538
31333,95.43652207,1.532
31334,95.43958257,1.528
31335,95.44260755,1.524
31336,95.44561359,1.516
31337,95.44872635,1.51
31338,95.45175494,1.506
31339,95.45479468,1.5
31340,95.45795492,1.496
31341,95.4609012,1.492
31342,95.46391211,1.484
31343,95.46694491,1.478
31344,95.47008802,1.476
31345,95.47304396,1.466
31346,95.47610989,1.456
31347,95.47917889,1.452
31348,95.48221715,1.45
31349,95.48535618,1.446
31350,95.48836361,1.442
31351,95.49141318,1.44
31352,95.49443918,1.428
31353,95.49748833,1.426
31354,95.50052628,1.422
31355,95.50358054,1.416
31356,95.50665381,1.412
31357,95.51021502,1.408
31358,95.51273637,1.394
31359,95.51581122,1.39
31360,95.51887281,1.386
31361,95.52203761,1.382
31362,95.5249988,1.378
31363,95.52798822,1.376
31364,95.53148822,1.374
31365,95.53409739,1.368
31366,95.53716391,1.364
31367,95.54021526,1.36
31368,95.54331885,1.36
31369,95.54630917,1.358
31370,95.54945626,1.356
31371,95.552377,1.354
31372,95.55544226,1.354
31373,95.55852783,1.352
31374,95.56155194,1.35
31375,95.56460572,1.356
31376,95.56763643,1.354
31377,95.57069507,1.352
31378,95.57379007,1.35
31379,95.57679994,1.348
31380,95.57993415,1.346
31381,95.58295352,1.344
31382,95.58596844,1.342
31383,95.58904755,1.338
31384,95.5920767,1.328
31385,95.59509231,1.324
31386,95.59813878,1.322
31387,95.60120111,1.32
31388,95.60430881,1.316
31389,95.60733746,1.314
31390,95.6103785,1.31
31391,95.61342085,1.308
31392,95.61644648,1.304
31393,95.61953705,1.302
31394,95.6225578,1.3
31395,95.62560931,1.298
31396,95.62864485,1.298
31397,95.63170802,1.296
31398,95.6347915,1.296
31399,95.63785174,1.296
31400,95.64085376,1.302
31401,95.64391094,1.3
31402,95.64696055,1.298
31403,95.6500177,1.298
31404,95.65306378,1.292
31405,95.65611654,1.288
31406,95.65934017,1.286
31407,95.66365302,1.28
31408,95.66596446,1.278
31409,95.66868405,1.276
31410,95.6714553,1.27
31411,95.67450659,1.268
31412,95.6775562,1.264
31413,95.68071715,1.262
31414,95.68388731,1.26
31415,95.68671263,1.254
31416,95.68973413,1.25
31417,95.69281543,1.244
31418,95.69578916,1.242
31419,95.69882911,1.238
31420,95.70194687,1.236
31421,95.70498005,1.236
31422,95.70798315,1.234
31423,95.71101007,1.234
31424,95.71405839,1.234
31425,95.71712389,1.234
31426,95.72015926,1.234
31427,95.72329831,1.23
31428,95.72638768,1.23
31429,95.72939459,1.23
31430,95.7324008,1.232
31431,95.73577883,1.23
31432,95.7384903,1.224
31433,95.74161265,1.224
31434,95.74458254,1.224
31435,95.74804278,1.224
31436,95.75071279,1.226
31437,95.75372772,1.23
31438,95.75678609,1.232
31439,95.75986346,1.236
31440,95.76288359,1.244
31441,95.76595487,1.248
31442,95.76899324,1.25
31443,95.77203085,1.258
31444,95.7750928,1.262
31445,95.77818887,1.268
31446,95.78121424,1.268
31447,95.78422885,1.264
31448,95.78741326,1.256
31449,95.79042128,1.254
31450,95.79342215,1.246
31451,95.79645218,1.244
31452,95.79948813,1.244
31453,95.8025398,1.244
31454,95.80564729,1.244
31455,95.80865004,1.244
31456,95.81175205,1.244
31457,95.81479757,1.244
31458,95.8178267,1.244
31459,95.82086013,1.242
31460,95.82402737,1.24
31461,95.82708752,1.24
31462,95.83017509,1.236
31463,95.8332942,1.236
31464,95.83616724,1.236
31465,95.83924772,1.236
31466,95.84249631,1.236
31467,95.84540244,1.238
31468,95.84837876,1.236
31469,95.85149007,1.238
31470,95.85460513,1.236
31471,95.85759959,1.236
31472,95.86058396,1.236
31473,95.86497174,1.238
31474,95.86670091,1.24
31475,95.86967522,1.24
