Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
2.28,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.0,-5.92,31.73,-319.19,-7.86,0.0,-166.49,0.0
2.281667,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.68,-5.69,29.34,-325.38,-23.03,0.0,-152.56,0.0016670000000003071
2.283333,10442.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0033330000000000304
2.285,10440.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0050000000000003375
2.286667,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.85,-5.15,29.81,-325.3,-16.34,0.0,-250.5,0.0066670000000002005
2.288333,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.3,-6.08,31.25,-315.82,-7.13,0.0,-95.2,0.008333000000000368
2.29,10433.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.14,-5.77,30.14,-332.39,-19.15,0.0,-227.6,0.010000000000000231
2.291667,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.011667000000000094
2.293333,10441.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.013333000000000261
2.295,10438.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.92,-5.23,30.46,-325.05,-11.66,0.0,-221.75,0.015000000000000124
2.296667,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.76,-5.69,30.77,-320.55,-16.54,0.0,-61.9,0.016666999999999987
2.298333,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.91,-5.61,30.14,-329.32,-14.54,0.0,-335.0,0.018333000000000155
2.3,10440.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.020000000000000018
2.301667,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.021667000000000325
2.303333,10441.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.15,-5.54,29.66,-330.08,-9.02,0.0,-287.81,0.023333000000000048
2.305,10420.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.99,-5.38,29.81,-318.54,-18.92,0.0,-135.48,0.025000000000000355
2.306667,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.99,-5.46,30.29,-325.2,-6.58,0.0,-283.39,0.02666700000000022
2.308333,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.028333000000000386
2.31,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.03000000000000025
2.311667,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.23,-4.85,29.66,-321.76,-14.88,0.0,-63.7,0.03166700000000011
2.313333,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.44,-4.92,29.98,-328.77,-21.47,0.0,-325.49,0.03333300000000028
2.315,10433.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.29,-5.23,30.94,-325.26,-1.77,0.0,-369.01,0.03500000000000014
2.316667,10457.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.036667000000000005
2.318333,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.03833300000000017
2.32,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-7.46,-4.92,29.65,-319.27,-15.01,0.0,-20.42,0.040000000000000036
2.321667,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.67,-4.61,30.77,-319.08,-12.94,0.0,-254.88,0.04166700000000034
2.323333,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.6,-4.92,30.6,-309.57,-12.37,0.0,-122.08,0.043333000000000066
2.325,10424.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.04500000000000037
2.326667,10448.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.046667000000000236
2.328333,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.44,-4.46,28.86,-325.35,-15.91,0.0,-178.65,0.0483330000000004
2.33,10438.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.9,-4.85,30.93,-323.35,-7.77,0.0,-277.74,0.050000000000000266
2.331667,10440.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.83,-4.77,30.46,-311.35,-8.86,0.0,-94.12,0.05166700000000013
2.333333,10448.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0533330000000003
2.335,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.05500000000000016
2.336667,10438.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.75,-4.15,28.22,-326.19,-25.32,0.0,-152.84,0.05666700000000002
2.338333,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.83,-4.69,31.09,-321.83,-8.6,0.0,-293.17,0.05833300000000019
2.34,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-8.98,-4.38,30.45,-308.75,-10.62,0.0,-163.35,0.06000000000000005
2.341667,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.06166700000000036
2.343333,10427.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.06333300000000008
