,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
1230,2.05,10431.0,-60.0,-55.0,-1.0,-10.0,-36.0,-29.0,-34.0,-45.0,-99.0,-35.0,-87.0,-51.0,-60.0,-55.0,-58.0,-57.0
1231,2.051667,10432.0,-50.0,-47.0,10.0,0.0,-22.0,-14.0,-23.0,-30.0,-72.0,-5.0,-56.0,-14.0,-34.0,-27.0,-22.0,-35.0
1232,2.053333,10447.0,-43.0,-41.0,17.0,8.0,-10.0,-5.0,-10.0,-22.0,-55.0,9.0,-41.0,-3.0,-13.0,-16.0,-9.0,-14.0
1233,2.055,10434.0,-38.0,-38.0,19.0,10.0,-10.0,-4.0,-9.0,-18.0,-57.0,10.0,-36.0,0.0,-14.0,-6.0,-7.0,-16.0
1234,2.056667,10434.0,-40.0,-36.0,21.0,9.0,-9.0,-4.0,-7.0,-20.0,-51.0,11.0,-40.0,-1.0,-10.0,-10.0,-3.0,-10.0
1235,2.058333,10425.0,-60.0,-59.0,-2.0,-9.0,-37.0,-27.0,-32.0,-43.0,-98.0,-34.0,-84.0,-51.0,-62.0,-57.0,-57.0,-60.0
1236,2.06,10441.0,-49.0,-47.0,9.0,-1.0,-26.0,-15.0,-24.0,-32.0,-71.0,-3.0,-57.0,-15.0,-35.0,-28.0,-20.0,-31.0
1237,2.061667,10439.0,-41.0,-36.0,17.0,10.0,-13.0,-5.0,-14.0,-22.0,-54.0,8.0,-42.0,-5.0,-12.0,-13.0,-9.0,-14.0
1238,2.063333,10443.0,-41.0,-36.0,15.0,11.0,-10.0,-3.0,-8.0,-20.0,-56.0,10.0,-38.0,0.0,-14.0,-7.0,-6.0,-19.0
1239,2.065,10434.0,-41.0,-32.0,20.0,8.0,-12.0,-4.0,-9.0,-18.0,-53.0,13.0,-40.0,0.0,-12.0,-10.0,-6.0,-10.0
1240,2.066667,10440.0,-59.0,-59.0,-2.0,-8.0,-36.0,-30.0,-32.0,-45.0,-97.0,-36.0,-82.0,-51.0,-61.0,-57.0,-54.0,-61.0
1241,2.068333,10425.0,-53.0,-45.0,8.0,0.0,-20.0,-14.0,-22.0,-27.0,-74.0,-4.0,-57.0,-16.0,-32.0,-30.0,-23.0,-29.0
1242,2.07,10459.0,-42.0,-40.0,17.0,9.0,-13.0,-5.0,-12.0,-22.0,-57.0,8.0,-38.0,-2.0,-15.0,-9.0,-14.0,-16.0
1243,2.071667,10439.0,-37.0,-34.0,19.0,11.0,-10.0,-3.0,-10.0,-19.0,-53.0,9.0,-40.0,3.0,-14.0,-7.0,-3.0,-18.0
1244,2.073333,10437.0,-38.0,-34.0,19.0,12.0,-12.0,-3.0,-9.0,-18.0,-51.0,14.0,-40.0,0.0,-13.0,-7.0,-8.0,-9.0
1245,2.075,10415.0,-60.0,-59.0,-2.0,-12.0,-33.0,-30.0,-30.0,-43.0,-98.0,-35.0,-83.0,-46.0,-65.0,-58.0,-51.0,-61.0
1246,2.076667,10432.0,-53.0,-46.0,9.0,0.0,-21.0,-12.0,-20.0,-31.0,-71.0,-3.0,-56.0,-16.0,-28.0,-31.0,-23.0,-27.0
1247,2.078333,10445.0,-40.0,-37.0,18.0,9.0,-14.0,-4.0,-9.0,-21.0,-60.0,10.0,-40.0,-2.0,-15.0,-8.0,-16.0,-16.0
1248,2.08,10436.0,-40.0,-33.0,18.0,8.0,-12.0,-3.0,-13.0,-20.0,-49.0,9.0,-40.0,0.0,-14.0,-9.0,-4.0,-17.0
1249,2.081667,10439.0,-37.0,-32.0,20.0,11.0,-13.0,-3.0,-9.0,-19.0,-51.0,12.0,-37.0,-2.0,-13.0,-7.0,-5.0,-12.0
1250,2.083333,10436.0,-60.0,-55.0,-6.0,-10.0,-33.0,-30.0,-33.0,-40.0,-100.0,-34.0,-85.0,-45.0,-67.0,-57.0,-54.0,-64.0
1251,2.085,10422.0,-51.0,-48.0,12.0,0.0,-22.0,-14.0,-18.0,-32.0,-69.0,-5.0,-56.0,-16.0,-28.0,-29.0,-23.0,-28.0
1252,2.086667,10452.0,-40.0,-36.0,14.0,9.0,-12.0,-5.0,-9.0,-20.0,-58.0,7.0,-41.0,-1.0,-18.0,-10.0,-9.0,-20.0
1253,2.088333,10433.0,-38.0,-34.0,21.0,8.0,-10.0,-1.0,-13.0,-21.0,-51.0,13.0,-42.0,0.0,-12.0,-9.0,-5.0,-13.0
1254,2.09,10434.0,-37.0,-34.0,20.0,11.0,-10.0,-3.0,-9.0,-18.0,-53.0,12.0,-35.0,-5.0,-13.0,-6.0,-9.0,-14.0
1255,2.091667,10442.0,-60.0,-55.0,0.0,-13.0,-34.0,-24.0,-37.0,-41.0,-99.0,-29.0,-85.0,-45.0,-64.0,-60.0,-54.0,-59.0
1256,2.093333,10442.0,-49.0,-49.0,7.0,0.0,-20.0,-13.0,-18.0,-28.0,-69.0,-6.0,-56.0,-19.0,-28.0,-24.0,-29.0,-26.0
1257,2.095,10438.0,-38.0,-33.0,18.0,7.0,-14.0,-5.0,-10.0,-21.0,-56.0,6.0,-42.0,-2.0,-17.0,-9.0,-6.0,-23.0
1258,2.096667,10434.0,-37.0,-33.0,21.0,10.0,-14.0,-3.0,-7.0,-21.0,-50.0,15.0,-44.0,-1.0,-13.0,-10.0,-7.0,-8.0
1259,2.098333,10444.0,-37.0,-32.0,20.0,10.0,-10.0,-7.0,-10.0,-19.0,-50.0,12.0,-35.0,-4.0,-15.0,-8.0,-7.0,-14.0
1260,2.1,10441.0,-61.0,-56.0,-3.0,-12.0,-34.0,-26.0,-36.0,-43.0,-100.0,-32.0,-86.0,-46.0,-60.0,-63.0,-53.0,-60.0
1261,2.101667,10431.0,-48.0,-43.0,9.0,0.0,-21.0,-15.0,-20.0,-27.0,-72.0,-7.0,-57.0,-17.0,-30.0,-23.0,-31.0,-28.0
1262,2.103333,10441.0,-38.0,-36.0,14.0,9.0,-15.0,-5.0,-10.0,-19.0,-54.0,4.0,-41.0,-2.0,-16.0,-9.0,-6.0,-21.0
1263,2.105,10438.0,-38.0,-34.0,20.0,11.0,-15.0,-5.0,-8.0,-19.0,-51.0,13.0,-41.0,0.0,-12.0,-7.0,-9.0,-8.0
1264,2.106667,10441.0,-38.0,-34.0,21.0,10.0,-10.0,-5.0,-10.0,-19.0,-53.0,11.0,-37.0,0.0,-16.0,-6.0,-7.0,-16.0
1265,2.108333,10425.0,-61.0,-57.0,-3.0,-10.0,-35.0,-24.0,-33.0,-43.0,-97.0,-28.0,-87.0,-46.0,-58.0,-64.0,-55.0,-59.0
1266,2.11,10445.0,-45.0,-43.0,7.0,0.0,-21.0,-16.0,-20.0,-27.0,-75.0,-5.0,-55.0,-17.0,-30.0,-22.0,-28.0,-29.0
1267,2.111667,10441.0,-38.0,-36.0,19.0,6.0,-12.0,-4.0,-9.0,-21.0,-54.0,10.0,-42.0,0.0,-14.0,-13.0,-7.0,-18.0
1268,2.113333,10433.0,-37.0,-32.0,19.0,12.0,-13.0,-4.0,-9.0,-19.0,-51.0,12.0,-36.0,-4.0,-10.0,-7.0,-9.0,-9.0
1269,2.115,10385.0,-38.0,-35.0,20.0,10.0,-13.0,-3.0,-9.0,-20.0,-50.0,10.0,-37.0,4.0,-18.0,-7.0,-5.0,-16.0
1270,2.116667,10443.0,-59.0,-58.0,-2.0,-13.0,-35.0,-28.0,-34.0,-45.0,-99.0,-32.0,-84.0,-48.0,-60.0,-58.0,-58.0,-59.0
1271,2.118333,10444.0,-47.0,-43.0,6.0,-1.0,-22.0,-14.0,-20.0,-28.0,-71.0,-7.0,-58.0,-15.0,-32.0,-23.0,-21.0,-32.0
1272,2.12,10440.0,-37.0,-32.0,20.0,7.0,-12.0,-6.0,-13.0,-21.0,-54.0,12.0,-46.0,-2.0,-14.0,-14.0,-8.0,-14.0
