,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
201,0.335,10454.0,-53.0,-50.0,-5.0,0.0,-23.0,-16.0,-17.0,-31.0,-38.0,-15.0,-51.0,-45.0,-30.0,-28.0,-22.0,-27.0
202,0.336667,10437.0,-43.0,-40.0,0.0,12.0,-16.0,-4.0,-10.0,-20.0,-27.0,1.0,-36.0,-32.0,-16.0,-13.0,-8.0,-18.0
203,0.338333,10434.0,-44.0,-42.0,5.0,13.0,-10.0,-5.0,-7.0,-21.0,-27.0,1.0,-34.0,-27.0,-15.0,-13.0,-5.0,-13.0
204,0.34,10437.0,-42.0,-35.0,6.0,12.0,-12.0,0.0,-12.0,-20.0,-28.0,0.0,-37.0,-26.0,-12.0,-15.0,-9.0,-10.0
205,0.341667,10437.0,-60.0,-49.0,-12.0,-9.0,-32.0,-31.0,-33.0,-42.0,-77.0,-47.0,-84.0,-75.0,-59.0,-58.0,-59.0,-64.0
206,0.343333,10442.0,-45.0,-24.0,3.0,6.0,-18.0,-14.0,-23.0,-24.0,-48.0,-19.0,-47.0,-41.0,-28.0,-24.0,-22.0,-34.0
207,0.345,10438.0,-24.0,-1.0,25.0,11.0,-10.0,-3.0,-9.0,-18.0,-27.0,6.0,-30.0,-23.0,-14.0,-10.0,-5.0,-13.0
208,0.346667,10434.0,-16.0,14.0,36.0,19.0,-14.0,-8.0,-15.0,-19.0,-24.0,19.0,-17.0,-22.0,-13.0,-9.0,-8.0,-13.0
209,0.348333,10442.0,-27.0,-7.0,36.0,24.0,-9.0,-3.0,-9.0,-19.0,-23.0,12.0,-20.0,-16.0,-18.0,-13.0,-8.0,-18.0
210,0.35,10434.0,-70.0,-53.0,9.0,8.0,-28.0,-21.0,-31.0,-37.0,-79.0,-49.0,-77.0,-72.0,-57.0,-62.0,-50.0,-56.0
211,0.351667,10457.0,-75.0,-61.0,25.0,28.0,-22.0,-15.0,-23.0,-34.0,-58.0,-23.0,-45.0,-38.0,-28.0,-22.0,-28.0,-28.0
212,0.353333,10429.0,-62.0,-44.0,25.0,32.0,-13.0,-7.0,-14.0,-22.0,-42.0,-8.0,-33.0,-24.0,-19.0,-14.0,-7.0,-24.0
213,0.355,10433.0,-51.0,-41.0,29.0,27.0,-9.0,-1.0,-7.0,-16.0,-31.0,-1.0,-32.0,-21.0,-12.0,-10.0,-9.0,-12.0
214,0.356667,10440.0,-44.0,-27.0,28.0,26.0,-14.0,-6.0,-12.0,-18.0,-30.0,5.0,-23.0,-30.0,-10.0,-6.0,-3.0,-13.0
215,0.358333,10462.0,-54.0,-32.0,7.0,-1.0,-35.0,-30.0,-37.0,-43.0,-68.0,-36.0,-68.0,-67.0,-67.0,-61.0,-56.0,-61.0
216,0.36,10453.0,-35.0,-14.0,18.0,7.0,-16.0,-14.0,-19.0,-26.0,-42.0,-2.0,-41.0,-32.0,-30.0,-33.0,-24.0,-30.0
217,0.361667,10437.0,-26.0,-6.0,25.0,14.0,-9.0,-4.0,-15.0,-18.0,-28.0,10.0,-26.0,-26.0,-8.0,-8.0,-9.0,-9.0
218,0.363333,10436.0,-29.0,-10.0,20.0,17.0,-13.0,-5.0,-13.0,-19.0,-23.0,1.0,-23.0,-21.0,-12.0,-5.0,-4.0,-18.0
219,0.365,10423.0,-33.0,-17.0,23.0,18.0,-8.0,-2.0,-9.0,-13.0,-24.0,11.0,-32.0,-20.0,-13.0,-13.0,-5.0,-15.0
220,0.366667,10441.0,-57.0,-44.0,-2.0,-3.0,-33.0,-28.0,-32.0,-41.0,-71.0,-40.0,-70.0,-75.0,-59.0,-57.0,-55.0,-59.0
221,0.368333,10434.0,-50.0,-35.0,8.0,6.0,-22.0,-16.0,-26.0,-30.0,-46.0,-14.0,-43.0,-38.0,-36.0,-26.0,-18.0,-30.0
