,time,vout
25734,80.06195618,0.412
25735,80.06508612,0.402
25736,80.0682648,0.384
25737,80.07132495,0.368
25738,80.07445095,0.35
25739,80.07763891,0.338
25740,80.08077264,0.324
25741,80.08385782,0.312
25742,80.08700584,0.298
25743,80.0900746,0.286
25744,80.09317082,0.272
25745,80.09632371,0.256
25746,80.09944132,0.242
25747,80.10255719,0.228
25748,80.1056311,0.216
25749,80.10877692,0.206
25750,80.11190938,0.2
25751,80.1149546,0.198
25752,80.11807703,0.196
25753,80.12118369,0.192
25754,80.12429121,0.19
25755,80.12744916,0.186
25756,80.13054549,0.184
25757,80.13375597,0.184
25758,80.13707797,0.184
25759,80.13993495,0.182
25760,80.14302923,0.182
25761,80.1461561,0.18
25762,80.1492451,0.178
25763,80.15239195,0.172
25764,80.15548832,0.17
25765,80.15860556,0.17
25766,80.16174808,0.17
25767,80.16483843,0.168
25768,80.16803964,0.168
25769,80.17104997,0.168
25770,80.17416341,0.168
25771,80.17732206,0.17
25772,80.18045271,0.17
25773,80.18361358,0.172
25774,80.18674843,0.172
25775,80.18980945,0.172
25776,80.19291377,0.172
25777,80.19602108,0.172
25778,80.19915723,0.172
25779,80.20225797,0.174
25780,80.20539579,0.174
25781,80.20853721,0.174
25782,80.2117776,0.174
25783,80.21490223,0.174
25784,80.21786529,0.174
25785,80.22097766,0.174
25786,80.22412186,0.174
25787,80.22719977,0.176
25788,80.23039919,0.176
25789,80.23345656,0.178
25790,80.23661166,0.178
25791,80.23973371,0.176
25792,80.24283566,0.178
25793,80.24595641,0.178
25794,80.24908708,0.18
25795,80.25224941,0.18
25796,80.2553141,0.18
25797,80.25856803,0.18
25798,80.2615603,0.18
25799,80.26466558,0.18
25800,80.2678789,0.182
25801,80.27089495,0.182
25802,80.27400486,0.182
25803,80.27714212,0.184
25804,80.28023582,0.184
25805,80.28336167,0.186
25806,80.28648549,0.186
25807,80.28960721,0.186
25808,80.29281347,0.186
25809,80.29583167,0.186
25810,80.29900417,0.186
25811,80.30206534,0.186
25812,80.3051938,0.186
25813,80.30834397,0.186
25814,80.31142167,0.186
25815,80.3145181,0.186
25816,80.31766092,0.186
25817,80.3208089,0.186
25818,80.32387486,0.188
25819,80.32700036,0.188
25820,80.33011027,0.188
25821,80.33321823,0.188
25822,80.33631492,0.188
25823,80.33945216,0.188
25824,80.34259058,0.186
25825,80.34575351,0.186
25826,80.34881101,0.186
25827,80.35192004,0.186
25828,80.35501964,0.186
25829,80.35813666,0.186
25830,80.36125034,0.186
25831,80.3643974,0.186
25832,80.36747091,0.184
25833,80.3705988,0.182
25834,80.37375623,0.176
25835,80.37685114,0.176
25836,80.3799548,0.174
25837,80.38307305,0.176
25838,80.3861979,0.172
25839,80.38933823,0.17
25840,80.39246419,0.17
25841,80.39557773,0.166
25842,80.39876699,0.166
25843,80.40182529,0.166
25844,80.40497195,0.17
25845,80.40810051,0.178
25846,80.41121099,0.182
25847,80.41428591,0.186
25848,80.41737588,0.188
25849,80.42051792,0.188
25850,80.42362973,0.186
25851,80.42676167,0.184
25852,80.42985986,0.182
25853,80.43296403,0.18
25854,80.43610986,0.182
25855,80.4391704,0.18
25856,80.44230727,0.182
25857,80.44543501,0.18
25858,80.44853562,0.18
25859,80.45165788,0.18
25860,80.45482214,0.18
25861,80.45790788,0.18
25862,80.4609929,0.18
25863,80.46411332,0.18
25864,80.46727075,0.18
25865,80.47036712,0.18
25866,80.47346042,0.18
25867,80.47660747,0.18
25868,80.47977803,0.182
25869,80.48283803,0.182
25870,80.48594119,0.18
25871,80.48906116,0.182
25872,80.49218445,0.182
25873,80.49527795,0.182
25874,80.49844999,0.182
25875,80.50156247,0.182
25876,80.50464438,0.182
25877,80.50789675,0.182
25878,80.51087251,0.182
25879,80.51399634,0.182
25880,80.51712993,0.182
25881,80.52024416,0.182
25882,80.52340403,0.182
25883,80.52647167,0.182
25884,80.5296554,0.182
25885,80.53278049,0.182
25886,80.53584916,0.182
25887,80.53895279,0.182
25888,80.54208484,0.182
25889,80.54519882,0.182
25890,80.5483748,0.182
25891,80.55148929,0.182
25892,80.55456949,0.182
25893,80.55769616,0.182
25894,80.56085312,0.182
25895,80.56394538,0.182
25896,80.56708541,0.182
25897,80.57020149,0.18
25898,80.57331395,0.182
25899,80.57640566,0.182
25900,80.57951134,0.182
25901,80.58266914,0.182
25902,80.58579436,0.182
25903,80.58888373,0.182
25904,80.59200519,0.182
25905,80.59515588,0.182
25906,80.59827925,0.182
25907,80.60138091,0.182
25908,80.60456079,0.182
25909,80.60763716,0.182
25910,80.61084779,0.182
25911,80.61386273,0.182
25912,80.61699153,0.182
25913,80.62025504,0.182
25914,80.62324766,0.182
25915,80.62635067,0.184
25916,80.62954903,0.182
25917,80.63259969,0.182
25918,80.63571234,0.184
25919,80.63886041,0.184
25920,80.6419804,0.184
25921,80.64512043,0.184
25922,80.64821536,0.184
25923,80.6513693,0.184
25924,80.65447199,0.184
25925,80.6575839,0.182
25926,80.66078449,0.184
25927,80.66387532,0.184
25928,80.66695771,0.184
25929,80.6701146,0.184
25930,80.67322997,0.182
25931,80.67635603,0.182
25932,80.67944871,0.18
25933,80.6826273,0.18
25934,80.68576177,0.18
25935,80.68887041,0.18
25936,80.69194484,0.18
25937,80.69505091,0.18
25938,80.69820778,0.18
25939,80.70128053,0.18
25940,80.70444984,0.18
25941,80.70757812,0.18
25942,80.71072145,0.182
25943,80.71387217,0.18
25944,80.71691884,0.182
25945,80.72000834,0.182
25946,80.72322705,0.182
25947,80.72644001,0.182
25948,80.72963334,0.182
25949,80.73276021,0.182
25950,80.73579532,0.182
25951,80.73899049,0.182
