time,vout
47.19644255,0.526
47.19956443,0.52
47.20265981,0.51
47.20576105,0.502
47.20889173,0.494
47.21201129,0.482
47.21514206,0.472
47.2182291,0.466
47.22136617,0.458
47.22445155,0.45
47.22762775,0.446
47.23070706,0.438
47.23385592,0.434
47.23697181,0.424
47.24011934,0.408
47.24318938,0.402
47.24630497,0.384
47.24941919,0.374
47.25257223,0.354
47.2556604,0.348
47.2587849,0.342
47.26194688,0.336
47.26504369,0.33
47.26813632,0.324
47.27129858,0.314
47.27435977,0.29
47.27748284,0.274
47.28063608,0.256
47.28371223,0.254
47.28687892,0.19
47.28994456,0.186
47.29306279,0.182
47.29627558,0.174
47.2993289,0.176
47.30244429,0.176
47.30557323,0.174
47.30869088,0.176
47.3118184,0.174
47.31493208,0.176
47.31806503,0.176
47.32124116,0.178
47.32429327,0.176
47.32738556,0.178
47.33057769,0.178
47.33363599,0.178
47.33676001,0.178
47.33985571,0.178
47.34297338,0.18
47.34609038,0.18
47.34921627,0.178
47.35232386,0.178
47.35545667,0.178
47.35859075,0.178
47.36171514,0.176
47.36484899,0.176
47.36790155,0.174
47.37104193,0.17
47.37415368,0.17
47.37727243,0.17
47.38037838,0.178
47.38348175,0.182
47.3866644,0.186
47.38970447,0.188
47.39283475,0.19
47.39597836,0.19
47.39907979,0.19
47.40215238,0.192
47.40529958,0.188
47.40843945,0.186
47.41158447,0.186
47.41464658,0.188
47.41778071,0.188
47.42088247,0.188
47.42397406,0.186
47.42709784,0.186
47.43022092,0.192
47.43332543,0.194
47.43643086,0.198
47.43958932,0.198
47.44269205,0.198
47.44577873,0.2
47.44895367,0.2
47.45203604,0.2
47.45517486,0.2
47.45825943,0.2
47.4613828,0.2
47.46447166,0.2
47.46764005,0.2
47.47065834,0.198
47.47388199,0.198
47.47691862,0.198
47.47999923,0.198
47.48317529,0.196
47.48643129,0.196
47.48939377,0.194
47.49248406,0.192
47.49560451,0.19
47.49879567,0.188
47.50185516,0.184
47.50498343,0.184
47.5080431,0.182
47.51122267,0.18
47.51425466,0.172
47.51736429,0.17
47.52063347,0.17
47.52370584,0.17
47.52676229,0.17
47.52986443,0.17
47.53295093,0.162
47.53610251,0.164
47.5392038,0.172
47.5423356,0.178
47.54545192,0.19
47.54853104,0.2
47.55173099,0.214
47.55475832,0.222
47.55791001,0.242
47.56100821,0.25
47.56419642,0.252
47.56725642,0.25
47.57036993,0.25
47.57346895,0.248
47.57665753,0.248
47.57968256,0.25
47.58281392,0.25
47.58599382,0.25
47.58904856,0.25
47.59214942,0.25
47.59525284,0.248
47.59840675,0.248
47.60150395,0.244
47.60462151,0.24
47.60775073,0.238
47.61091701,0.238
47.61395653,0.236
47.61716375,0.236
47.62022386,0.238
47.62334079,0.236
47.62649004,0.238
47.62971592,0.242
47.6327823,0.242
