,time,vout
24711,76.82733451,1.444
24712,76.83042595,1.448
24713,76.83373399,1.452
24714,76.8366607,1.456
24715,76.83978666,1.46
24716,76.84289236,1.464
24717,76.8460172,1.468
24718,76.84913482,1.472
24719,76.85226223,1.476
24720,76.8553717,1.478
24721,76.85857921,1.482
24722,76.86162023,1.484
24723,76.86470029,1.49
24724,76.86781536,1.492
24725,76.87094618,1.498
24726,76.87405755,1.504
24727,76.87716505,1.508
24728,76.88027731,1.514
24729,76.88340268,1.518
24730,76.8865294,1.524
24731,76.88963925,1.524
24732,76.89274688,1.528
24733,76.89585525,1.53
24734,76.89903238,1.53
24735,76.90218307,1.534
24736,76.90523886,1.534
24737,76.90828781,1.536
24738,76.91141079,1.538
24739,76.91459314,1.538
24740,76.91764084,1.54
24741,76.92080545,1.54
24742,76.92405766,1.54
24743,76.92696783,1.54
24744,76.93009612,1.54
24745,76.93328827,1.538
24746,76.93659153,1.538
24747,76.93943079,1.538
24748,76.94316731,1.538
24749,76.9457652,1.538
24750,76.94879757,1.538
24751,76.9519986,1.538
24752,76.95508356,1.536
24753,76.95813592,1.534
24754,76.96126094,1.532
24755,76.96443692,1.528
24756,76.96744612,1.53
24757,76.97062281,1.524
24758,76.97367708,1.522
24759,76.97683323,1.52
24760,76.97990853,1.52
24761,76.98302253,1.518
24762,76.98618831,1.514
24763,76.98925521,1.518
24764,76.99234797,1.512
24765,76.99549114,1.512
24766,76.99866021,1.51
24767,77.00172892,1.51
24768,77.00482066,1.51
24769,77.00815979,1.508
24770,77.01101307,1.508
24771,77.01410695,1.504
24772,77.01721794,1.498
24773,77.02034982,1.498
24774,77.02354723,1.496
24775,77.02660429,1.494
24776,77.02967462,1.494
24777,77.03278586,1.498
24778,77.03590682,1.494
24779,77.03930918,1.494
24780,77.04242934,1.494
24781,77.04554464,1.492
24782,77.0484179,1.492
24783,77.05167458,1.492
24784,77.05473264,1.496
24785,77.05767899,1.49
24786,77.06077162,1.49
24787,77.06390753,1.49
24788,77.06702533,1.49
24789,77.07014514,1.488
24790,77.07325716,1.488
24791,77.07637008,1.492
24792,77.07945607,1.488
24793,77.08261723,1.488
24794,77.08572542,1.486
24795,77.08881164,1.488
24796,77.09238553,1.486
24797,77.09506507,1.486
24798,77.09819355,1.49
24799,77.10130042,1.488
24800,77.10440901,1.488
24801,77.10756638,1.488
24802,77.11066305,1.488
24803,77.11385868,1.486
24804,77.11689421,1.488
24805,77.12017362,1.49
24806,77.12314408,1.488
24807,77.12621775,1.486
24808,77.12933227,1.484
24809,77.13245058,1.484
24810,77.13567488,1.482
24811,77.13870699,1.48
24812,77.14183018,1.48
24813,77.14493618,1.476
24814,77.14805608,1.476
24815,77.15119153,1.476
24816,77.15430218,1.474
24817,77.15735682,1.474
24818,77.16046932,1.474
24819,77.16362201,1.474
24820,77.16675334,1.472
24821,77.16985734,1.472
24822,77.17290925,1.472
24823,77.17608047,1.472
24824,77.17920338,1.472
24825,77.18227462,1.472
24826,77.18539201,1.472
24827,77.18860995,1.472
24828,77.19172571,1.472
24829,77.19474792,1.472
24830,77.19783564,1.472
24831,77.20101571,1.474
24832,77.20408705,1.474
24833,77.20718892,1.476
24834,77.21030216,1.474
24835,77.21348869,1.476
24836,77.21659421,1.478
24837,77.21965714,1.48
24838,77.22287653,1.482
24839,77.22589825,1.484
24840,77.22902395,1.486
24841,77.23227394,1.488
24842,77.23532781,1.49
24843,77.23842708,1.494
24844,77.24149908,1.496
24845,77.24469329,1.498
24846,77.24779797,1.502
24847,77.25087544,1.504
24848,77.2540232,1.508
24849,77.25717094,1.508
24850,77.26022903,1.51
24851,77.26331595,1.51
24852,77.26644468,1.518
24853,77.26960586,1.518
24854,77.27267151,1.52
24855,77.27578594,1.524
24856,77.27897134,1.526
24857,77.2820041,1.528
24858,77.28513549,1.532
24859,77.28824747,1.538
24860,77.29135301,1.54
24861,77.29448168,1.544
24862,77.29765014,1.55
24863,77.30076506,1.554
24864,77.30394647,1.562
24865,77.30703351,1.57
24866,77.31010912,1.58
24867,77.31321536,1.58
24868,77.31632425,1.586
24869,77.31943419,1.592
24870,77.32268495,1.594
24871,77.32567916,1.6
24872,77.32892605,1.604
24873,77.33196884,1.612
24874,77.33502286,1.612
24875,77.33810197,1.616
24876,77.34122858,1.618
24877,77.34438253,1.622
24878,77.34741149,1.626
24879,77.35067958,1.63
24880,77.35370494,1.638
24881,77.35676008,1.646
24882,77.3598749,1.65
24883,77.36298408,1.654
24884,77.36612647,1.66
24885,77.36922773,1.662
24886,77.37237929,1.668
24887,77.37544086,1.676
24888,77.37860419,1.68
24889,77.38169386,1.684
24890,77.38490712,1.69
24891,77.38794692,1.694
24892,77.39104394,1.702
24893,77.39418084,1.708
24894,77.39723703,1.714
24895,77.40041969,1.722
24896,77.40348708,1.73
24897,77.40671632,1.736
24898,77.40975101,1.742
24899,77.41284758,1.75
24900,77.41595066,1.754
24901,77.4190781,1.758
24902,77.42225819,1.768
24903,77.42532658,1.776
24904,77.42865181,1.784
24905,77.43163207,1.792
24906,77.43469686,1.796
24907,77.43811703,1.8
24908,77.44120843,1.808
24909,77.44408484,1.812
24910,77.44716325,1.818
