,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
877,1.461667,10438.0,-7.0,1.0,8.0,-6.0,40.0,65.0,-8.0,-24.0,0.0,-9.0,1.0,-10.0,-13.0,-16.0,-8.0,-18.0
878,1.463333,10434.0,-2.0,8.0,15.0,1.0,55.0,79.0,-8.0,-19.0,3.0,-14.0,3.0,-8.0,-16.0,-9.0,-4.0,-21.0
879,1.465,10436.0,0.0,4.0,24.0,7.0,68.0,96.0,-10.0,-20.0,3.0,-8.0,5.0,-13.0,-12.0,-10.0,-6.0,-16.0
880,1.466667,10423.0,-35.0,-32.0,5.0,-18.0,48.0,81.0,-38.0,-54.0,-43.0,-59.0,-44.0,-57.0,-61.0,-64.0,-60.0,-63.0
881,1.468333,10437.0,-23.0,-18.0,31.0,5.0,84.0,125.0,-22.0,-30.0,-14.0,-32.0,-14.0,-23.0,-30.0,-26.0,-21.0,-34.0
882,1.47,10427.0,-13.0,-10.0,61.0,27.0,115.0,162.0,-7.0,-22.0,1.0,-14.0,5.0,-16.0,-15.0,-13.0,-9.0,-18.0
883,1.471667,10432.0,-21.0,-9.0,80.0,36.0,145.0,199.0,-8.0,-20.0,5.0,-9.0,4.0,-4.0,-10.0,-14.0,-9.0,-16.0
884,1.473333,10415.0,-22.0,-15.0,92.0,45.0,172.0,234.0,-4.0,-16.0,5.0,-14.0,5.0,-6.0,-14.0,-8.0,-4.0,-21.0
885,1.475,10428.0,-59.0,-53.0,80.0,29.0,171.0,238.0,-34.0,-48.0,-44.0,-56.0,-44.0,-62.0,-64.0,-63.0,-56.0,-64.0
886,1.476667,10433.0,-56.0,-38.0,109.0,53.0,226.0,304.0,-10.0,-29.0,-13.0,-26.0,-10.0,-22.0,-27.0,-31.0,-24.0,-32.0
887,1.478333,10430.0,-49.0,-27.0,131.0,71.0,271.0,365.0,3.0,-16.0,3.0,-14.0,4.0,-8.0,-15.0,-9.0,-6.0,-22.0
888,1.48,10431.0,-58.0,-27.0,136.0,70.0,312.0,415.0,6.0,-10.0,6.0,-7.0,7.0,-9.0,-10.0,-9.0,-6.0,-17.0
889,1.481667,10440.0,-71.0,-33.0,132.0,61.0,354.0,474.0,17.0,-9.0,5.0,-8.0,6.0,-5.0,-9.0,-12.0,-9.0,-14.0
890,1.483333,10415.0,-117.0,-63.0,88.0,8.0,371.0,509.0,-8.0,-31.0,-41.0,-61.0,-44.0,-53.0,-64.0,-62.0,-56.0,-70.0
891,1.485,10427.0,-124.0,-53.0,88.0,-2.0,442.0,610.0,19.0,-12.0,-13.0,-26.0,-9.0,-26.0,-29.0,-27.0,-22.0,-31.0
892,1.486667,10423.0,-146.0,-46.0,73.0,-34.0,521.0,720.0,47.0,6.0,0.0,-15.0,3.0,-6.0,-15.0,-15.0,-13.0,-20.0
893,1.488333,10424.0,-177.0,-46.0,37.0,-93.0,598.0,830.0,67.0,26.0,6.0,-13.0,3.0,-6.0,-14.0,-10.0,-5.0,-21.0
894,1.49,10419.0,-216.0,-56.0,-3.0,-157.0,675.0,943.0,90.0,38.0,6.0,-9.0,9.0,-8.0,-13.0,-9.0,-5.0,-15.0
895,1.491667,10431.0,-273.0,-96.0,-72.0,-248.0,725.0,1024.0,81.0,22.0,-44.0,-58.0,-45.0,-54.0,-62.0,-62.0,-60.0,-69.0
896,1.493333,10432.0,-267.0,-75.0,-87.0,-286.0,821.0,1154.0,120.0,57.0,-13.0,-31.0,-14.0,-24.0,-30.0,-27.0,-19.0,-34.0
897,1.495,10442.0,-267.0,-62.0,-104.0,-316.0,899.0,1257.0,150.0,79.0,0.0,-14.0,5.0,-14.0,-15.0,-10.0,-10.0,-15.0
898,1.496667,10427.0,-284.0,-63.0,-128.0,-354.0,966.0,1349.0,170.0,98.0,3.0,-9.0,3.0,-5.0,-10.0,-12.0,-8.0,-17.0
899,1.498333,10424.0,-295.0,-64.0,-151.0,-390.0,1021.0,1419.0,188.0,112.0,3.0,-15.0,1.0,-6.0,-10.0,-8.0,-6.0,-19.0
900,1.5,10439.0,-332.0,-97.0,-200.0,-444.0,1029.0,1438.0,167.0,89.0,-44.0,-58.0,-43.0,-58.0,-63.0,-61.0,-58.0,-67.0
901,1.501667,10431.0,-308.0,-79.0,-191.0,-438.0,1087.0,1510.0,198.0,111.0,-16.0,-27.0,-18.0,-26.0,-30.0,-28.0,-26.0,-35.0
902,1.503333,10420.0,-272.0,-57.0,-184.0,-432.0,1134.0,1556.0,221.0,139.0,3.0,-17.0,-1.0,-9.0,-13.0,-12.0,-6.0,-19.0
903,1.505,10445.0,-245.0,-47.0,-185.0,-425.0,1162.0,1584.0,226.0,147.0,3.0,-8.0,6.0,-12.0,-14.0,-8.0,-7.0,-17.0
904,1.506667,10415.0,-218.0,-42.0,-189.0,-423.0,1175.0,1599.0,235.0,152.0,5.0,-6.0,1.0,-5.0,-9.0,-13.0,-5.0,-18.0
