,mean_paretic,std_paretic,mean_nonparetic,std_nonparetic,symmetry
toeClearance,,,,,
stride,,,,,
GRFmax,1164.9621850585938,558.3299613598651,964.0263983343066,579.8621854810306,54.719043312201855
GRFimpulse,1822.8180677680377,4075.701442994117,560.301686771899,1021.9217358287082,76.48873139066963
stanceTime,4.46879638671875,11.413858185822093,1.2260953642658352,2.119987952188478,78.47026040391624
