Time,Displacement,Force,Compressive displacement,voltage_1
0.0,1.1608,0.105,0.0,0.0019
0.005,1.1608,0.105,0.0,0.0019
0.01,1.1608,0.1047,0.0,0.0019
0.015,1.1608,0.1046,0.0,0.0019
0.02,1.1608,0.1047,0.0,0.0019
0.025,1.1608,0.1048,0.0,0.0019
0.03,1.1608,0.1049,0.0,0.0019
0.035,1.1608,0.1053,0.0,0.0019
0.04,1.1608,0.1057,0.0,0.0019
0.045,1.1609,0.1061,0.0001,0.0019
0.05,1.161,0.1065,0.0001,0.0019
0.055,1.1611,0.1069,0.0002,0.0019
0.06,1.1614,0.1069,0.0005,0.0019
0.065,1.1617,0.1071,0.0009,0.0019
0.07,1.1623,0.1077,0.0014,0.0019
0.075,1.1631,0.1087,0.0022,0.0019
0.08,1.1641,0.1103,0.0032,0.0019
0.085,1.1653,0.1125,0.0045,0.0019
0.09,1.1668,0.1152,0.006,0.0019
0.095,1.1684,0.1186,0.0076,0.0019
0.1,1.1701,0.1225,0.0093,0.0019
0.105,1.1719,0.127,0.011,0.0019
0.11,1.1736,0.132,0.0127,0.0019
0.115,1.1754,0.1377,0.0145,0.0019
0.12,1.1771,0.1438,0.0163,0.0019
0.125,1.1789,0.1502,0.018,0.0019
0.13,1.1807,0.157,0.0198,0.0019
0.135,1.1825,0.1641,0.0216,0.0019
0.14,1.1843,0.1713,0.0234,0.0019
0.145,1.1859,0.1784,0.0251,0.0019
0.15,1.1875,0.1854,0.0267,0.0019
0.155,1.189,0.1923,0.0281,0.0019
0.16,1.1904,0.1988,0.0296,0.0019
0.165,1.1918,0.2051,0.031,0.0019
0.17,1.1933,0.2114,0.0324,0.0019
0.175,1.1947,0.2175,0.0339,0.0019
0.18,1.1963,0.2233,0.0354,0.0019
0.185,1.1979,0.2289,0.037,0.0019
0.19,1.1995,0.2345,0.0386,0.0019
0.195,1.201,0.24,0.0402,0.0019
0.2,1.2026,0.2456,0.0417,0.0019
0.205,1.204,0.2512,0.0431,0.0019
0.21,1.2053,0.2565,0.0444,0.0019
0.215,1.2065,0.2616,0.0457,0.0019
0.22,1.2077,0.2665,0.0468,0.0019
0.225,1.2088,0.271,0.048,0.0019
0.23,1.21,0.2752,0.0491,0.0019
0.235,1.2112,0.2795,0.0503,0.0019
0.24,1.2125,0.2838,0.0516,0.0019
0.245,1.2138,0.2881,0.0529,0.0019
0.25,1.2151,0.2925,0.0543,0.0019
0.255,1.2165,0.2972,0.0557,0.0019
0.26,1.2179,0.3016,0.0571,0.0019
0.265,1.2193,0.3059,0.0585,0.0019
0.27,1.2207,0.3105,0.0599,0.0019
0.275,1.2221,0.3153,0.0613,0.0019
0.28,1.2236,0.3201,0.0627,0.0019
0.285,1.225,0.325,0.0641,0.0019
0.29,1.2265,0.3298,0.0657,0.0019
0.295,1.2281,0.3345,0.0672,0.0019
0.3,1.2297,0.3392,0.0688,0.0019
0.305,1.2314,0.3441,0.0705,0.0019
0.31,1.233,0.3489,0.0722,0.0019
0.315,1.2347,0.3538,0.0738,0.0019
0.32,1.2363,0.3588,0.0755,0.0019
0.325,1.238,0.3636,0.0771,0.0019
0.33,1.2395,0.3684,0.0786,0.0019
0.335,1.2409,0.3733,0.08,0.0019
0.34,1.2423,0.3783,0.0814,0.0019
0.345,1.2437,0.3834,0.0828,0.0019
0.35,1.2451,0.3885,0.0843,0.0019
0.355,1.2466,0.3937,0.0858,0.0019
0.36,1.2481,0.3987,0.0873,0.0019
0.365,1.2497,0.4036,0.0889,0.0019
0.37,1.2514,0.4087,0.0905,0.0019
0.375,1.2531,0.414,0.0922,0.0019
0.38,1.2547,0.4193,0.0938,0.0019
0.385,1.2561,0.4243,0.0953,0.0019
0.39,1.2575,0.4291,0.0966,0.0019
0.395,1.2588,0.4337,0.0979,0.0019
0.4,1.26,0.4381,0.0992,0.0019
0.405,1.2613,0.4425,0.1004,0.0019
0.41,1.2625,0.4469,0.1017,0.0019
0.415,1.2639,0.4512,0.103,0.0019
0.42,1.2652,0.4557,0.1044,0.0019
0.425,1.2667,0.4603,0.1058,0.0019
0.43,1.2682,0.4646,0.1073,0.0019
0.435,1.2697,0.4689,0.1088,0.0019
0.44,1.2711,0.4733,0.1103,0.0019
0.445,1.2726,0.4776,0.1117,0.0019
0.45,1.274,0.482,0.1131,0.0019
0.455,1.2754,0.4865,0.1146,0.0019
0.46,1.2769,0.4909,0.116,0.0019
0.465,1.2784,0.4954,0.1175,0.0019
0.47,1.2799,0.5,0.1191,0.0019
0.475,1.2815,0.5047,0.1207,0.0019
0.48,1.2832,0.5096,0.1223,0.0019
0.485,1.2848,0.5145,0.124,0.0019
0.49,1.2865,0.5194,0.1257,0.0019
0.495,1.2882,0.5245,0.1273,0.0019
0.5,1.2898,0.5298,0.1289,0.0019
0.505,1.2912,0.5352,0.1304,0.0019
0.51,1.2927,0.5406,0.1318,0.0019
0.515,1.2941,0.5459,0.1332,0.0019
0.52,1.2955,0.551,0.1346,0.0019
0.525,1.297,0.556,0.1361,0.0019
0.53,1.2985,0.5607,0.1377,0.0019
0.535,1.3001,0.5655,0.1393,0.0019
0.54,1.3018,0.5705,0.141,0.0019
0.545,1.3035,0.5756,0.1427,0.0019
0.55,1.3052,0.5807,0.1444,0.0019
0.555,1.3068,0.5856,0.146,0.0019
0.56,1.3084,0.5904,0.1475,0.0019
0.565,1.3098,0.5951,0.1489,0.0019
0.57,1.3111,0.5998,0.1502,0.0019
0.575,1.3123,0.6046,0.1515,0.0019
0.58,1.3136,0.6094,0.1527,0.0019
0.585,1.3148,0.6143,0.154,0.0019
0.59,1.3161,0.6188,0.1553,0.0019
0.595,1.3175,0.623,0.1566,0.0019
0.6,1.3189,0.6274,0.158,0.0019
0.605,1.3203,0.6319,0.1595,0.0019
0.61,1.3218,0.6364,0.161,0.0019
0.615,1.3233,0.6411,0.1625,0.0019
0.62,1.3248,0.6457,0.1639,0.0019
0.625,1.3262,0.6502,0.1653,0.0019
0.63,1.3276,0.6545,0.1668,0.0019
0.635,1.3291,0.6588,0.1682,0.0019
0.64,1.3306,0.6635,0.1697,0.0019
0.645,1.3322,0.6682,0.1713,0.0019
0.65,1.3338,0.6731,0.173,0.0019
