time,vout
9.98340727,0.862
9.9865637,0.862
9.98964548,0.864
9.99280123,0.862
9.99590598,0.862
9.99901853,0.862
10.00213109,0.862
10.00525653,0.862
10.00838292,0.86
10.01151485,0.86
10.01464179,0.86
10.01780885,0.858
10.02088688,0.858
10.02401333,0.856
10.02713994,0.854
10.03025683,0.854
10.03339114,0.854
10.03652314,0.852
10.03963227,0.852
10.04281007,0.85
10.04591094,0.85
10.04904177,0.846
10.05214311,0.844
10.05526922,0.842
10.0584292,0.84
10.06153436,0.84
10.0646341,0.836
10.06782201,0.834
10.07090057,0.832
10.07403709,0.83
10.07714564,0.828
10.08026427,0.826
10.08339185,0.82
10.08661344,0.816
10.08964188,0.81
10.09280968,0.806
10.09595486,0.798
10.09906633,0.798
10.10219649,0.792
10.10531625,0.786
10.10845877,0.78
10.11157422,0.776
10.11469486,0.77
10.11786924,0.762
10.12094236,0.754
10.12405162,0.746
10.12717359,0.74
10.13029492,0.73
10.13341959,0.718
10.1364744,0.71
10.13959538,0.7
10.14272549,0.692
10.1459502,0.682
10.14894346,0.674
10.15205168,0.662
10.15517268,0.654
10.1582832,0.646
10.16140683,0.634
10.16451935,0.622
10.16763188,0.616
10.17074083,0.612
10.1738831,0.598
10.17698557,0.592
10.1797914,0.59
10.18291788,0.588
10.18604194,0.584
10.18916151,0.582
10.19228383,0.58
10.19541455,0.574
10.19853646,0.57
10.20163896,0.574
10.20476633,0.57
10.20787531,0.564
10.21100085,0.56
10.21411609,0.558
10.21723718,0.554
10.22035614,0.546
10.2235452,0.542
10.22660075,0.542
10.22973244,0.536
10.23283625,0.526
10.23595422,0.526
10.23907388,0.526
10.24218844,0.516
10.24532105,0.514
10.24843285,0.508
10.25160173,0.504
10.25468857,0.498
10.25780018,0.494
10.26092579,0.494
10.26404372,0.494
10.26715401,0.486
10.27027962,0.484
10.27338125,0.484
10.27655066,0.48
10.27961983,0.48
10.28273012,0.48
10.28586292,0.478
10.28895353,0.478
10.29207612,0.478
10.29517975,0.478
10.29830646,0.478
10.30140381,0.478
10.30454888,0.478
10.30765509,0.476
10.31075199,0.478
10.31387427,0.472
10.3169786,0.47
10.32009224,0.472
10.32320877,0.47
10.32630642,0.468
10.32943501,0.468
10.33255744,0.468
10.33566101,0.47
10.33878668,0.47
10.34189073,0.464
10.34500623,0.462
10.34812607,0.456
10.35124785,0.454
10.35436288,0.448
10.35747259,0.444
10.36061442,0.434
10.36371009,0.424
10.3668219,0.418
10.36993374,0.41
10.37304446,0.4
10.37616533,0.39
10.3792774,0.382
10.38240429,0.364
10.38556459,0.35
10.38863581,0.346
10.39177175,0.332
10.39487114,0.306
10.39800523,0.282
10.40110327,0.266
10.4042297,0.258
10.40735642,0.258
10.41046088,0.26
10.41362561,0.262
10.41669768,0.27
10.41982433,0.274
10.42292318,0.284
10.42602349,0.286
10.42912407,0.29
10.43225064,0.292
10.43534279,0.296
10.43845774,0.292
10.44163248,0.294
10.44470057,0.294
10.44782859,0.29
10.45092627,0.276
10.4540514,0.272
10.45716123,0.272
10.46027573,0.268
10.46338277,0.266
10.46649325,0.266
10.46963979,0.266
10.4727119,0.262
10.47582777,0.262
10.47892931,0.262
10.48205577,0.264
10.48515281,0.262
10.48826127,0.262
10.49138325,0.264
10.49449657,0.264
10.4976414,0.264
10.50072877,0.266
10.50382894,0.266
10.50693627,0.266
10.51004731,0.266
10.5131524,0.266
10.51627036,0.266
10.51937005,0.266
10.52248694,0.266
10.52563857,0.264
10.52872231,0.266
10.5318402,0.266
10.53495909,0.266
10.53806738,0.27
10.54118996,0.272
10.54429901,0.274
10.54740816,0.272
10.55051818,0.272
10.55364988,0.272
10.55675897,0.274
10.55987886,0.274
10.56298627,0.274
10.56610931,0.274
10.56922186,0.276
10.57233859,0.276
10.5754524,0.274
10.57859425,0.274
10.58167594,0.276
10.58478786,0.274
10.58790573,0.276
10.59100103,0.276
10.59412533,0.274
10.59723579,0.274
10.60035342,0.276
10.60347525,0.276
10.60659733,0.276
10.60969846,0.278
10.61282492,0.278
10.61592818,0.278
10.61901729,0.28
10.6221292,0.28
10.62523885,0.28
10.62834688,0.28
10.63143701,0.28
10.63452901,0.28
10.63766344,0.28
10.64075472,0.28
10.64386136,0.282
10.64697812,0.28
10.65006509,0.282
10.65317349,0.282
10.65629436,0.28
10.65941788,0.278
10.6625014,0.278
10.66566896,0.276
10.66872797,0.278
10.67183398,0.276
10.67492823,0.276
10.67803185,0.272
10.68114318,0.274
10.68424635,0.274
10.68735455,0.274
10.69046292,0.276
10.69360822,0.278
10.69673666,0.278
10.69991681,0.278
10.70300386,0.282
10.70618646,0.286
10.70925822,0.286
10.71238253,0.286
10.71549348,0.288
10.71862085,0.288
10.72174605,0.29
10.72495401,0.29
10.72801344,0.294
10.73118338,0.296
10.73431144,0.3
10.73744944,0.306
10.74057777,0.306
10.74369072,0.306
10.74681383,0.308
10.74995768,0.338
10.7530524,0.364
10.75615579,0.366
10.75924816,0.386
10.76235723,0.402
10.76548573,0.41
10.76862738,0.408
10.77171918,0.404
10.77490818,0.406
10.7779731,0.414
10.78109266,0.418
10.7843127,0.426
10.78731686,0.426
10.79043716,0.432
10.79354836,0.44
10.79669083,0.444
10.79979707,0.454
10.80291846,0.464
10.80605773,0.466
10.80914599,0.472
10.81226988,0.474
10.81508433,0.478
10.81820701,0.482
10.82131514,0.486
10.82443029,0.49
10.82753566,0.5
10.8306882,0.506
10.83376214,0.508
10.83688351,0.518
10.84000557,0.52
10.84313618,0.522
10.8462492,0.53
10.84935786,0.532
10.8524836,0.536
10.85563279,0.542
10.85871846,0.546
10.86183331,0.55
10.86494851,0.556
10.86807677,0.56
10.87119761,0.564
10.87430484,0.568
10.87742507,0.572
10.88054068,0.576
10.88370827,0.578
10.88678983,0.582
10.88989536,0.584
10.89302303,0.586
10.89614459,0.588
10.89926609,0.592
10.90239483,0.59
10.90549855,0.596
10.90864433,0.598
10.9117462,0.6
10.91487012,0.602
10.91797653,0.606
10.92109546,0.608
10.92422035,0.608
10.92733888,0.612
10.93045877,0.616
10.93358057,0.618
10.93671007,0.62
10.93983548,0.622
10.94293573,0.622
10.94607562,0.624
10.94921164,0.626
10.95230762,0.626
10.95542561,0.626
10.9585251,0.628
10.96170453,0.63
10.96478999,0.634
10.96790518,0.634
10.97100272,0.636
10.97412861,0.636
10.97725381,0.636
10.98038107,0.636
10.98349255,0.638
10.98665451,0.638
10.98973134,0.64
10.99284812,0.642
10.99596912,0.642
10.99909005,0.644
11.00221223,0.646
11.00531973,0.644
11.00843046,0.648
11.01155883,0.646
11.01471364,0.65
11.01780264,0.65
11.02091349,0.65
11.02403553,0.652
11.02715633,0.656
11.03028153,0.658
11.03340729,0.66
11.03651268,0.66
11.03966709,0.662
11.04275179,0.662
11.04588555,0.664
11.04899197,0.664
11.05212066,0.666
11.05524038,0.668
11.05835281,0.67
11.06148473,0.672
11.06466012,0.674
11.06772068,0.676
11.07085805,0.676
11.07395051,0.678
11.07706649,0.68
11.08017386,0.684
11.08329759,0.686
11.08641599,0.688
11.08952501,0.688
11.09267172,0.688
11.09577127,0.688
11.09889866,0.688
11.10200999,0.688
11.10512777,0.69
11.10825429,0.692
11.11136181,0.692
11.11448199,0.694
11.11759801,0.694
11.12073842,0.694
11.12385361,0.696
11.12696723,0.698
11.13007997,0.696
11.13319818,0.696
11.13631792,0.698
11.13943244,0.698
11.14255249,0.7
11.14567686,0.7
11.14878066,0.7
11.15190664,0.7
11.15500835,0.702
11.15812297,0.702
11.16124549,0.702
11.16436775,0.702
11.16746781,0.704
11.17058259,0.706
11.17374373,0.706
11.17682405,0.706
11.17994633,0.706
11.18306405,0.706
11.18617996,0.708
11.18928779,0.71
11.19241344,0.71
11.19552253,0.71
11.19868518,0.71
11.20178686,0.714
11.20489542,0.714
11.20802177,0.718
11.2111451,0.718
11.21426294,0.718
11.21737968,0.72
11.22049062,0.724
11.22368523,0.724
11.22674596,0.724
11.22984518,0.726
11.23296966,0.726
11.23610044,0.728
11.23921901,0.726
11.24233918,0.73
11.2454616,0.73
11.24857597,0.732
11.25175264,0.734
11.25481998,0.734
11.25794503,0.736
11.26106696,0.738
11.26419914,0.738
11.26732125,0.74
11.27044964,0.74
11.27357611,0.74
11.27675266,0.74
11.27983125,0.742
11.28295044,0.742
11.28609023,0.742
11.28920049,0.742
11.29232051,0.742
11.29544423,0.742
11.29857803,0.744
11.30170434,0.742
11.30482481,0.744
11.30794616,0.744
11.31107047,0.742
11.31417831,0.744
11.31728666,0.742
11.32040251,0.742
11.32352162,0.744
11.3266986,0.746
11.3297601,0.744
11.33288485,0.744
11.33603523,0.744
11.33913307,0.744
11.34224868,0.744
11.34533957,0.744
11.34845196,0.744
11.3515772,0.744
11.35470633,0.742
11.3578081,0.742
11.36093375,0.742
11.36404368,0.744
11.3671554,0.742
11.3702841,0.742
11.37340062,0.742
