Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714454681.0216408,[],0,87.23999786376953,7.869999885559082,-169.9199981689453,100.98999786376953,2.319999933242798,-127.87000274658203,102.3499984741211,-8.899999618530273,169.57000732421875,90.83000183105469,0.28999999165534973,46.220001220703125,86.16000366210938,-5.909999847412109,94.66999816894531,91.22000122070312,0.18000000715255737,147.08999633789062,68.0199966430664,-10.869999885559082,71.08000183105469
1714454696.3716114,[],0,90.41000366210938,7.190000057220459,-172.60000610351562,98.06999969482422,3.3299999237060547,-129.64999389648438,98.87999725341797,-6.429999828338623,171.63999938964844,91.36000061035156,-0.03999999910593033,52.93000030517578,86.41999816894531,-5.679999828338623,95.37000274658203,87.44999694824219,-1.149999976158142,147.92999267578125,65.56999969482422,-12.039999961853027,70.86000061035156
