Time,data
1714454685.951622,0.04529606178402901
1714454687.3034904,0.014048231765627861
1714454688.631791,0.027710789814591408
1714454689.7516387,0.08399388194084167
1714454691.0917625,0.03725409507751465
1714454692.231737,0.04297656938433647
1714454693.3645563,0.07295557856559753
1714454705.411955,0.05520397797226906
1714454706.8118577,0.11635856330394745
1714454708.1832292,0.11609265953302383
1714454709.4715745,0.12053605169057846
1714454710.6918206,0.12277452647686005
1714454710.731836,0.0
1714454712.0421896,0.11257945746183395
1714454713.31175,0.11987833678722382
1714454714.6419883,0.11458273231983185
1714454715.9519048,0.11693301051855087
1714454717.2716057,0.12116418778896332
1714454718.5516403,0.11477020382881165
1714454719.8116107,0.10807913541793823
1714454721.1616907,0.11208423227071762
1714454722.48166,0.11744405329227448
1714454723.7719526,0.1263352483510971
1714454725.1216612,0.12014690786600113
1714454726.4019058,0.11665268987417221
1714454727.7020752,0.11942914128303528
1714454728.9917798,0.11054025590419769
1714454730.301616,0.10253503173589706
1714454731.6116147,0.114842988550663
1714454732.9617486,0.12593808770179749
1714454734.3016055,0.1241198405623436
1714454735.631637,0.12728072702884674
1714454736.9421601,0.11854534596204758
1714454738.3025126,0.11102144420146942
1714454739.6922772,0.11456767469644547
1714454741.051639,0.1187906488776207
1714454742.341551,0.11540314555168152
1714454743.7118654,0.11955996602773666
1714454745.1415792,0.11773861199617386
1714454746.4718454,0.1243540570139885
1714454746.5316224,0.0
1714454747.7424219,0.1136987954378128
1714454749.011562,0.11785618215799332
1714454750.2918503,0.15494488179683685
1714454751.501734,0.14180190861225128
1714454752.871569,0.15759867429733276
1714454754.3019876,0.1642148196697235
1714454755.691613,0.1527826339006424
1714454757.0917368,0.1627921611070633
1714454758.4616401,0.1477719098329544
1714454759.803571,0.162392720580101
1714454761.1316304,0.1614256650209427
1714454762.4915984,0.14227011799812317
1714454763.7816157,0.14852263033390045
1714454765.151595,0.14757682383060455
1714454766.4716141,0.12740887701511383
1714454767.691561,0.14617659151554108
1714454769.021866,0.15776477754116058
1714454770.2732751,0.15788748860359192
1714454771.611613,0.1568569839000702
1714454772.9331014,0.15495841205120087
1714454774.2617822,0.15299689769744873
1714454775.6819856,0.1439010500907898
1714454777.091695,0.15472647547721863
1714454778.4817796,0.1654323935508728
1714454779.8516605,0.16557005047798157
1714454781.211581,0.17989058792591095
1714454782.5521991,0.17182111740112305
1714454783.9019637,0.16321994364261627
1714454785.261609,0.15370702743530273
1714454786.6216538,0.16187214851379395
1714454787.9816082,0.163003608584404
1714454789.3118997,0.15722419321537018
1714454790.6417737,0.16965331137180328
1714454791.9916003,0.16029921174049377
1714454793.3316243,0.1568513959646225
1714454794.7219453,0.15122516453266144
1714454796.111612,0.1555982232093811
1714454797.4315891,0.15714719891548157
1714454798.7719207,0.1609581857919693
1714454800.0816152,0.16025732457637787
1714454801.4715939,0.16772814095020294
1714454802.8416579,0.15778924524784088
1714454804.2216022,0.16671374440193176
1714454805.6024015,0.16005267202854156
1714454806.971784,0.1588665395975113
1714454808.411586,0.1657504439353943
1714454809.6917899,0.13914290070533752
1714454811.0619047,0.14945925772190094
1714454812.3418372,0.13690626621246338
1714454813.6916797,0.15693731606006622
1714454815.0123997,0.15500012040138245
1714454816.4415708,0.15639710426330566
1714454817.8218083,0.1427544504404068
1714454819.2116773,0.15708096325397491
1714454820.6219974,0.1613602340221405
1714454821.9718506,0.16235366463661194
1714454823.3618758,0.15079858899116516
1714454824.681629,0.1569213718175888
1714454826.0241826,0.1608995944261551
1714454827.471848,0.1391722857952118
1714454830.2319334,0.060417354106903076
1714454831.661941,0.1533261090517044
1714454833.0516312,0.15660256147384644
1714454834.4647193,0.1750664860010147
1714454835.8216064,0.156044140458107
1714454837.301721,0.17505259811878204
1714454838.7919083,0.16522669792175293
1714454840.2117424,0.04474817216396332
1714454841.5215926,0.0008876798674464226
1714454842.7321026,0.06089647486805916
