time,vout
45.44491534,1.532
45.44775314,1.554
45.45101683,1.574
45.45449331,1.59
45.45719836,1.598
45.46023175,1.606
45.46337666,1.62
45.46647586,1.616
45.46955616,1.602
45.47264568,1.592
45.47584753,1.582
45.47899455,1.58
45.48215949,1.58
45.48522068,1.582
45.4882579,1.574
45.49135551,1.564
45.49443444,1.554
45.49762268,1.548
45.50064318,1.546
45.50378923,1.542
45.50686692,1.54
45.51003355,1.54
45.51309779,1.54
45.51627721,1.54
45.51929531,1.54
45.52242395,1.54
45.52574488,1.54
45.52866205,1.54
45.5320591,1.538
45.53503294,1.538
45.53810184,1.538
45.54123871,1.534
45.5441984,1.536
45.54735844,1.534
45.55047423,1.534
45.5535611,1.534
45.55667823,1.536
45.55973344,1.536
45.56286479,1.534
45.56628179,1.532
45.56912286,1.532
45.57225027,1.532
45.57532457,1.53
45.57845857,1.53
45.58154566,1.53
45.58471794,1.53
45.58796077,1.53
45.59106242,1.53
45.59431714,1.53
45.59720271,1.532
45.6002991,1.532
45.6033262,1.532
45.60648403,1.534
45.60956407,1.532
45.61264849,1.534
45.61578262,1.534
45.61893877,1.536
45.62199607,1.536
45.62512733,1.536
45.62843099,1.536
45.63183536,1.538
45.63447125,1.538
45.6376646,1.54
45.64076925,1.54
45.64374777,1.542
45.64686923,1.544
45.65004371,1.544
45.65313525,1.546
45.65621549,1.544
45.65938251,1.544
45.66242621,1.544
45.66581384,1.544
45.66870477,1.542
45.67186384,1.544
45.67497079,1.544
45.67817303,1.544
45.68122086,1.544
45.68427949,1.544
45.68740806,1.544
45.69051157,1.544
45.69361438,1.544
45.6967247,1.544
45.69992708,1.544
45.7030581,1.544
45.70607777,1.544
45.70921536,1.544
45.71238397,1.546
45.71544836,1.546
45.71862579,1.548
45.72166697,1.548
45.72482429,1.548
45.72789195,1.55
45.7311041,1.55
45.73422377,1.55
45.73732242,1.552
45.74044519,1.554
45.7435681,1.556
45.74672816,1.556
45.74978692,1.558
45.75294619,1.56
45.75608044,1.562
45.75919864,1.562
45.76229734,1.564
45.76540079,1.566
45.76848723,1.568
45.77161169,1.57
45.77474079,1.574
45.77781838,1.576
45.78096455,1.58
45.78450036,1.582
45.78719338,1.582
45.79031338,1.584
45.79426227,1.584
45.79648773,1.586
45.80355194,1.586
45.80401853,1.588
45.80595733,1.588
45.80895157,1.588
45.81214706,1.59
45.81529084,1.59
45.81833514,1.592
45.82144658,1.592
45.8245884,1.592
45.82766869,1.592
45.83079232,1.592
45.83390905,1.592
45.83703062,1.594
45.84012947,1.594
45.84314423,1.594
45.84630494,1.594
45.84942462,1.594
45.85246723,1.594
45.85566905,1.594
45.85871532,1.594
45.86181212,1.594
45.86494827,1.594
45.86814127,1.594
45.87114851,1.594
45.87425203,1.594
45.87737732,1.594
45.88052788,1.594
45.88355619,1.594
45.88671331,1.596
45.88980583,1.598
45.89294806,1.602
45.89606412,1.614
45.89918619,1.642
45.9023144,1.652
45.90538281,1.664
45.90854747,1.67
45.91162334,1.666
45.91479103,1.672
45.91782753,1.678
45.92103329,1.682
45.9241696,1.684
45.92717453,1.686
45.93035945,1.69
45.93340827,1.698
45.93653349,1.706
45.93963694,1.71
45.94277773,1.718
45.94620518,1.722
45.94909655,1.748
45.95218147,1.776
45.95523371,1.824
45.95838306,1.874
45.9614709,1.89
45.96473336,1.898
45.96771881,1.91
45.97204164,1.92
45.97405471,1.934
45.97754284,1.948
