,time,vout
56185,174.89011051,1.384
56186,174.89318571,1.384
56187,174.89639417,1.386
56188,174.89945877,1.386
56189,174.90255319,1.386
56190,174.90570451,1.386
56191,174.90878399,1.386
56192,174.91190895,1.386
56193,174.91507043,1.39
56194,174.91824312,1.392
56195,174.9212961,1.392
56196,174.9244284,1.394
56197,174.92748729,1.396
56198,174.9305743,1.406
56199,174.93380543,1.408
56200,174.93690345,1.41
56201,174.93997764,1.412
56202,174.94308988,1.416
56203,174.94617654,1.418
56204,174.94981921,1.424
56205,174.95256438,1.43
56206,174.95555788,1.436
56207,174.95866401,1.44
56208,174.96186902,1.442
56209,174.96496682,1.458
56210,174.96798823,1.462
56211,174.97116171,1.466
56212,174.97434462,1.47
56213,174.97741729,1.472
56214,174.98048727,1.476
56215,174.98362765,1.48
56216,174.98673877,1.484
56217,174.98983678,1.49
56218,174.99298245,1.496
56219,174.99614773,1.498
56220,174.99922097,1.5
56221,175.00232077,1.502
56222,175.00544421,1.504
56223,175.00857043,1.506
56224,175.0116761,1.506
56225,175.01482329,1.51
56226,175.01827125,1.514
56227,175.02110666,1.514
56228,175.02424766,1.518
56229,175.02759482,1.522
56230,175.03045353,1.522
56231,175.03359462,1.528
56232,175.03664682,1.534
56233,175.03976732,1.538
56234,175.04288819,1.542
56235,175.0460378,1.544
56236,175.04926362,1.546
56237,175.05227425,1.55
56238,175.05536462,1.552
56239,175.05847856,1.554
56240,175.06158415,1.558
56241,175.06472575,1.56
56242,175.06781891,1.564
56243,175.07094332,1.566
56244,175.07410986,1.57
56245,175.07727253,1.572
56246,175.08030567,1.574
56247,175.08353545,1.576
56248,175.0866089,1.578
56249,175.08969082,1.58
56250,175.09278834,1.584
56251,175.0959059,1.586
56252,175.09900562,1.586
56253,175.10217219,1.59
56254,175.10523252,1.592
56255,175.10840858,1.596
56256,175.11156615,1.598
56257,175.11469319,1.6
56258,175.11771538,1.604
56259,175.12082177,1.608
56260,175.1239419,1.612
56261,175.12710684,1.614
56262,175.13016234,1.616
56263,175.13335166,1.62
56264,175.13645504,1.624
56265,175.13953886,1.63
56266,175.14275527,1.636
56267,175.14578186,1.638
56268,175.14886801,1.642
56269,175.15200051,1.648
56270,175.15521388,1.652
56271,175.15827756,1.658
56272,175.16137991,1.662
56273,175.16449004,1.668
56274,175.16756093,1.674
56275,175.17072141,1.678
56276,175.17384193,1.684
56277,175.17693325,1.69
56278,175.18018532,1.694
56279,175.18316053,1.702
56280,175.18635043,1.706
56281,175.18937273,1.714
56282,175.1925199,1.722
56283,175.19565184,1.732
56284,175.19873801,1.738
56285,175.20184108,1.746
56286,175.20500486,1.752
56287,175.20811414,1.758
56288,175.21153621,1.764
56289,175.21507465,1.772
56290,175.21749512,1.78
56291,175.22061936,1.786
56292,175.22369782,1.794
56293,175.22682367,1.798
56294,175.22994558,1.802
56295,175.23328497,1.806
56296,175.23618801,1.81
56297,175.23930728,1.814
56298,175.24237856,1.818
56299,175.2455464,1.82
56300,175.24856432,1.824
56301,175.25170032,1.828
56302,175.25490919,1.832
56303,175.25802845,1.838
56304,175.26112541,1.842
56305,175.2641943,1.844
56306,175.26731401,1.846
56307,175.27044262,1.85
56308,175.27358014,1.854
56309,175.27665599,1.856
56310,175.27984708,1.858
56311,175.28292293,1.86
56312,175.28600316,1.864
56313,175.28922049,1.866
56314,175.29229377,1.868
56315,175.29536623,1.87
56316,175.29844821,1.87
56317,175.30157177,1.872
56318,175.30472458,1.87
56319,175.30783095,1.872
56320,175.3109326,1.872
56321,175.3141144,1.872
56322,175.31718015,1.872
56323,175.32026952,1.872
56324,175.32337641,1.868
56325,175.32651286,1.866
56326,175.32964619,1.864
56327,175.33283064,1.86
56328,175.33587199,1.858
56329,175.33900523,1.854
56330,175.34213741,1.85
56331,175.34523275,1.846
56332,175.34835806,1.842
56333,175.3514746,1.836
