Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7
1714298438.4079688,[],0,0.0,4.597017376774661e-18,0.44999995827674866,0.8799999356269836,0.8800046443939209,0.4500046372413635,4.62424713987275e-06,4.62424713987275e-06
1714298438.4176853,[],0,0.0,4.597017376774661e-18,0.44999995827674866,0.8799999356269836,0.8800139427185059,0.4500139355659485,1.3933285117673222e-05,1.3933285117673222e-05
1714298438.427496,[],0,0.0,4.597017376774661e-18,0.4499998986721039,0.8799998760223389,0.8800232410430908,0.4500232934951782,2.329428753000684e-05,2.329428753000684e-05
1714298438.4375224,[],0,0.0,4.597017376774661e-18,0.4499998986721039,0.8799998760223389,0.8800280094146729,0.45002803206443787,2.802767266985029e-05,2.802767266985029e-05
1714298438.4475667,[],0,0.0,4.597017376774661e-18,0.4499998092651367,0.8799997568130493,0.8800374269485474,0.4500374495983124,3.7463538319570944e-05,3.7463538319570944e-05
1714298438.4575717,[],0,0.0,4.597017376774661e-18,0.4499996602535248,0.8799996376037598,0.8800420761108398,0.45004209876060486,4.20921242039185e-05,4.20921242039185e-05
1714298438.467911,[],0,0.0,4.597017376774661e-18,0.4499994218349457,0.8799993395805359,0.8800513744354248,0.4500514268875122,5.141634028404951e-05,5.141634028404951e-05
1714298438.4780073,[],0,0.0,4.597017376774661e-18,0.4499994218349457,0.8799992203712463,0.8800513744354248,0.4500514566898346,5.145261457073502e-05,5.1452399929985404e-05
1714298438.4880297,[],0,0.0,4.597017376774661e-18,0.4499994218349457,0.8799992203712463,0.8800562024116516,0.4500563442707062,5.635447450913489e-05,5.635425986838527e-05
1714298438.4980714,[],0,0.0,4.597017376774661e-18,0.4499994218349457,0.8799991607666016,0.8800561428070068,0.4500562846660614,5.628042345051654e-05,5.628042345051654e-05
1714298438.5082867,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799991011619568,0.8800562024116516,0.4500563442707062,5.636085552396253e-05,5.636085552396253e-05
1714298438.5175555,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799991011619568,0.8800562024116516,0.4500563442707062,5.636085552396253e-05,5.636085552396253e-05
1714298438.527701,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799989819526672,0.8801094889640808,0.45010972023010254,0.00010972247400786728,0.00010972247400786728
1714298438.537627,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799989819526672,0.8801096081733704,0.4501098692417145,0.00010987775021931157,0.00010987775021931157
1714298438.54817,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799989819526672,0.8801143765449524,0.4501146376132965,0.00011465029092505574,0.00011465029092505574
1714298438.5582826,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799989819526672,0.8801096081733704,0.4501098692417145,0.00010991334420396015,0.00010991334420396015
1714298438.5680454,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799988627433777,0.8801534175872803,0.4501536786556244,0.00015371483459603041,0.0001886288810055703
1714298438.5778217,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799987435340881,0.8801532983779907,0.45015355944633484,0.00015359929238911718,0.00018851333879865706
1714298438.5880988,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799986839294434,0.8801532983779907,0.45015355944633484,0.00015361199621111155,0.00018852604262065142
1714298438.5980563,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799985647201538,0.8801482915878296,0.45014867186546326,0.00014876363275106996,0.00018367767916060984
1714298438.608164,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799984455108643,0.8801433444023132,0.45014384388923645,0.00014393182937055826,0.0001788458612281829
1714298438.6180634,[],0,3.491404277156107e-05,0.0,0.4499994218349457,0.8799982666969299,0.8801431655883789,0.45014363527297974,0.00014371574798133224,0.0001786297798389569
1714298438.6281157,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799982666969299,0.8801431655883789,0.4501436948776245,0.00014382194785866886,0.00017873599426820874
1714298438.6378386,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799982666969299,0.8800991773605347,0.4500998258590698,9.994884749175981e-05,0.00013486268289852887
1714298438.6482518,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799980282783508,0.880098819732666,0.45009949803352356,9.960496390704066e-05,0.00013451901031658053
1714298438.6578891,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799980282783508,0.8800987601280212,0.450099378824234,9.951242100214586e-05,0.00013442646013572812
1714298438.6678786,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799980282783508,0.8800451755523682,0.45004597306251526,4.608254675986245e-05,8.09963748906739e-05
1714298438.678341,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799980282783508,0.8800497055053711,0.4500505030155182,5.061117553850636e-05,8.552521467208862e-05
1714298438.6878817,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799980282783508,0.8800496459007263,0.45005038380622864,5.0517865020083264e-05,0.0001203459469252266
1714298438.6980765,[],0,6.980144826229662e-05,0.0,0.4499994218349457,0.8799979090690613,0.8800494074821472,0.4500502347946167,5.0412625569151714e-05,0.00012024049647152424
1714298438.708045,[],0,6.980144826229662e-05,0.0,0.44999948143959045,0.8799980878829956,0.8800447583198547,0.450045645236969,4.580164386425167e-05,0.00011562972940737382
1714298438.7180974,[],0,6.980144826229662e-05,0.0,0.4499995708465576,0.8799983263015747,0.8800494074821472,0.4500502943992615,5.0473867304390296e-05,0.00012030194920953363
