sync,time,vout
1.0,0.05024639,0.468
1.0,0.05332828,0.48
1.0,0.05642761,0.48
1.0,0.05955269,0.484
1.0,0.06297422,0.492
1.0,0.06577815,0.494
1.0,0.06888891,0.498
1.0,0.0722282,0.504
1.0,0.075176,0.508
1.0,0.07831946,0.518
1.0,0.08148133,0.522
1.0,0.08413598,0.532
1.0,0.08729118,0.542
1.0,0.09040368,0.544
1.0,0.09348537,0.552
1.0,0.0966022,0.556
1.0,0.09971776,0.566
1.0,0.1028268,0.568
1.0,0.10599337,0.574
1.0,0.10910413,0.58
1.0,0.11222372,0.584
1.0,0.11528611,0.59
1.0,0.11839367,0.598
1.0,0.12150843,0.606
1.0,0.12462261,0.614
1.0,0.12773976,0.614
1.0,0.1308973,0.622
1.0,0.13404233,0.624
1.0,0.13710752,0.63
1.0,0.14021189,0.638
1.0,0.14332196,0.638
1.0,0.14643732,0.648
1.0,0.14956293,0.65
1.0,0.15266822,0.662
1.0,0.1558175,0.668
1.0,0.15894663,0.672
1.0,0.16200163,0.674
1.0,0.16511581,0.676
1.0,0.16824381,0.686
1.0,0.17134648,0.686
1.0,0.17446874,0.692
1.0,0.17762493,0.7
1.0,0.18073496,0.704
1.0,0.18380359,0.708
1.0,0.18695359,0.712
1.0,0.19003687,0.718
1.0,0.19315248,0.718
1.0,0.19626065,0.722
1.0,0.19937741,0.72
1.0,0.20254761,0.728
1.0,0.20566318,0.736
1.0,0.20873339,0.736
1.0,0.21184352,0.742
1.0,0.2150097,0.746
1.0,0.2180797,0.75
1.0,0.22119424,0.752
1.0,0.22434983,0.756
1.0,0.22747746,0.758
1.0,0.23053263,0.762
1.0,0.23364926,0.762
1.0,0.23675731,0.77
1.0,0.23988211,0.776
1.0,0.2430083,0.776
1.0,0.24611457,0.782
1.0,0.24927746,0.788
1.0,0.25239207,0.792
1.0,0.25545496,0.798
1.0,0.25856028,0.802
1.0,0.26167493,0.806
1.0,0.26479113,0.81
1.0,0.26795324,0.814
1.0,0.27107511,0.826
1.0,0.27418985,0.834
1.0,0.27726804,0.832
1.0,0.28036915,0.84
1.0,0.28348811,0.852
1.0,0.28660046,0.856
1.0,0.28971046,0.86
1.0,0.29283533,0.866
1.0,0.29600456,0.87
1.0,0.2990995,0.872
1.0,0.30216215,0.878
1.0,0.30528741,0.884
1.0,0.30840176,0.888
1.0,0.31151856,0.894
1.0,0.31464467,0.898
1.0,0.31779981,0.902
1.0,0.32090489,0.908
1.0,0.32402106,0.918
1.0,0.32710774,0.916
1.0,0.33021583,0.92
1.0,0.33332193,0.926
1.0,0.33643376,0.932
1.0,0.33955274,0.934
1.0,0.34270407,0.938
1.0,0.34582046,0.942
1.0,0.34889839,0.946
1.0,0.35202394,0.948
1.0,0.35512048,0.952
1.0,0.35823261,0.956
1.0,0.36134448,0.96
1.0,0.36445104,0.964
1.0,0.36761085,0.97
1.0,0.37072107,0.972
1.0,0.37377759,0.97
1.0,0.37690409,0.974
1.0,0.3800352,0.98
1.0,0.38311618,0.984
1.0,0.3862252,0.99
1.0,0.38933039,0.99
1.0,0.39250078,0.988
1.0,0.39559311,0.994
1.0,0.39866707,0.996
1.0,0.40178241,1.002
1.0,0.40489169,1.006
1.0,0.40803337,1.004
1.0,0.41112861,1.012
1.0,0.41428057,1.014
1.0,0.41739613,1.018
1.0,0.42047563,1.02
1.0,0.42358513,1.024
1.0,0.42668167,1.024
1.0,0.42979702,1.028
1.0,0.432912,1.032
1.0,0.43604194,1.034
1.0,0.43916504,1.038
1.0,0.44227865,1.042
1.0,0.44533961,1.044
1.0,0.44844922,1.046
1.0,0.45156819,1.048
1.0,0.45468454,1.052
1.0,0.45779013,1.054
1.0,0.46089946,1.06
1.0,0.46408685,1.062
1.0,0.46718383,1.064
1.0,0.47024709,1.068
1.0,0.47336215,1.074
1.0,0.47646835,1.078
1.0,0.47959361,1.076
1.0,0.48269452,1.08
1.0,0.4858,1.084
1.0,0.48896593,1.086
1.0,0.49208607,1.092
1.0,0.49514452,1.092
1.0,0.49825865,1.094
1.0,0.50136628,1.098
1.0,0.50449152,1.102
1.0,0.50759828,1.108
1.0,0.51076483,1.108
1.0,0.51387354,1.112
1.0,0.51700283,1.112
1.0,0.52006696,1.118
1.0,0.52317133,1.122
1.0,0.52630065,1.124
1.0,0.52940691,1.128
1.0,0.53252511,1.128
1.0,0.5356842,1.134
1.0,0.53879311,1.134
1.0,0.54186852,1.138
1.0,0.54499619,1.142
1.0,0.54809267,1.142
1.0,0.55120657,1.146
1.0,0.55431535,1.15
