Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.3159","0.0955","0.0000","0.0000"
"0.0050","0.3159","0.0947","0.0000","0.0001"
"0.0100","0.3159","0.0944","0.0000","0.0001"
"0.0150","0.3159","0.0943","0.0000","0.0001"
"0.0200","0.3159","0.0937","0.0000","0.0001"
"0.0250","0.3159","0.0939","0.0000","0.0001"
"0.0300","0.3159","0.0936","0.0000","0.0001"
"0.0350","0.3159","0.0941","0.0000","0.0001"
"0.0400","0.3159","0.0954","0.0000","0.0001"
"0.0450","0.3160","0.0962","0.0000","0.0001"
"0.0500","0.3160","0.0961","0.0001","0.0001"
"0.0550","0.3161","0.0962","0.0002","0.0000"
"0.0600","0.3163","0.0967","0.0003","0.0000"
"0.0650","0.3166","0.0976","0.0007","0.0000"
"0.0700","0.3171","0.0982","0.0012","0.0000"
"0.0750","0.3178","0.0981","0.0018","0.0000"
"0.0800","0.3187","0.0984","0.0028","0.0000"
"0.0850","0.3200","0.0988","0.0041","0.0000"
"0.0900","0.3215","0.0997","0.0056","0.0000"
"0.0950","0.3233","0.1007","0.0074","0.0000"
"0.1000","0.3252","0.1022","0.0093","0.0000"
"0.1050","0.3272","0.1040","0.0112","0.0000"
"0.1100","0.3291","0.1058","0.0131","0.0000"
"0.1150","0.3308","0.1075","0.0149","0.0000"
"0.1200","0.3324","0.1084","0.0165","0.0000"
"0.1250","0.3338","0.1088","0.0179","0.0000"
"0.1300","0.3352","0.1087","0.0193","0.0000"
"0.1350","0.3365","0.1083","0.0206","0.0000"
"0.1400","0.3378","0.1084","0.0219","0.0000"
"0.1450","0.3392","0.1093","0.0233","0.0000"
"0.1500","0.3407","0.1106","0.0247","0.0000"
"0.1550","0.3421","0.1120","0.0262","0.0000"
"0.1600","0.3435","0.1129","0.0276","0.0000"
"0.1650","0.3449","0.1132","0.0290","0.0000"
"0.1700","0.3463","0.1131","0.0304","0.0001"
"0.1750","0.3477","0.1135","0.0318","0.0001"
"0.1800","0.3491","0.1133","0.0332","0.0001"
"0.1850","0.3505","0.1138","0.0346","0.0001"
"0.1900","0.3520","0.1150","0.0361","0.0001"
"0.1950","0.3536","0.1164","0.0377","0.0001"
"0.2000","0.3552","0.1172","0.0393","0.0001"
"0.2050","0.3570","0.1179","0.0410","0.0001"
"0.2100","0.3587","0.1191","0.0427","0.0001"
"0.2150","0.3604","0.1205","0.0445","0.0001"
"0.2200","0.3621","0.1217","0.0462","0.0001"
"0.2250","0.3637","0.1224","0.0478","0.0001"
"0.2300","0.3652","0.1230","0.0493","0.0001"
"0.2350","0.3667","0.1234","0.0508","0.0000"
"0.2400","0.3682","0.1234","0.0522","0.0000"
"0.2450","0.3696","0.1232","0.0537","0.0000"
"0.2500","0.3711","0.1242","0.0551","0.0000"
"0.2550","0.3726","0.1258","0.0567","0.0000"
"0.2600","0.3742","0.1265","0.0582","0.0000"
"0.2650","0.3758","0.1277","0.0598","0.0000"
"0.2700","0.3773","0.1295","0.0614","0.0000"
"0.2750","0.3789","0.1309","0.0629","0.0000"
"0.2800","0.3803","0.1317","0.0644","0.0000"
"0.2850","0.3817","0.1320","0.0657","0.0000"
"0.2900","0.3829","0.1326","0.0670","0.0000"
"0.2950","0.3841","0.1329","0.0682","0.0000"
"0.3000","0.3852","0.1333","0.0693","0.0000"
"0.3050","0.3863","0.1337","0.0704","0.0000"
"0.3100","0.3875","0.1344","0.0715","0.0000"
"0.3150","0.3886","0.1350","0.0727","0.0000"
"0.3200","0.3899","0.1360","0.0739","0.0000"
"0.3250","0.3911","0.1375","0.0752","0.0000"
"0.3300","0.3925","0.1387","0.0765","0.0000"
"0.3350","0.3939","0.1400","0.0779","0.0001"
"0.3400","0.3953","0.1412","0.0794","0.0001"
"0.3450","0.3967","0.1426","0.0808","0.0001"
"0.3500","0.3982","0.1441","0.0822","0.0001"
"0.3550","0.3996","0.1455","0.0836","0.0001"
"0.3600","0.4010","0.1463","0.0851","0.0001"
"0.3650","0.4026","0.1469","0.0866","0.0001"
"0.3700","0.4041","0.1473","0.0882","0.0001"
"0.3750","0.4058","0.1482","0.0898","0.0001"
"0.3800","0.4075","0.1491","0.0916","0.0001"
"0.3850","0.4093","0.1503","0.0933","0.0001"
"0.3900","0.4110","0.1504","0.0951","0.0001"
"0.3950","0.4128","0.1499","0.0969","0.0001"
"0.4000","0.4146","0.1498","0.0986","0.0001"
"0.4050","0.4163","0.1501","0.1003","0.0001"
"0.4100","0.4179","0.1507","0.1020","0.0001"
"0.4150","0.4195","0.1523","0.1035","0.0000"
"0.4200","0.4210","0.1542","0.1050","0.0000"
"0.4250","0.4225","0.1557","0.1065","0.0000"
"0.4300","0.4241","0.1570","0.1081","0.0000"
"0.4350","0.4257","0.1578","0.1098","0.0000"
"0.4400","0.4274","0.1580","0.1114","0.0000"
"0.4450","0.4291","0.1587","0.1131","0.0000"
"0.4500","0.4308","0.1595","0.1148","0.0000"
"0.4550","0.4324","0.1603","0.1164","0.0000"
"0.4600","0.4338","0.1605","0.1179","0.0000"
"0.4650","0.4352","0.1603","0.1192","0.0000"
"0.4700","0.4363","0.1604","0.1204","0.0000"
"0.4750","0.4375","0.1604","0.1216","0.0000"
"0.4800","0.4387","0.1601","0.1227","0.0000"
"0.4850","0.4399","0.1606","0.1239","0.0000"
"0.4900","0.4412","0.1617","0.1252","0.0000"
"0.4950","0.4425","0.1630","0.1265","0.0000"
"0.5000","0.4439","0.1655","0.1280","0.0000"
"0.5050","0.4454","0.1685","0.1294","0.0000"
