Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10
1692168085.8728807,[],0,0.0,1.0,0.05999999865889549,31.98349952697754,1.3055599927902222,0.06234832480549812,31.98349952697754,66.84844207763672,0.0,1.0,0.0
1692168085.8779144,[],0,0.0,1.0,0.05999999865889549,33.30118942260742,1.284999966621399,0.06136646121740341,33.30118942260742,66.79583740234375,0.0,1.0,0.0
1692168085.8828766,[],0,0.0,1.0,0.05999999865889549,34.606605529785156,1.243880033493042,0.05940273404121399,34.606605529785156,63.29253387451172,0.0,1.0,0.0
1692168085.8879118,[],0,0.0,1.0,0.05999999865889549,35.90895462036133,1.3158400058746338,0.06283925473690033,35.90895462036133,63.78495407104492,0.0,1.0,0.0
1692168085.8929145,[],0,0.0,1.0,0.05999999865889549,37.140743255615234,1.1462199687957764,0.054738882929086685,37.140743255615234,61.24058151245117,0.0,1.0,0.0
1692168085.897804,[],0,0.0,1.0,0.05999999865889549,38.36332702636719,1.1924799680709839,0.05694807320833206,38.36332702636719,61.33622741699219,0.0,1.0,0.0
1692168085.9029145,[],0,0.0,1.0,0.05999999865889549,39.57210159301758,1.1770600080490112,0.0562116764485836,39.57210159301758,57.85695266723633,0.0,1.0,0.0
1692168085.9079182,[],0,0.0,1.0,0.05999999865889549,40.716453552246094,1.3004200458526611,0.06210285797715187,40.716453552246094,57.98453140258789,0.0,1.0,0.0
1692168085.912857,[],0,0.0,1.0,0.05999999865889549,41.83012390136719,1.2130399942398071,0.05792993679642677,41.83012390136719,56.048179626464844,0.0,1.0,0.0
1692168085.9178991,[],0,0.0,1.0,0.05999999865889549,42.92078399658203,1.3569600582122803,0.06480298191308975,42.92078399658203,51.98302459716797,0.0,1.0,0.0
1692168085.9228303,[],0,0.0,1.0,0.05999999865889549,43.94548034667969,1.3672399520874023,0.06529391556978226,43.94548034667969,50.72434616088867,0.0,1.0,0.0
1692168085.9278233,[],0,0.0,1.0,0.05999999865889549,44.92109298706055,1.207900047302246,0.05768447369337082,44.92109298706055,47.83823013305664,0.0,1.0,0.0
1692168085.9328978,[],0,0.0,1.0,0.05999999865889549,45.85375213623047,1.3209799528121948,0.06308472156524658,45.85375213623047,47.41078567504883,0.0,1.0,0.0
1692168085.9378614,[],0,0.0,1.0,0.05999999865889549,46.72812271118164,1.2130399942398071,0.05792993679642677,46.72812271118164,39.98296356201172,0.0,1.0,0.0
1692168085.9428203,[],0,0.0,1.0,0.05999999865889549,47.54726791381836,1.2952799797058105,0.06185739114880562,47.54726791381836,35.51325225830078,0.0,1.0,0.0
1692168085.9479098,[],0,0.0,1.0,0.05999999865889549,48.321929931640625,1.2644399404525757,0.0603845976293087,48.321929931640625,32.05811309814453,0.0,1.0,0.0
1692168085.9528043,[],0,0.0,1.0,0.05999999865889549,49.0122184753418,1.279860019683838,0.06112099438905716,49.0122184753418,33.69058609008789,0.0,1.0,0.0
1692168085.9578905,[],0,0.0,1.0,0.05999999865889549,49.65188980102539,1.3107000589370728,0.06259378790855408,49.65188980102539,31.725595474243164,0.0,1.0,0.0
1692168085.9628105,[],0,0.0,1.0,0.05999999865889549,50.25014114379883,1.1821999549865723,0.056457143276929855,50.25014114379883,30.146398544311523,0.0,1.0,0.0
1692168085.9679122,[],0,0.0,1.0,0.05999999865889549,50.76249313354492,1.377519965171814,0.06578484177589417,50.76249313354492,28.144651412963867,0.0,1.0,0.0
1692168085.972878,[],0,0.0,1.0,0.05999999865889549,51.23649215698242,1.341539978981018,0.064066581428051,51.23649215698242,26.296810150146484,0.0,1.0,0.0
1692168085.9778543,[],0,0.0,1.0,0.05999999865889549,51.63685989379883,1.2181799411773682,0.058175403624773026,51.63685989379883,23.23479461669922,0.0,1.0,0.0
1692168085.9828835,[],0,0.0,1.0,0.05999999865889549,51.98200607299805,1.243880033493042,0.05940273404121399,51.98200607299805,12.376184463500977,0.0,1.0,0.0
1692168085.9879885,[],0,0.0,1.0,0.05999999865889549,52.27193069458008,1.3055599927902222,0.06234832480549812,52.27193069458008,10.955048561096191,0.0,1.0,0.0
1692168085.9928985,[],0,0.0,1.0,0.05999999865889549,52.50509262084961,1.284999966621399,0.06136646121740341,52.50509262084961,12.027290344238281,0.0,1.0,0.0
1692168085.9978652,[],0,0.0,1.0,0.05999999865889549,52.67843246459961,1.2747199535369873,0.06087552756071091,52.67843246459961,9.060190200805664,0.0,1.0,0.0
1692168086.0028758,[],0,0.0,1.0,0.05999999865889549,52.801151275634766,1.279860019683838,0.06112099438905716,52.801151275634766,4.673920631408691,0.0,1.0,0.0
1692168086.0078464,[],0,0.0,1.0,0.05999999865889549,52.85637664794922,1.2284599542617798,0.05866633728146553,52.85637664794922,1.2222955226898193,0.0,1.0,0.0
1692168086.012806,[],0,0.0,1.0,0.05999999865889549,52.864044189453125,1.2644399404525757,0.0603845976293087,52.864044189453125,-0.279561311006546,0.0,1.0,0.0
1692168086.0178704,[],0,0.0,1.0,0.05999999865889549,52.85023880004883,1.243880033493042,0.05940273404121399,52.85023880004883,-0.8476904034614563,0.0,1.0,0.0
1692168086.0228677,[],0,0.0,1.0,0.05999999865889549,52.824161529541016,1.2695800065994263,0.060630060732364655,52.824161529541016,-1.1880271434783936,0.0,1.0,0.0
1692168086.0278568,[],0,0.0,1.0,0.05999999865889549,52.807289123535156,1.2541600465774536,0.059893663972616196,52.807289123535156,-0.7078168392181396,0.0,1.0,0.0
1692168086.032916,[],0,0.0,1.0,0.05999999865889549,52.78581237792969,1.2747199535369873,0.06087552756071091,52.78581237792969,-0.9692177772521973,0.0,1.0,0.0
1692168086.0378785,[],0,0.0,1.0,0.05999999865889549,52.77507400512695,1.249019980430603,0.05964820086956024,52.77507400512695,-0.35224249958992004,0.0,1.0,0.0
1692168086.0428944,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.284999966621399,0.06136646121740341,52.77200698852539,-0.1272822618484497,0.0,1.0,0.0
1692168086.0479703,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.279860019683838,0.06112099438905716,52.77200698852539,0.0,0.0,1.0,0.0
1692168086.0528357,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.2747199535369873,0.06087552756071091,52.77200698852539,0.0,0.0,1.0,0.0
1692168086.0579653,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.2592999935150146,0.06013913080096245,52.77200698852539,0.0,0.0,1.0,0.0
1692168086.0628772,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.2644399404525757,0.0603845976293087,52.77200698852539,0.0,0.0,1.0,0.0
1692168086.0678613,[],0,0.0,1.0,0.05999999865889549,52.77200698852539,1.284999966621399,0.06136646121740341,52.77200698852539,0.0,0.0,1.0,0.0
