Time,data
1692168111.9747179,2
1692168112.2953672,1
1692168113.4947064,2
1692168113.8346558,1
1692168114.8149261,2
1692168115.124729,1
1692168116.0846586,2
1692168116.4247465,1
1692168117.3747523,2
1692168117.6948142,1
1692168118.6647172,2
1692168118.944894,1
1692168119.874695,2
1692168120.174728,1
1692168121.1048987,2
1692168121.364816,1
1692168122.2647066,2
1692168122.5646791,1
1692168123.5247214,2
1692168123.8547308,1
1692168124.896153,2
1692168125.2447128,1
1692168126.1347413,2
1692168126.4362462,1
1692168127.5250847,2
1692168127.7146823,1
1692168130.5446773,2
1692168130.724721,1
1692168135.9547055,2
1692168136.1047251,1
1692168139.9348032,2
1692168140.2247589,1
1692168141.3147135,2
1692168141.6046646,1
1692168142.5847378,2
1692168142.8846972,1
1692168143.844723,2
1692168144.1546843,1
1692168145.1447713,2
1692168145.4547408,1
1692168146.4347377,2
1692168146.7446895,1
1692168147.7148356,2
1692168148.0946732,1
1692168149.104686,2
1692168149.5047166,1
1692168150.464874,2
1692168150.8350139,1
1692168151.7746632,2
1692168152.164681,1
1692168153.144761,2
1692168153.5148027,1
1692168154.554698,2
1692168154.804706,1
1692168156.0846992,2
1692168156.3946967,1
1692168157.9747472,2
1692168158.1546383,1
1692168158.9348254,2
1692168159.044669,1
1692168159.9047074,2
1692168159.964668,1
1692168161.2749224,2
1692168161.4846811,1
