sync,time,vout
1.0,0.04943824,0.128
1.0,0.05257461,0.128
1.0,0.05567904,0.128
1.0,0.0587422,0.126
1.0,0.06184863,0.128
1.0,0.06495876,0.126
1.0,0.06823224,0.128
1.0,0.07120526,0.128
1.0,0.07430887,0.126
1.0,0.07742655,0.13
1.0,0.0808632,0.128
1.0,0.08371128,0.128
1.0,0.08682348,0.128
1.0,0.08993381,0.13
1.0,0.09304011,0.126
1.0,0.09611507,0.128
1.0,0.09922172,0.126
1.0,0.10234369,0.13
1.0,0.1054525,0.128
1.0,0.10858539,0.128
1.0,0.11170663,0.13
1.0,0.1148797,0.124
1.0,0.118,0.132
1.0,0.12112119,0.13
1.0,0.1242212,0.128
1.0,0.12730504,0.132
1.0,0.13042122,0.13
1.0,0.13353583,0.128
1.0,0.13665793,0.13
1.0,0.13975968,0.134
1.0,0.14287741,0.13
1.0,0.14599692,0.13
1.0,0.14896624,0.134
1.0,0.15212646,0.128
1.0,0.15524578,0.13
1.0,0.15832856,0.128
1.0,0.16145378,0.13
1.0,0.1645447,0.128
1.0,0.16766431,0.126
1.0,0.17077957,0.13
1.0,0.17394502,0.128
1.0,0.1770715,0.132
1.0,0.18013222,0.13
1.0,0.18324135,0.13
1.0,0.18640015,0.13
1.0,0.18948035,0.134
1.0,0.19260228,0.132
1.0,0.19571435,0.13
1.0,0.19887667,0.134
1.0,0.20200052,0.136
1.0,0.20506913,0.132
1.0,0.20818365,0.132
1.0,0.21130817,0.132
1.0,0.21445618,0.132
1.0,0.21753794,0.138
1.0,0.22070344,0.132
1.0,0.22381874,0.132
1.0,0.22690526,0.132
1.0,0.23002855,0.132
1.0,0.23314972,0.134
1.0,0.23625937,0.132
1.0,0.23940392,0.134
1.0,0.24254669,0.13
1.0,0.2456617,0.132
1.0,0.24877117,0.134
1.0,0.25185146,0.13
1.0,0.25496219,0.134
1.0,0.25808967,0.134
1.0,0.26120306,0.134
1.0,0.26430859,0.132
1.0,0.26751443,0.132
1.0,0.27059246,0.134
1.0,0.27366457,0.132
1.0,0.27678513,0.132
1.0,0.27991094,0.132
1.0,0.28304085,0.128
1.0,0.28616594,0.132
1.0,0.28931924,0.134
1.0,0.29245698,0.132
1.0,0.29554604,0.132
1.0,0.29863004,0.134
1.0,0.30175959,0.132
1.0,0.30486522,0.134
1.0,0.30798015,0.134
1.0,0.31110102,0.134
1.0,0.31426739,0.132
1.0,0.31737783,0.134
1.0,0.32048233,0.132
1.0,0.32357242,0.13
1.0,0.32670004,0.132
1.0,0.32980272,0.134
1.0,0.33292422,0.134
1.0,0.33608972,0.132
1.0,0.33921235,0.134
1.0,0.34231913,0.134
1.0,0.34541996,0.134
1.0,0.34852685,0.132
1.0,0.35163507,0.13
1.0,0.35475072,0.136
1.0,0.35786733,0.132
1.0,0.36103744,0.136
1.0,0.36415515,0.136
1.0,0.36721857,0.14
1.0,0.37033846,0.136
1.0,0.3734882,0.14
1.0,0.37656891,0.138
1.0,0.37968648,0.136
1.0,0.38284509,0.136
1.0,0.38595006,0.138
1.0,0.38906156,0.138
1.0,0.39213628,0.136
1.0,0.39525805,0.136
1.0,0.39842804,0.136
1.0,0.40150524,0.136
1.0,0.40461165,0.134
1.0,0.40778381,0.14
1.0,0.41089139,0.136
1.0,0.41396378,0.138
1.0,0.41706542,0.138
1.0,0.42018218,0.136
1.0,0.42330676,0.132
1.0,0.42643592,0.14
1.0,0.42952661,0.138
1.0,0.43269368,0.138
1.0,0.43579596,0.138
1.0,0.43888007,0.138
1.0,0.44200505,0.132
1.0,0.44511602,0.138
1.0,0.44824022,0.136
1.0,0.45134996,0.136
1.0,0.45453768,0.136
1.0,0.45764568,0.136
1.0,0.46071537,0.142
1.0,0.4638312,0.138
1.0,0.46694559,0.138
1.0,0.47006133,0.138
1.0,0.47316978,0.138
1.0,0.47632759,0.138
1.0,0.47948465,0.138
1.0,0.482564,0.138
1.0,0.48563268,0.138
1.0,0.48874778,0.14
1.0,0.4918645,0.136
1.0,0.49498591,0.138
1.0,0.49809704,0.138
1.0,0.501265,0.138
1.0,0.50437546,0.138
1.0,0.50750487,0.134
1.0,0.51056572,0.14
1.0,0.51367631,0.14
1.0,0.51678156,0.14
1.0,0.51989759,0.14
1.0,0.5230222,0.146
1.0,0.52618356,0.144
1.0,0.52929978,0.14
1.0,0.5323528,0.14
1.0,0.53550424,0.14
1.0,0.53860446,0.14
1.0,0.5417173,0.144
1.0,0.54482868,0.14
1.0,0.54798154,0.138
1.0,0.55110807,0.138
1.0,0.55420004,0.14
1.0,0.55727202,0.14
1.0,0.56039907,0.144
1.0,0.56350883,0.138
1.0,0.56663196,0.142
1.0,0.56973994,0.142
1.0,0.57290615,0.14
1.0,0.57603156,0.138
1.0,0.57909315,0.142
1.0,0.58220911,0.142
1.0,0.58533087,0.144
1.0,0.58851324,0.142
1.0,0.59156359,0.146
1.0,0.59472881,0.142
1.0,0.59783046,0.142
1.0,0.60094339,0.142
1.0,0.60403039,0.142
1.0,0.60714033,0.144
1.0,0.61025013,0.136
1.0,0.61336481,0.144
1.0,0.61652117,0.14
1.0,0.61964268,0.142
1.0,0.62276287,0.144
1.0,0.62582296,0.14
1.0,0.62894363,0.142
1.0,0.63206937,0.144
1.0,0.63516874,0.142
1.0,0.63828402,0.142
1.0,0.64140078,0.15
1.0,0.64457593,0.142
1.0,0.64769217,0.142
1.0,0.65075668,0.142
1.0,0.65387554,0.144
1.0,0.65699087,0.146
1.0,0.66010174,0.14
1.0,0.66322315,0.144
1.0,0.66637624,0.142
1.0,0.66951339,0.144
1.0,0.67257435,0.144
1.0,0.67570459,0.144
1.0,0.678806,0.144
1.0,0.6819257,0.142
1.0,0.68505135,0.144
1.0,0.68815217,0.144
1.0,0.69132396,0.146
1.0,0.69445074,0.144
1.0,0.69753831,0.144
1.0,0.70065618,0.146
1.0,0.70375772,0.144
1.0,0.70686622,0.142
1.0,0.70998652,0.146
1.0,0.71315204,0.144
1.0,0.71627304,0.146
1.0,0.71935559,0.146
1.0,0.72247602,0.146
1.0,0.72557105,0.142
1.0,0.7286885,0.144
1.0,0.73180065,0.142
1.0,0.73492202,0.148
1.0,0.73808437,0.144
1.0,0.74120554,0.146
1.0,0.74427033,0.144
1.0,0.74738963,0.146
1.0,0.75053839,0.146
1.0,0.7536217,0.146
1.0,0.75673865,0.146
1.0,0.75990437,0.148
1.0,0.76301035,0.146
1.0,0.76611792,0.148
1.0,0.76919885,0.15
1.0,0.77231433,0.148
1.0,0.77548326,0.15
1.0,0.77855274,0.146
1.0,0.78166733,0.15
1.0,0.78482146,0.15
1.0,0.78794333,0.15
1.0,0.79100948,0.15
1.0,0.79413539,0.154
1.0,0.79724859,0.154
1.0,0.80040757,0.156
1.0,0.80348735,0.154
1.0,0.80664076,0.156
1.0,0.8097657,0.156
1.0,0.81286898,0.158
1.0,0.81594522,0.156
1.0,0.81905633,0.16
1.0,0.82217185,0.158
1.0,0.82528541,0.162
