sync,time,vout
1.0,0.04805463,0.95
1.0,0.05115037,0.942
1.0,0.05424411,0.936
1.0,0.05734,0.93
1.0,0.06048167,0.926
1.0,0.06354909,0.92
1.0,0.06664781,0.916
1.0,0.06974639,0.91
1.0,0.0728452,0.904
1.0,0.07594054,0.898
1.0,0.07904363,0.892
1.0,0.08214335,0.886
1.0,0.08524196,0.878
1.0,0.08834263,0.872
1.0,0.09148452,0.862
1.0,0.09455289,0.856
1.0,0.09765254,0.85
1.0,0.10075013,0.844
1.0,0.10388965,0.83
1.0,0.10694389,0.824
1.0,0.11005139,0.816
1.0,0.11314248,0.81
1.0,0.11624404,0.802
1.0,0.11933996,0.79
1.0,0.12224865,0.784
1.0,0.12530687,0.774
1.0,0.12841257,0.766
1.0,0.13150757,0.76
1.0,0.13460757,0.754
1.0,0.13772324,0.748
1.0,0.14080661,0.74
1.0,0.14391509,0.732
1.0,0.14701263,0.712
1.0,0.15012626,0.702
1.0,0.15325052,0.69
1.0,0.15631509,0.68
1.0,0.15940172,0.67
1.0,0.16250355,0.66
1.0,0.16561081,0.646
1.0,0.16869611,0.632
1.0,0.17181385,0.622
1.0,0.17491361,0.614
1.0,0.17800937,0.606
1.0,0.18111105,0.596
1.0,0.18429302,0.586
1.0,0.18731559,0.582
1.0,0.19040068,0.574
1.0,0.19350659,0.564
1.0,0.19661702,0.558
1.0,0.19970102,0.55
1.0,0.20281237,0.54
1.0,0.20589715,0.53
1.0,0.2089925,0.522
1.0,0.21209863,0.51
1.0,0.21519293,0.504
1.0,0.2183232,0.49
1.0,0.2213985,0.484
1.0,0.22451065,0.462
1.0,0.2275997,0.454
1.0,0.23070815,0.446
1.0,0.23383768,0.438
1.0,0.23691417,0.43
1.0,0.24001422,0.418
1.0,0.24312348,0.412
1.0,0.24626678,0.402
1.0,0.24932557,0.388
1.0,0.25241093,0.368
1.0,0.25551694,0.356
1.0,0.25860454,0.342
1.0,0.2617005,0.332
1.0,0.26480061,0.318
1.0,0.26789726,0.306
1.0,0.27100313,0.292
1.0,0.27408815,0.282
1.0,0.27718755,0.262
1.0,0.28032954,0.254
1.0,0.28340519,0.244
1.0,0.28650633,0.232
1.0,0.28958822,0.22
1.0,0.29270491,0.214
1.0,0.2957865,0.208
1.0,0.29888252,0.194
1.0,0.30197505,0.18
1.0,0.3050828,0.174
1.0,0.30817174,0.168
1.0,0.3113402,0.164
1.0,0.31438463,0.166
1.0,0.31748719,0.164
1.0,0.32058602,0.162
1.0,0.32369981,0.166
1.0,0.32678174,0.164
1.0,0.32988581,0.16
1.0,0.33297113,0.16
1.0,0.33607033,0.154
1.0,0.33916663,0.15
1.0,0.34228044,0.148
1.0,0.34536535,0.148
1.0,0.34846467,0.146
1.0,0.35156398,0.144
1.0,0.35466881,0.146
1.0,0.35776568,0.142
1.0,0.36086174,0.14
1.0,0.36396798,0.14
1.0,0.36705691,0.134
1.0,0.3701577,0.124
1.0,0.37328578,0.132
1.0,0.37637,0.128
1.0,0.37947,0.126
1.0,0.382569,0.128
1.0,0.38566483,0.126
1.0,0.38877072,0.126
1.0,0.39186609,0.128
1.0,0.39497231,0.128
1.0,0.39807128,0.126
1.0,0.40117468,0.126
1.0,0.40429043,0.126
1.0,0.40736754,0.124
1.0,0.41047363,0.122
1.0,0.4135692,0.124
1.0,0.41666918,0.124
1.0,0.41976394,0.126
1.0,0.4228708,0.124
1.0,0.42597735,0.122
1.0,0.4290745,0.124
1.0,0.43217033,0.124
1.0,0.43529496,0.124
1.0,0.43837896,0.124
1.0,0.44147498,0.122
1.0,0.44457883,0.126
1.0,0.44767446,0.124
1.0,0.45077991,0.124
1.0,0.45387748,0.126
1.0,0.45698039,0.124
1.0,0.46007791,0.124
1.0,0.46318424,0.124
1.0,0.46630041,0.126
1.0,0.46937424,0.124
1.0,0.47246706,0.124
1.0,0.47556422,0.12
1.0,0.47867617,0.124
1.0,0.48176485,0.124
1.0,0.48486054,0.124
1.0,0.48795928,0.124
1.0,0.49105617,0.122
1.0,0.49415085,0.124
1.0,0.49730654,0.124
1.0,0.50036128,0.124
1.0,0.50345081,0.122
1.0,0.50655498,0.124
1.0,0.50966428,0.122
1.0,0.51274791,0.122
1.0,0.51586578,0.122
1.0,0.51895463,0.124
1.0,0.52205968,0.122
1.0,0.52516524,0.124
1.0,0.52830756,0.122
1.0,0.53137178,0.122
1.0,0.53446187,0.122
1.0,0.5375625,0.122
1.0,0.54066946,0.122
1.0,0.54377313,0.122
1.0,0.54686991,0.122
1.0,0.54996898,0.122
1.0,0.55306444,0.122
1.0,0.55617089,0.12
1.0,0.55931831,0.12
1.0,0.56237698,0.12
1.0,0.56544676,0.12
1.0,0.56854781,0.12
1.0,0.57164304,0.12
1.0,0.57474904,0.118
1.0,0.5778483,0.118
1.0,0.58094278,0.116
1.0,0.58403742,0.112
1.0,0.58714065,0.112
1.0,0.59023556,0.116
1.0,0.59337502,0.118
1.0,0.59644709,0.116
1.0,0.5995517,0.116
1.0,0.60263904,0.118
1.0,0.60572817,0.1
1.0,0.60882478,0.1
1.0,0.61192811,0.098
1.0,0.61501457,0.098
1.0,0.618113,0.098
1.0,0.62119878,0.1
1.0,0.62432391,0.1
1.0,0.62739672,0.1
1.0,0.63048802,0.1
1.0,0.6335825,0.098
1.0,0.6366815,0.098
1.0,0.63977859,0.098
1.0,0.64288428,0.1
1.0,0.6459743,0.1
1.0,0.64907883,0.1
1.0,0.65216507,0.102
1.0,0.65533367,0.1
1.0,0.65838624,0.102
1.0,0.66145567,0.098
1.0,0.6645463,0.098
1.0,0.66763691,0.104
1.0,0.67073615,0.098
1.0,0.67384185,0.1
1.0,0.67693726,0.098
1.0,0.68002326,0.1
1.0,0.6831228,0.1
1.0,0.68620894,0.1
1.0,0.68933167,0.1
1.0,0.69240694,0.098
1.0,0.69551407,0.1
1.0,0.69859456,0.1
1.0,0.70169137,0.102
1.0,0.70477785,0.098
1.0,0.70789374,0.096
1.0,0.71098311,0.098
