Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7
1714457125.2355914,[],0,0.0,-3.595214470136382e-17,-4.844215174316336e-17,4.752058320527313e-18,-0.2800000011920929,-0.2800000011920929,-0.2799214720726013,-0.2799214720726013
1714457125.245616,[],0,0.0,-3.595214470136382e-17,-7.709858618909493e-05,-7.709858618909493e-05,-0.28007709980010986,-0.28007709980010986,-0.2799985706806183,-0.2799840569496155
1714457125.2555575,[],0,0.0,-3.595214470136382e-17,-0.00015419715782627463,-0.00015419715782627463,-0.28015419840812683,-0.28015419840812683,-0.28007417917251587,-0.28005966544151306
1714457125.2655313,[],0,0.0,-3.595214470136382e-17,-0.00015419715782627463,-0.00015419715782627463,-0.28015419840812683,-0.28015419840812683,-0.2799956500530243,-0.2799666225910187
1714457125.2755146,[],0,0.0,-3.595214470136382e-17,-0.00015419715782627463,-8.114887896226719e-05,-0.2800811529159546,-0.2800811529159546,-0.27992260456085205,-0.27989357709884644
1714457125.2854807,[],0,0.0,-3.595214470136382e-17,-0.00021664657106157392,-0.00014359828492160887,-0.2801435887813568,-0.2800690531730652,-0.27983200550079346,-0.27978843450546265
1714457125.2955246,[],0,0.0,-3.595214470136382e-17,-0.0002937456883955747,-0.00022069741680752486,-0.2802206873893738,-0.28014615178108215,-0.2799105942249298,-0.2799151539802551
1714457125.3055162,[],0,0.0,6.15296016803768e-07,-0.0002931304043158889,-0.00022008211817592382,-0.28022006154060364,-0.280145525932312,-0.2798328995704651,-0.27980613708496094
1714457125.315455,[],0,0.0,6.15296016803768e-07,-0.0002931304043158889,-0.00022008211817592382,-0.28022006154060364,-0.280145525932312,-0.2797529101371765,-0.27971163392066956
1714457125.3255033,[],0,0.0,6.15296016803768e-07,-0.0003702295362018049,-0.00029718122095800936,-0.2802971601486206,-0.28014808893203735,-0.2796769440174103,-0.2796356678009033
1714457125.335593,[],0,0.0,6.15296016803768e-07,-0.0004473286389838904,-0.00037428035284392536,-0.2803742289543152,-0.28022515773773193,-0.27975401282310486,-0.2797608971595764
1714457125.3462896,[],0,0.0,6.15296016803768e-07,-0.0004473286389838904,-0.00037428035284392536,-0.2803742289543152,-0.28022515773773193,-0.2796754837036133,-0.2797137200832367
1714457125.35553,[],0,0.0,6.15296016803768e-07,-0.0005244203493930399,-0.00046858322457410395,-0.28046849370002747,-0.2803194522857666,-0.279691219329834,-0.2797776162624359
1714457125.3654325,[],0,0.0,6.15296016803768e-07,-0.0005244203493930399,-0.0005416315398178995,-0.2805415391921997,-0.28039249777793884,-0.27976280450820923,-0.27983468770980835
1714457125.3754382,[],0,0.0,6.15296016803768e-07,-0.0005244203493930399,-0.0005416315398178995,-0.28054144978523254,-0.2803924083709717,-0.2796827256679535,-0.2797545790672302
1714457125.3854456,[],0,0.0,6.15296016803768e-07,-0.000601519423071295,-0.0006359483231790364,-0.2806357145309448,-0.28048667311668396,-0.2796969711780548,-0.27972298860549927
1714457125.3954904,[],0,0.0,6.15296016803768e-07,-0.000601519423071295,-0.0006359483231790364,-0.28063565492630005,-0.28041204810142517,-0.27954384684562683,-0.2795698344707489
1714457125.4054682,[],0,0.0,6.15296016803768e-07,-0.0006786184967495501,-0.0007130473386496305,-0.28071266412734985,-0.28048908710479736,-0.27954381704330444,-0.2795239984989166
1714457125.415507,[],0,0.0,6.15296016803768e-07,-0.0006786184967495501,-0.0007130473386496305,-0.2807125151157379,-0.2804143726825714,-0.2794691026210785,-0.27948060631752014
