Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7
1714457125.2356646,[],0,0.0,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-1.2916195890610993e-10
1714457125.2456613,[],0,0.0,-0.20000000298023224,-0.19992144405841827,-0.19992144405841827,-0.19992351531982422,-0.19999857246875763,-0.19999857246875763,1.4175182059261715e-06
1714457125.255613,[],0,0.0,-0.20000000298023224,-0.19984294474124908,-0.19984294474124908,-0.19979456067085266,-0.19986961781978607,-0.1998731940984726,0.00012680876534432173
1714457125.2655551,[],0,0.0,-0.20000000298023224,-0.19984294474124908,-0.19984294474124908,-0.1997966170310974,-0.19987168908119202,-0.19987525045871735,0.00012474336836021394
1714457125.2755377,[],0,0.0,-0.20000000298023224,-0.19984294474124908,-0.19976794719696045,-0.19972161948680878,-0.1997966766357422,-0.19987879693508148,0.0001211932540172711
1714457125.2855058,[],0,0.0,-0.20000000298023224,-0.1997477263212204,-0.19967272877693176,-0.1996264010667801,-0.1997014582157135,-0.1997835785150528,0.00021640642080456018
1714457125.295546,[],0,0.0,-0.20000000298023224,-0.19966918230056763,-0.1995941698551178,-0.19954785704612732,-0.19962291419506073,-0.1997014731168747,0.0002985203464049846
1714457125.3055372,[],0,0.0,-0.20000000298023224,-0.19966918230056763,-0.1995191127061844,-0.19947485625743866,-0.19954991340637207,-0.1996249109506607,0.0003750842879526317
1714457125.3155015,[],0,0.0,-0.20000000298023224,-0.19966918230056763,-0.1995191127061844,-0.19947487115859985,-0.19954992830753326,-0.1997070461511612,0.000292943004751578
1714457125.3255162,[],0,0.0,-0.20000000298023224,-0.19959063827991486,-0.19944056868553162,-0.19939632713794708,-0.1994713842868805,-0.19962850213050842,0.00037148475530557334
1714457125.3356388,[],0,0.0,-0.19999998807907104,-0.19959063827991486,-0.19944056868553162,-0.19929954409599304,-0.19937461614608765,-0.19953173398971558,0.00046825644676573575
1714457125.3463454,[],0,0.0,-0.19999998807907104,-0.19959063827991486,-0.19944056868553162,-0.19929954409599304,-0.19937461614608765,-0.19953173398971558,0.0004682367143686861
1714457125.3556888,[],0,0.0,-0.19999998807907104,-0.19959065318107605,-0.19944053888320923,-0.19925113022327423,-0.19932620227336884,-0.19948332011699677,0.0005166292539797723
1714457125.3654597,[],0,0.0,-0.19999998807907104,-0.19959065318107605,-0.19944053888320923,-0.19925113022327423,-0.19925114512443542,-0.19941182434558868,0.0005881374818272889
1714457125.3755116,[],0,0.0,-0.19999998807907104,-0.19959065318107605,-0.19944053888320923,-0.19915436208248138,-0.19915436208248138,-0.19931861758232117,0.0006813470390625298
1714457125.3854828,[],0,0.0,-0.19999998807907104,-0.19951218366622925,-0.19928695261478424,-0.19895237684249878,-0.19895239174365997,-0.19919869303703308,0.0008012782782316208
1714457125.3955383,[],0,0.0,-0.19999998807907104,-0.19951218366622925,-0.19928695261478424,-0.1989060640335083,-0.1989060789346695,-0.1991523802280426,0.0008475897484458983
1714457125.4054976,[],0,0.0,-0.19999998807907104,-0.19951219856739044,-0.19928698241710663,-0.19885772466659546,-0.19885773956775665,-0.19910049438476562,0.0008994900854304433
1714457125.4159462,[],0,0.0,-0.19999998807907104,-0.19951219856739044,-0.19928698241710663,-0.1987609565258026,-0.1987609565258026,-0.19908227026462555,0.0009176808525808156
1714457125.4261682,[],0,0.0,-0.19999998807907104,-0.19943366944789886,-0.19920845329761505,-0.1986340582370758,-0.198634073138237,-0.1989518254995346,0.0010481334757059813
1714457125.4355786,[],0,0.0,-0.19999998807907104,-0.19943369925022125,-0.19920846819877625,-0.1986340880393982,-0.1986341029405594,-0.198951855301857,0.0010481075150892138
