Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714457125.2380016,[],0,87.55999755859375,7.670000076293945,9.34000015258789,103.26000213623047,0.029999999329447746,50.40999984741211,101.0,-12.25,3.490000009536743,88.98999786376953,0.3499999940395355,-157.25999450683594,83.25,-6.070000171661377,-92.0,88.91999816894531,-2.5999999046325684,-70.02999877929688,65.41999816894531,-9.239999771118164,-112.23999786376953
