Time,data
1714457134.2553222,0.056435152888298035
1714457135.6953151,0.15036766231060028
1714457137.0158713,0.13201949000358582
1714457138.1956134,0.12027882039546967
1714457139.515371,0.13833975791931152
1714457140.7657113,0.11611632257699966
1714457142.0253932,0.141915962100029
1714457143.2458696,0.12815125286579132
1714457144.465595,0.13945546746253967
1714457145.7057023,0.1361272782087326
1714457146.9253259,0.13672392070293427
1714457148.145771,0.14421221613883972
1714457149.4258075,0.13460111618041992
1714457150.7052941,0.14339858293533325
1714457152.0266542,0.14723217487335205
1714457153.29649,0.13603940606117249
1714457154.6054542,0.153320774435997
1714457155.8580503,0.1450619399547577
1714457157.1153293,0.14353583753108978
1714457158.3961577,0.1545281857252121
1714457159.6161923,0.13465215265750885
1714457160.8753073,0.1489536613225937
1714457162.1254702,0.14708833396434784
1714457163.445552,0.15347011387348175
1714457164.7055452,0.13541465997695923
1714457165.9956527,0.1392325907945633
1714457167.2169526,0.13733728229999542
1714457168.5253136,0.13550031185150146
1714457169.775554,0.13956758379936218
1714457171.0254183,0.13841257989406586
1714457172.285318,0.1409655511379242
1714457173.5053356,0.15185940265655518
1714457174.7953465,0.14387564361095428
1714457175.9953842,0.1309712827205658
1714457177.2161262,0.14346195757389069
1714457178.4753127,0.14964009821414948
1714457179.7253294,0.13396309316158295
1714457180.9755025,0.1293959766626358
1714457182.1969182,0.1520475447177887
1714457183.4157693,0.1544593721628189
1714457184.6657526,0.1538621187210083
1714457185.8352966,0.14288672804832458
1714457187.1053014,0.14192669093608856
1714457188.3484867,0.12947888672351837
1714457189.5853527,0.1310403048992157
1714457190.7556202,0.12912651896476746
1714457191.9853673,0.14564795792102814
1714457193.3253272,0.15351121127605438
1714457194.5157402,0.12080364674329758
1714457195.7154512,0.14498209953308105
1714457196.9552915,0.14022667706012726
1714457198.1755192,0.12944842875003815
1714457199.405379,0.14641723036766052
1714457200.6255286,0.15099668502807617
1714457201.8253033,0.15427303314208984
1714457203.0256333,0.13073131442070007
1714457204.2253556,0.1476667821407318
1714457205.4753866,0.15448378026485443
1714457206.7453692,0.15244615077972412
1714457208.015745,0.15310928225517273
1714457209.325345,0.15025527775287628
1714457210.5654993,0.142110213637352
1714457211.8053257,0.1338689625263214
1714457213.0653365,0.16277045011520386
1714457214.2952905,0.14464938640594482
1714457215.5353355,0.15227049589157104
1714457216.7753341,0.14828191697597504
1714457218.0253189,0.14333371818065643
1714457219.2953074,0.15286926925182343
1714457220.50538,0.1443670690059662
1714457221.6953418,0.15235482156276703
1714457222.965306,0.15938414633274078
1714457224.1857164,0.16455279290676117
1714457225.3861444,0.1408109813928604
1714457226.6553192,0.16791479289531708
1714457227.9353304,0.15085898339748383
1714457229.1853814,0.15768586099147797
1714457230.4455407,0.16811436414718628
1714457231.7159579,0.1563730388879776
1714457233.0058439,0.16788241267204285
1714457234.306977,0.15817610919475555
1714457235.587014,0.16309966146945953
1714457236.8556166,0.1549031138420105
1714457238.105543,0.15885920822620392
1714457239.3659074,0.14183950424194336
1714457240.675316,0.16483531892299652
1714457241.855323,0.14091330766677856
1714457243.0369723,0.14853012561798096
1714457244.3259792,0.15971942245960236
1714457245.616224,0.1590154469013214
1714457246.9262357,0.16467294096946716
1714457248.2253091,0.1516280323266983
1714457249.5557787,0.16041967272758484
1714457250.8460805,0.1463564783334732
1714457252.1352987,0.14930661022663116
1714457253.3954298,0.1609501987695694
1714457254.6754766,0.1506415456533432
1714457256.005301,0.15414176881313324
1714457257.4461567,0.13641837239265442
1714457258.5455456,0.08814708143472672
1714457259.7653103,0.12161732465028763
1714457260.8559453,0.07663792371749878
1714457262.225348,0.1125771552324295
1714457263.526731,0.06986986100673676
1714457264.8453596,0.12801586091518402
1714457266.1555033,0.21294158697128296
1714457267.5356946,0.12759125232696533
