Time,data
1714457133.626354,2
1714457134.2464092,1
1714457135.0964744,2
1714457135.6864026,1
1714457136.4464164,2
1714457137.0076575,1
1714457137.6564305,2
1714457138.186528,1
1714457138.8865445,2
1714457139.5063634,1
1714457140.1663694,2
1714457140.7563753,1
1714457141.386656,2
1714457142.0167964,1
1714457142.686591,2
1714457143.236371,1
1714457143.9064074,2
1714457144.4567094,1
1714457145.136386,2
1714457145.696797,1
1714457146.3964372,2
1714457146.9163866,1
1714457147.6163526,2
1714457148.1367464,1
1714457148.8265226,2
1714457149.4164028,1
1714457150.0767176,2
1714457150.6964297,1
1714457151.3666477,2
1714457152.0167904,1
1714457152.656402,2
1714457153.286418,1
1714457153.9463747,2
1714457154.5964627,1
1714457155.2563803,2
1714457155.8463793,1
1714457156.5463488,2
1714457157.1063352,1
1714457157.7965138,2
1714457158.3865767,1
1714457159.036384,2
1714457159.6064355,1
1714457160.2965226,2
1714457160.8663933,1
1714457161.5671208,2
1714457162.1164365,1
1714457162.8163846,2
1714457163.4363358,1
1714457164.1076076,2
1714457164.6964395,1
1714457165.3867135,2
1714457165.986558,1
1714457166.636709,2
1714457167.2164338,1
1714457167.946426,2
1714457168.5164645,1
1714457169.226339,2
1714457169.766428,1
1714457170.456399,2
1714457171.0164318,1
1714457171.716434,2
1714457172.2768261,1
1714457172.9463475,2
1714457173.496447,1
1714457174.1764402,2
1714457174.7864037,1
1714457175.4364336,2
1714457175.9864144,1
1714457176.6963785,2
1714457177.2063768,1
1714457177.8664284,2
1714457178.4663825,1
1714457179.136365,2
1714457179.7163682,1
1714457180.4172034,2
1714457180.9666026,1
1714457181.6364448,2
1714457182.1864207,1
1714457182.846392,2
1714457183.4064434,1
1714457184.096341,2
1714457184.656446,1
1714457185.2865198,2
1714457185.8263922,1
1714457186.5169322,2
1714457187.0966432,1
1714457187.7763805,2
1714457188.3363323,1
1714457188.996769,2
1714457189.576397,1
1714457190.2463987,2
1714457190.746398,1
1714457191.4263535,2
1714457191.9763951,1
1714457192.6869836,2
1714457193.316482,1
1714457193.986414,2
1714457194.5065432,1
1714457195.1863768,2
1714457195.706399,1
1714457196.396453,2
1714457196.946675,1
1714457197.6165316,2
1714457198.166341,1
1714457198.8463328,2
1714457199.3963752,1
1714457200.086448,2
1714457200.6163301,1
1714457201.2665055,2
1714457201.816386,1
1714457202.476395,2
1714457203.016558,1
1714457203.696466,2
1714457204.216476,1
1714457204.906924,2
1714457205.46639,1
1714457206.1768694,2
1714457206.7363675,1
1714457207.4065218,2
1714457208.0065591,1
1714457208.7163546,2
1714457209.3164854,1
1714457210.0164647,2
1714457210.5563884,1
1714457211.2268221,2
1714457211.7964225,1
1714457212.5063634,2
1714457213.0564318,1
1714457213.776539,2
1714457214.2863863,1
1714457214.946623,2
1714457215.5264053,1
1714457216.1963646,2
1714457216.766337,1
1714457217.4470701,2
1714457218.01635,1
1714457218.7165563,2
1714457219.2864342,1
1714457219.9563959,2
1714457220.4971232,1
1714457221.1563342,2
1714457221.686395,1
1714457222.4364042,2
1714457222.9564157,1
1714457223.5764008,2
1714457224.1763935,1
1714457224.85646,2
1714457225.376404,1
1714457226.066918,2
1714457226.646338,1
1714457227.3365684,2
1714457227.9264426,1
1714457228.6368284,2
1714457229.1768117,1
1714457229.8664665,2
1714457230.436416,1
1714457231.1563377,2
1714457231.7064435,1
1714457232.396534,2
1714457232.9971774,1
1714457233.7174902,2
1714457234.2963772,1
1714457235.016395,2
1714457235.5763376,1
1714457236.316467,2
1714457236.8463376,1
1714457237.526439,2
1714457238.0965338,1
1714457238.8263638,2
1714457239.356522,1
1714457240.096551,2
1714457240.6663685,1
1714457241.2963326,2
1714457241.8464167,1
1714457242.5063481,2
1714457243.0265715,1
1714457243.7164073,2
1714457244.3164792,1
1714457245.0464973,2
1714457245.607233,1
1714457246.3463297,2
1714457246.916689,1
1714457247.6364257,2
1714457248.216428,1
1714457248.926462,2
1714457249.5464427,1
1714457250.2363887,2
1714457250.8364136,1
1714457251.5863602,2
1714457252.1263366,1
1714457252.8264585,2
1714457253.3863702,1
1714457254.116456,2
1714457254.6665344,1
1714457255.366438,2
1714457255.9963455,1
1714457256.7664204,2
1714457257.4369555,1
1714457258.0863993,2
1714457258.5365489,1
1714457259.2464004,2
1714457259.7569797,1
1714457260.3263407,2
1714457260.8471153,1
1714457261.566369,2
1714457262.216421,1
1714457262.91645,2
1714457263.5169818,1
1714457264.156532,2
1714457264.836434,1
1714457265.6569417,2
1714457266.146344,1
1714457266.9464428,2
1714457267.5274637,1
