time,vout
107.56700564,1.052
107.57014805,1.052
107.5732956,1.054
107.57642564,1.054
107.57949112,1.052
107.58254397,1.052
107.58567303,1.054
107.58874538,1.054
107.59186753,1.054
107.59496932,1.052
107.59809186,1.052
107.6011674,1.052
107.6043922,1.052
107.60748036,1.052
107.61065012,1.052
107.61369729,1.054
107.61681821,1.06
107.61991423,1.064
107.62299881,1.068
107.62614084,1.072
107.62926464,1.088
107.63237584,1.1
107.63545542,1.112
107.63855992,1.118
107.64172871,1.128
107.64485475,1.138
107.64803442,1.158
107.65110166,1.176
107.6541586,1.202
107.65733021,1.218
107.66039803,1.22
107.66350173,1.254
107.66661247,1.324
107.66973349,1.428
107.67283253,1.506
107.67597244,1.606
107.67905247,1.696
107.68218544,1.772
107.68533636,1.816
107.68840886,1.848
107.69154188,1.872
107.69464853,1.892
107.69781077,1.904
107.70089823,1.916
107.70402705,1.928
107.70714249,1.942
107.71027757,1.952
107.71337605,1.966
107.71645049,1.982
107.71953692,2.0
107.7226544,2.018
107.72582216,2.036
107.72892395,2.054
107.73204521,2.066
107.73523129,2.074
107.73833864,2.086
107.74138286,2.096
107.7445164,2.102
107.74763336,2.11
107.75073899,2.116
107.75391907,2.12
107.7569764,2.126
107.76010066,2.132
107.76323307,2.136
107.76635097,2.138
107.76945281,2.142
107.7725862,2.144
107.77570679,2.146
107.7788111,2.146
107.78200827,2.148
107.78514506,2.148
107.78824199,2.15
107.79132994,2.15
107.79443264,2.15
107.79756349,2.152
107.80066047,2.154
107.80383551,2.154
107.80693423,2.154
107.81002094,2.154
107.81322995,2.154
107.81639425,2.156
107.81939136,2.156
107.82257255,2.156
107.82566227,2.156
107.82875877,2.154
107.83190357,2.154
107.83502125,2.154
107.83815144,2.152
107.84131616,2.15
107.84443821,2.15
107.84750455,2.148
107.85065049,2.148
107.85376571,2.146
107.85692116,2.144
107.85999927,2.14
107.86312223,2.138
107.86631231,2.134
107.86938988,2.132
107.87253303,2.128
107.87565975,2.126
107.87876657,2.124
107.88189521,2.118
107.88501177,2.116
107.88815345,2.11
107.89130984,2.108
107.89438827,2.104
107.89755731,2.098
107.90064042,2.096
107.90375636,2.094
107.90688219,2.088
107.90998833,2.084
107.91313314,2.078
107.91625655,2.072
107.91935369,2.068
107.92301699,2.062
107.92557753,2.058
107.92871027,2.05
107.93222949,2.044
107.93497692,2.036
107.93810742,2.034
107.94126027,2.03
107.94472971,2.024
107.94751481,2.018
107.95058694,2.012
107.95373921,2.006
107.95683849,1.998
107.95996399,1.994
107.96305532,1.988
107.96617836,1.982
107.96932681,1.976
107.97247095,1.97
107.97594666,1.964
107.97866421,1.958
107.98180334,1.954
107.98492155,1.948
107.98804464,1.944
107.99144571,1.94
107.99437099,1.936
107.9977977,1.93
108.00052527,1.926
108.00366062,1.922
108.00676223,1.916
108.0099147,1.912
108.01332351,1.91
108.01619944,1.906
108.01938344,1.9
108.02283145,1.894
108.02560845,1.886
108.02865949,1.88
108.03178666,1.874
108.03531208,1.87
108.03807018,1.862
108.04122975,1.854
108.0443511,1.85
108.04786684,1.844
108.0505201,1.838
108.05363881,1.832
108.05675901,1.826
108.05987373,1.82
108.06301268,1.816
108.0662164,1.808
108.06924181,1.798
108.07239821,1.792
108.07548671,1.786
108.07859792,1.772
108.08172979,1.762
108.08483634,1.738
108.08794794,1.718
108.09105247,1.69
108.09421586,1.66
108.09732944,1.628
108.10044153,1.58
108.10366953,1.534
108.10673175,1.52
108.10983416,1.494
108.11296508,1.466
108.11603458,1.434
108.11908716,1.404
108.12228414,1.38
108.12534421,1.36
108.12848075,1.348
108.13158742,1.334
108.13470223,1.318
108.13786716,1.31
108.14099727,1.306
108.14409769,1.3
108.14723864,1.292
108.15034723,1.284
108.15343488,1.276
108.15656397,1.268
108.15967953,1.258
108.16279062,1.252
108.16600519,1.242
108.16912334,1.234
108.1722296,1.228
108.1754096,1.226
108.17844194,1.218
108.18154544,1.21
108.18467618,1.202
108.18780108,1.196
108.19092844,1.186
108.19404705,1.178
108.1972294,1.164
108.20035453,1.156
108.20347514,1.146
108.20660155,1.136
108.20966477,1.13
108.21276712,1.126
108.21590786,1.122
108.21901295,1.118
108.22214956,1.112
108.22536453,1.108
108.22842394,1.104
108.23157384,1.102
108.23468232,1.1
108.23778799,1.1
108.24087718,1.098
108.24402527,1.096
108.24710308,1.094
108.2502017,1.088
108.25337581,1.082
108.25644456,1.078
108.25965342,1.078
