time,vout
235.54656479,1.554
235.54957505,1.554
235.55281301,1.554
235.55593856,1.552
235.55903564,1.55
235.56212997,1.548
235.56528775,1.548
235.56843753,1.548
235.57143856,1.546
235.57458879,1.546
235.57772056,1.544
235.58085999,1.54
235.58392567,1.538
235.58710556,1.536
235.59027214,1.534
235.59338695,1.532
235.59649956,1.532
235.59956529,1.53
235.60266101,1.53
235.60576027,1.528
235.60889029,1.528
235.61207119,1.526
235.61515806,1.526
235.61835436,1.526
235.62141788,1.524
235.62456679,1.526
235.62768392,1.526
235.63077679,1.526
235.63394282,1.526
235.6370616,1.526
235.6401534,1.526
235.64330445,1.526
235.64648545,1.528
235.64949286,1.528
235.65260506,1.528
235.65585792,1.528
235.65953093,1.53
235.66203201,1.528
235.6651298,1.53
235.66990573,1.53
235.67163605,1.53
235.67446875,1.53
235.67782938,1.532
235.68083545,1.532
235.68388051,1.532
235.68700949,1.534
235.69013316,1.534
235.69318171,1.534
235.69635492,1.534
235.69947982,1.534
235.70258321,1.534
235.70569627,1.536
235.7087854,1.536
235.71193303,1.536
235.71511756,1.536
235.71821575,1.536
235.72136854,1.536
235.72448543,1.536
235.72761695,1.536
235.73067119,1.536
235.73378279,1.536
235.73691949,1.538
235.74002962,1.536
235.74323347,1.538
235.7463751,1.538
235.74948251,1.54
235.75259841,1.54
235.75569588,1.542
235.75881203,1.542
235.76190821,1.542
235.76503966,1.542
235.76841641,1.542
235.77137727,1.542
235.7744664,1.544
235.77761195,1.542
235.78072012,1.542
235.78376243,1.544
235.78691612,1.544
235.79001984,1.544
235.79317116,1.544
235.7963329,1.542
235.7994448,1.542
235.80271579,1.542
235.80578284,1.542
235.80879917,1.542
235.81191812,1.542
235.81502238,1.542
235.81813738,1.542
235.82133717,1.542
235.82442151,1.542
235.82772768,1.542
235.83129599,1.542
235.83444486,1.542
235.83747884,1.542
235.84011717,1.542
235.84321034,1.544
235.84639988,1.544
235.8494338,1.546
235.85296762,1.546
235.85623293,1.548
235.85902238,1.548
235.86203788,1.554
235.86514734,1.554
235.86821684,1.556
235.87133634,1.556
235.87443942,1.558
235.8775953,1.56
235.88070332,1.562
235.88379055,1.566
235.88694436,1.568
235.89010336,1.57
235.89317956,1.57
235.89636162,1.572
235.89943775,1.572
235.90255782,1.572
235.90570193,1.572
235.90884853,1.574
235.91198075,1.574
235.91508942,1.574
235.91823586,1.574
235.92141512,1.576
235.92442632,1.576
235.92761491,1.576
235.93078997,1.576
235.93388341,1.578
235.93691284,1.58
235.94025486,1.582
235.94321229,1.586
235.94640964,1.588
235.94940673,1.592
235.9525603,1.594
235.95573638,1.598
235.9587649,1.6
235.96240427,1.604
235.96507764,1.606
235.96843305,1.61
235.97125867,1.614
235.97491836,1.616
235.97771721,1.62
235.98068212,1.624
235.98384358,1.63
235.98704645,1.634
235.99017123,1.638
235.99325032,1.642
235.99634297,1.648
236.00015471,1.652
236.00249638,1.656
236.00569701,1.664
236.00916656,1.668
236.0119744,1.672
236.01499999,1.676
236.01812343,1.686
236.02129814,1.692
236.02441021,1.698
236.02747434,1.706
236.03062008,1.712
236.03376025,1.722
236.03685377,1.728
236.03999769,1.732
236.04320784,1.736
236.0463028,1.74
236.04943736,1.744
236.0525593,1.75
236.05571801,1.754
236.05880386,1.76
236.06193693,1.766
236.06510025,1.77
236.06819021,1.774
236.0712524,1.78
236.0744646,1.784
236.07752408,1.79
236.08065351,1.798
236.08373514,1.802
236.08692884,1.81
236.08992966,1.816
236.09302891,1.822
236.09617941,1.824
236.09931525,1.828
236.1024556,1.83
236.1054899,1.836
236.10871182,1.838
236.11174093,1.842
236.11486984,1.846
236.11809243,1.85
236.1211671,1.852
236.12425391,1.858
236.12737693,1.86
236.13048086,1.862
236.13401514,1.864
236.13672851,1.868
236.1406051,1.872
236.14299529,1.876
236.14623651,1.882
236.14924319,1.886
