time,vout
235.54656479,1.756
235.54957505,1.756
235.55281301,1.756
235.55593856,1.756
235.55903564,1.756
235.56212997,1.754
235.56528775,1.754
235.56843753,1.752
235.57143856,1.752
235.57458879,1.748
235.57772056,1.746
235.58085999,1.746
235.58392567,1.746
235.58710556,1.744
235.59027214,1.742
235.59338695,1.742
235.59649956,1.74
235.59956529,1.74
235.60266101,1.74
235.60576027,1.738
235.60889029,1.738
235.61207119,1.738
235.61515806,1.738
235.61835436,1.738
235.62141788,1.738
235.62456679,1.738
235.62768392,1.738
235.63077679,1.738
235.63394282,1.74
235.6370616,1.738
235.6401534,1.738
235.64330445,1.738
235.64648545,1.738
235.64949286,1.74
235.65260506,1.74
235.65585792,1.74
235.65953093,1.74
235.66203201,1.74
235.6651298,1.74
235.66990573,1.74
235.67163605,1.74
235.67446875,1.74
235.67782938,1.74
235.68083545,1.74
235.68388051,1.742
235.68700949,1.742
235.69013316,1.74
235.69318171,1.74
235.69635492,1.742
235.69947982,1.742
235.70258321,1.742
235.70569627,1.742
235.7087854,1.742
235.71193303,1.742
235.71511756,1.742
235.71821575,1.742
235.72136854,1.742
235.72448543,1.742
235.72761695,1.742
235.73067119,1.742
235.73378279,1.742
235.73691949,1.742
235.74002962,1.742
235.74323347,1.742
235.7463751,1.742
235.74948251,1.74
235.75259841,1.742
235.75569588,1.742
235.75881203,1.742
235.76190821,1.742
235.76503966,1.742
235.76841641,1.742
235.77137727,1.742
235.7744664,1.74
235.77761195,1.742
235.78072012,1.74
235.78376243,1.74
235.78691612,1.74
235.79001984,1.74
235.79317116,1.74
235.7963329,1.74
235.7994448,1.74
235.80271579,1.738
235.80578284,1.738
235.80879917,1.738
235.81191812,1.738
235.81502238,1.738
235.81813738,1.736
235.82133717,1.734
235.82442151,1.736
235.82772768,1.734
235.83129599,1.734
235.83444486,1.734
235.83747884,1.734
235.84011717,1.734
235.84321034,1.732
235.84639988,1.734
235.8494338,1.734
235.85296762,1.734
235.85623293,1.734
235.85902238,1.734
235.86203788,1.734
235.86514734,1.734
235.86821684,1.734
235.87133634,1.734
235.87443942,1.734
235.8775953,1.734
235.88070332,1.734
235.88379055,1.734
235.88694436,1.734
235.89010336,1.734
235.89317956,1.734
235.89636162,1.734
235.89943775,1.734
235.90255782,1.734
235.90570193,1.734
235.90884853,1.734
235.91198075,1.732
235.91508942,1.732
235.91823586,1.732
235.92141512,1.73
235.92442632,1.73
235.92761491,1.73
235.93078997,1.73
235.93388341,1.73
235.93691284,1.73
235.94025486,1.73
235.94321229,1.732
235.94640964,1.732
235.94940673,1.732
235.9525603,1.734
235.95573638,1.734
235.9587649,1.734
235.96240427,1.734
235.96507764,1.736
235.96843305,1.736
235.97125867,1.738
235.97491836,1.738
235.97771721,1.74
235.98068212,1.74
235.98384358,1.74
235.98704645,1.742
235.99017123,1.742
235.99325032,1.744
235.99634297,1.746
236.00015471,1.746
236.00249638,1.746
236.00569701,1.748
236.00916656,1.748
236.0119744,1.75
236.01499999,1.75
236.01812343,1.752
236.02129814,1.754
236.02441021,1.756
236.02747434,1.758
236.03062008,1.762
236.03376025,1.764
236.03685377,1.766
236.03999769,1.768
236.04320784,1.77
236.0463028,1.774
236.04943736,1.776
236.0525593,1.778
236.05571801,1.778
236.05880386,1.78
236.06193693,1.782
236.06510025,1.784
236.06819021,1.786
236.0712524,1.788
236.0744646,1.788
236.07752408,1.79
236.08065351,1.792
236.08373514,1.794
236.08692884,1.798
236.08992966,1.8
236.09302891,1.802
236.09617941,1.804
236.09931525,1.808
236.1024556,1.808
236.1054899,1.812
236.10871182,1.814
236.11174093,1.818
236.11486984,1.82
236.11809243,1.822
236.1211671,1.826
236.12425391,1.828
236.12737693,1.832
236.13048086,1.834
236.13401514,1.838
236.13672851,1.84
236.1406051,1.84
236.14299529,1.844
236.14623651,1.848
236.14924319,1.856
236.15243023,1.858
236.15546645,1.862
236.15867471,1.864
236.16176079,1.868
236.16552295,1.87
236.16806345,1.872
236.17106669,1.878
236.17430264,1.884
236.17730941,1.888
236.18047992,1.89
236.18355693,1.894
236.18672321,1.898
236.18979819,1.902
236.19296273,1.908
236.19612471,1.91
236.19934332,1.916
236.20229219,1.918
236.20545951,1.924
236.2085681,1.928
236.21161347,1.932
236.21475073,1.934
236.21792173,1.938
236.22104906,1.94
236.2241124,1.944
236.22724256,1.948
236.23045049,1.952
236.23352343,1.956
236.23665271,1.96
236.23973503,1.964
236.24292834,1.966
236.24593106,1.97
236.24913553,1.974
236.25219523,1.976
236.25544334,1.98
236.25851645,1.984
236.26158814,1.986
236.2647654,1.99
236.26787543,1.992
236.27093206,1.996
236.27403306,1.998
236.27716549,2.002
236.28030291,2.002
236.28340203,2.006
236.28652271,2.006
236.28977425,2.008
236.29291317,2.008
236.29592462,2.01
236.29922495,2.01
236.30215508,2.012
236.30523466,2.012
236.30863575,2.014
236.31157317,2.014
236.3163801,2.012
236.31854077,2.012
236.32134641,2.012
236.3250028,2.012
236.32805966,2.012
236.33030697,2.012
236.33457477,2.01
236.33660108,2.012
236.33993647,2.01
236.34297258,2.01
236.34592103,2.01
236.34904845,2.01
236.35205871,2.008
236.35514808,2.008
236.35841827,2.008
236.36140754,2.008
236.36453106,2.006
236.36765195,2.006
236.37075667,2.006
236.37385586,2.004
236.37695054,2.004
236.38007955,2.004
236.38317675,2.002
236.38639864,2.002
236.38927345,2.002
236.39236514,2.0
236.39547227,2.0
236.39860208,2.0
236.40170469,1.998
236.40480943,1.998
236.40796528,1.998
236.41103173,1.996
236.41416125,1.996
236.41739569,1.996
236.4204073,1.996
236.42356667,1.994
236.42665604,1.994
236.42974699,1.994
236.43287508,1.994
236.43603532,1.992
236.43911782,1.992
236.44232273,1.99
236.44534677,1.988
236.44847067,1.988
236.45234482,1.988
236.45477253,1.986
236.45787262,1.986
236.4611149,1.986
