time,vout
116.23304289,1.082
116.23611034,1.082
116.23929417,1.08
116.24235475,1.078
116.24546351,1.078
116.24862923,1.076
116.25170204,1.074
116.25488067,1.072
116.25793873,1.072
116.26106988,1.07
116.26424004,1.07
116.26728065,1.068
116.27042176,1.064
116.27353084,1.062
116.27670971,1.062
116.27978904,1.06
116.28287171,1.06
116.28600637,1.058
116.28912641,1.058
116.29230352,1.056
116.29537402,1.056
116.29848871,1.05
116.30161532,1.05
116.30477719,1.048
116.30785249,1.046
116.31100773,1.044
116.31410112,1.044
116.31721004,1.042
116.32031025,1.04
116.32343771,1.038
116.32657236,1.036
116.3297131,1.034
116.33289104,1.03
116.33596662,1.028
116.33905743,1.026
116.34213938,1.024
116.34528876,1.022
116.34841086,1.02
116.3516018,1.016
116.35461339,1.012
116.35784437,1.01
116.36084876,1.006
116.3639893,1.0
116.36713863,0.996
116.37019351,0.99
116.37334474,0.984
116.37642023,0.976
116.37953213,0.968
116.3827233,0.958
116.38579717,0.948
116.38891249,0.936
116.39203506,0.92
116.39512839,0.908
116.39823484,0.89
116.40137482,0.874
116.4044811,0.862
116.40759184,0.85
116.41078502,0.838
116.41390876,0.828
116.41697428,0.814
116.42010723,0.8
116.42323758,0.782
116.42632121,0.762
116.42945352,0.746
116.43258828,0.726
116.43577915,0.702
116.4387981,0.672
116.4419145,0.636
116.44505815,0.592
116.44814713,0.56
116.45125119,0.536
116.45437949,0.506
116.45749324,0.47
116.4606116,0.422
116.46374006,0.366
116.46689895,0.31
116.46995358,0.286
116.47310024,0.266
116.47624912,0.244
116.47931613,0.214
116.48243119,0.21
116.48555278,0.206
116.48873417,0.202
116.49185219,0.2
116.49484913,0.2
116.49799843,0.198
116.50108317,0.196
116.50417932,0.196
116.50731439,0.198
116.51043163,0.198
116.51356004,0.198
116.51666106,0.196
116.51986149,0.194
116.52288076,0.192
116.52601834,0.19
116.52911934,0.19
116.53224206,0.19
116.53542556,0.188
116.5385011,0.19
116.5415703,0.19
116.54474021,0.188
116.54781589,0.18
116.55096336,0.17
116.55406604,0.166
116.55716178,0.156
116.56029178,0.154
116.5634041,0.154
116.56651021,0.158
116.56973649,0.156
116.57281567,0.16
116.57584393,0.16
116.57899506,0.162
116.58209412,0.16
116.58519265,0.158
116.58834649,0.158
116.5914478,0.156
116.59456495,0.154
116.5976541,0.152
116.600854,0.15
116.60389871,0.148
116.60699691,0.148
116.61012054,0.148
116.61331012,0.148
116.61638071,0.148
116.61949388,0.148
116.6226025,0.148
116.62576147,0.148
116.62881989,0.146
116.63195099,0.146
116.63511474,0.146
116.63817467,0.148
116.64127165,0.15
116.6444626,0.148
116.64750389,0.148
116.65068654,0.148
116.65376006,0.15
116.65690595,0.148
116.65997599,0.148
116.66306074,0.148
116.66629556,0.146
116.66932913,0.148
116.67247517,0.146
116.67553082,0.148
116.67866421,0.146
116.68182665,0.148
116.68490574,0.148
116.68806271,0.148
116.69113465,0.148
116.69427508,0.146
116.69738952,0.146
116.70053311,0.148
116.70360915,0.148
116.70676445,0.148
116.70991773,0.148
116.71296339,0.148
116.71609482,0.148
116.71918569,0.148
116.72230326,0.148
116.72541725,0.148
116.72853506,0.148
116.7316765,0.148
116.73483065,0.146
116.73791367,0.148
116.74101182,0.146
116.74419656,0.148
116.7472403,0.148
116.75037043,0.148
116.75349041,0.148
116.75661576,0.144
116.75977789,0.146
116.76292826,0.146
116.76607871,0.146
116.76909561,0.146
116.77220889,0.146
116.7753838,0.148
116.77850767,0.146
116.78156875,0.146
116.78468269,0.146
116.78777071,0.148
116.79093686,0.146
116.79391789,0.146
116.79710406,0.146
116.80028315,0.146
116.8032321,0.148
116.80634167,0.146
116.80947217,0.146
116.81257147,0.144
116.81568971,0.146
116.81885874,0.146
116.82192602,0.144
116.82513934,0.144
116.82818358,0.146
116.83133839,0.146
116.83439145,0.144
116.83750913,0.146
116.84060841,0.146
116.84379102,0.146
116.84690643,0.146
116.84997074,0.146
116.85312375,0.146
116.85620834,0.146
116.85931673,0.146
116.86242506,0.146
116.86554369,0.146
116.86868502,0.146
116.87190376,0.146
116.87493504,0.146
116.87804536,0.146
116.88116156,0.146
116.88426515,0.146
116.88740958,0.146
116.89048567,0.146
116.89361215,0.146
116.89680641,0.146
116.89986606,0.146
116.90298121,0.146
116.906066,0.146
116.90917663,0.146
116.91231219,0.146
116.91542808,0.146
116.91853826,0.146
116.92162886,0.146
116.92499465,0.146
116.92810608,0.146
116.93117849,0.148
116.93430393,0.146
116.93746393,0.146
116.94053276,0.146
116.94364121,0.146
116.94675267,0.146
116.94986128,0.146
116.95312495,0.146
116.95613139,0.146
116.95923813,0.146
116.96239687,0.146
116.96544391,0.146
116.96855797,0.146
116.9716581,0.146
116.97476556,0.146
116.97790139,0.146
116.98107134,0.146
116.98417539,0.146
116.98734041,0.148
116.99034841,0.146
116.99347452,0.146
116.99659778,0.146
116.99972763,0.146
117.00282645,0.146
117.00598843,0.146
117.00918754,0.146
117.01222554,0.146
117.01530147,0.146
117.01842247,0.146
117.02155623,0.148
117.02466328,0.146
117.02760004,0.146
117.03075347,0.148
117.03389091,0.146
117.03695034,0.146
117.04013439,0.146
117.04323315,0.146
117.04632365,0.148
117.04949111,0.148
117.05253432,0.148
117.05569806,0.146
117.05882443,0.148
117.06190343,0.148
117.06508091,0.148
117.06815321,0.148
117.07126276,0.148
117.07439087,0.148
117.07749673,0.148
117.08063032,0.148
117.08384545,0.148
117.08689099,0.15
117.08995478,0.15
117.0930813,0.15
117.09620178,0.15
117.09930082,0.15
117.10242271,0.15
117.10556908,0.15
117.10868054,0.15
117.11182286,0.15
117.1149001,0.15
117.11804717,0.15
117.1211486,0.15
117.12424869,0.15
117.1273533,0.15
117.1305025,0.15
117.1336028,0.15
117.13672276,0.152
117.13988856,0.152
117.14294828,0.152
117.14605447,0.152
117.14917843,0.152
117.15228282,0.152
117.15545345,0.164
117.1585526,0.172
117.16167815,0.212
117.16489834,0.248
117.16793454,0.272
117.17097354,0.316
117.17413934,0.38
117.17722169,0.448
117.18032804,0.544
117.18343939,0.62
117.18654454,0.712
117.18968723,0.764
117.19284163,0.81
117.1959091,0.84
117.19909447,0.866
117.20214065,0.892
117.20527221,0.906
117.20835845,0.92
117.21147317,0.932
117.21461228,0.942
117.21771349,0.944
117.22094497,0.948
117.22396511,0.948
117.22706728,0.95
117.23018971,0.954
117.23327162,0.956
117.2363996,0.96
117.23952347,0.964
117.24266497,0.966
117.2457276,0.974
117.24887387,0.98
117.25194567,0.982
117.25507704,0.99
117.25817565,0.996
117.2613011,0.998
117.26440123,1.004
117.26751295,1.01
117.2706026,1.014
117.27376473,1.018
117.2768626,1.022
117.2799488,1.026
117.28307389,1.03
117.2862193,1.034
117.28929887,1.036
117.29239015,1.04
117.29550017,1.042
117.29863939,1.046
117.30173299,1.046
117.30485571,1.048
117.307956,1.05
117.31108187,1.052
117.314204,1.054
117.31730123,1.056
117.32041767,1.056
117.32352113,1.06
117.32666813,1.062
117.32976826,1.066
117.3329365,1.066
117.33599619,1.066
117.33912415,1.068
117.34224178,1.07
117.3453995,1.072
117.34850406,1.076
117.3515818,1.078
117.35468406,1.08
117.35786671,1.082
117.36093406,1.084
117.36402217,1.086
117.36715571,1.09
117.37025991,1.092
117.37337197,1.094
117.37651119,1.096
117.37961691,1.098
117.38273484,1.098
117.38592967,1.102
117.38894456,1.104
117.39213873,1.108
117.39519599,1.108
117.39830026,1.108
117.40143073,1.11
117.40455158,1.11
117.40767115,1.112
117.41077428,1.114
117.41393412,1.116
117.41700186,1.116
117.42013617,1.116
117.42324426,1.116
117.42635987,1.118
117.42947287,1.118
117.43259263,1.118
117.43571889,1.118
117.43887717,1.118
117.44194823,1.12
117.44506119,1.118
117.44826852,1.118
117.45129969,1.118
117.4544023,1.116
117.45762967,1.118
117.46063075,1.118
117.46375478,1.116
117.46688663,1.116
117.47000384,1.114
117.47310695,1.114
117.47621404,1.114
117.47933545,1.114
117.48249302,1.112
117.48560376,1.112
117.48871532,1.112
117.49188739,1.112
117.49495543,1.108
117.49805393,1.108
117.50115371,1.108
117.50426287,1.108
117.50738982,1.108
117.51052832,1.106
117.51365275,1.108
117.51670875,1.106
117.51989486,1.106
117.52301332,1.106
117.52615563,1.106
117.52925115,1.106
117.5323036,1.106
117.53542647,1.104
117.53854458,1.104
117.54165852,1.102
117.54477404,1.102
117.54797052,1.102
117.5510605,1.102
117.55414502,1.1
117.55723661,1.1
117.56042315,1.098
117.56348971,1.098
117.56659263,1.096
117.569803,1.096
117.57279643,1.096
117.57602717,1.096
117.57904358,1.096
117.58218641,1.094
117.58527013,1.094
117.58837874,1.094
117.59149224,1.094
117.59459182,1.094
117.59771297,1.094
117.60081984,1.092
117.60396136,1.092
117.60705384,1.092
117.61018697,1.092
117.61343217,1.09
117.61639606,1.092
117.61949932,1.09
117.62262339,1.09
117.62571997,1.09
117.62881871,1.09
117.63202076,1.09
117.63516556,1.092
117.63818928,1.09
117.64129258,1.092
117.64437154,1.09
117.64755432,1.092
117.65060782,1.09
117.65377434,1.09
117.65685341,1.09
117.66004165,1.09
117.6631298,1.09
117.66615754,1.09
117.6692598,1.09
117.67235608,1.09
117.67575736,1.09
117.67853908,1.09
117.68164197,1.09
117.684947,1.09
117.68795952,1.09
117.69101445,1.09
117.69407847,1.088
117.6971981,1.088
117.70032021,1.088
117.70349165,1.088
117.70654067,1.088
117.70968852,1.086
117.7128151,1.086
117.71591539,1.086
117.71898126,1.086
117.72207073,1.084
117.72520087,1.084
117.72831006,1.084
117.73180199,1.082
117.73484945,1.08
117.737971,1.078
117.7410808,1.076
117.74422404,1.074
117.747267,1.074
117.75035589,1.072
117.75344563,1.072
117.75658054,1.07
117.75968134,1.068
117.76278878,1.068
117.76592823,1.066
117.76912745,1.064
117.77223986,1.062
117.77533386,1.06
117.77851902,1.058
117.78159191,1.056
117.78471182,1.054
117.78781876,1.052
117.79089828,1.05
117.79401995,1.048
117.79716747,1.048
117.80036273,1.046
117.80332,1.044
117.8064351,1.042
117.80961997,1.04
117.81280023,1.036
117.81584447,1.034
117.81899447,1.03
117.82206587,1.024
117.825313,1.02
117.82830321,1.016
117.83115323,1.012
117.83423734,1.008
117.83736141,1.002
117.84046947,0.996
117.8435968,0.988
117.84670902,0.978
117.84987034,0.972
117.85305873,0.966
117.85607017,0.958
117.85922173,0.95
117.86228039,0.936
117.86546906,0.926
117.86859182,0.912
117.87165423,0.9
117.87477987,0.886
117.87792928,0.87
117.88107308,0.86
117.88410628,0.852
117.88722637,0.842
117.89033997,0.836
117.89346434,0.822
117.89656932,0.81
117.89969017,0.794
117.90293999,0.778
