time,vout
116.23304289,0.846
116.23611034,0.846
116.23929417,0.846
116.24235475,0.846
116.24546351,0.846
116.24862923,0.846
116.25170204,0.846
116.25488067,0.846
116.25793873,0.848
116.26106988,0.848
116.26424004,0.846
116.26728065,0.846
116.27042176,0.848
116.27353084,0.848
116.27670971,0.846
116.27978904,0.848
116.28287171,0.848
116.28600637,0.846
116.28912641,0.846
116.29230352,0.848
116.29537402,0.848
116.29848871,0.848
116.30161532,0.846
116.30477719,0.848
116.30785249,0.848
116.31100773,0.848
116.31410112,0.848
116.31721004,0.846
116.32031025,0.846
116.32343771,0.846
116.32657236,0.848
116.3297131,0.844
116.33289104,0.844
116.33596662,0.844
116.33905743,0.846
116.34213938,0.846
116.34528876,0.844
116.34841086,0.844
116.3516018,0.844
116.35461339,0.844
116.35784437,0.844
116.36084876,0.846
116.3639893,0.844
116.36713863,0.844
116.37019351,0.844
116.37334474,0.842
116.37642023,0.842
116.37953213,0.842
116.3827233,0.838
116.38579717,0.836
116.38891249,0.834
116.39203506,0.832
116.39512839,0.83
116.39823484,0.824
116.40137482,0.822
116.4044811,0.818
116.40759184,0.814
116.41078502,0.81
116.41390876,0.808
116.41697428,0.806
116.42010723,0.802
116.42323758,0.8
116.42632121,0.798
116.42945352,0.794
116.43258828,0.792
116.43577915,0.79
116.4387981,0.788
116.4419145,0.786
116.44505815,0.78
116.44814713,0.778
116.45125119,0.774
116.45437949,0.768
116.45749324,0.762
116.4606116,0.754
116.46374006,0.75
116.46689895,0.744
116.46995358,0.738
116.47310024,0.73
116.47624912,0.722
116.47931613,0.708
116.48243119,0.696
116.48555278,0.684
116.48873417,0.668
116.49185219,0.656
116.49484913,0.644
116.49799843,0.634
116.50108317,0.622
116.50417932,0.608
116.50731439,0.596
116.51043163,0.588
116.51356004,0.582
116.51666106,0.578
116.51986149,0.574
116.52288076,0.57
116.52601834,0.564
116.52911934,0.562
116.53224206,0.56
116.53542556,0.562
116.5385011,0.566
116.5415703,0.564
116.54474021,0.566
116.54781589,0.566
116.55096336,0.564
116.55406604,0.564
116.55716178,0.564
116.56029178,0.562
116.5634041,0.558
116.56651021,0.556
116.56973649,0.556
116.57281567,0.55
116.57584393,0.548
116.57899506,0.542
116.58209412,0.544
116.58519265,0.54
116.58834649,0.538
116.5914478,0.532
116.59456495,0.528
116.5976541,0.526
116.600854,0.528
116.60389871,0.528
116.60699691,0.53
116.61012054,0.528
116.61331012,0.528
116.61638071,0.528
116.61949388,0.524
116.6226025,0.52
116.62576147,0.518
116.62881989,0.514
116.63195099,0.512
116.63511474,0.51
116.63817467,0.508
116.64127165,0.512
116.6444626,0.508
116.64750389,0.51
116.65068654,0.504
116.65376006,0.504
116.65690595,0.5
116.65997599,0.494
116.66306074,0.49
116.66629556,0.49
116.66932913,0.49
116.67247517,0.486
116.67553082,0.488
116.67866421,0.488
116.68182665,0.484
116.68490574,0.484
116.68806271,0.484
116.69113465,0.482
116.69427508,0.484
116.69738952,0.484
116.70053311,0.484
116.70360915,0.482
116.70676445,0.482
116.70991773,0.48
116.71296339,0.482
116.71609482,0.48
116.71918569,0.48
116.72230326,0.48
116.72541725,0.48
116.72853506,0.478
116.7316765,0.48
116.73483065,0.478
116.73791367,0.478
116.74101182,0.476
116.74419656,0.476
116.7472403,0.47
116.75037043,0.47
116.75349041,0.468
116.75661576,0.466
116.75977789,0.466
116.76292826,0.466
116.76607871,0.466
116.76909561,0.466
116.77220889,0.468
116.7753838,0.466
116.77850767,0.466
116.78156875,0.464
116.78468269,0.462
116.78777071,0.464
116.79093686,0.462
116.79391789,0.462
116.79710406,0.462
116.80028315,0.462
116.8032321,0.46
116.80634167,0.458
