time,L third metatarsal head,L second toe,L fifth metatarsal head,L lateral calcaneal tuberosity,L calcaneal tuberosity,L medial calcaneal tuberosity,L first metatarsal head,L first toe
0.0,0.3377685546875,0.3861083984375,2.369873046875,1.2310791015625,1.609619140625,1.96240234375,0.46002197265625,0.54736328125
0.003222980000003872,0.3626708984375,0.3861083984375,2.3759765625,1.2491455078125,1.609619140625,1.96240234375,0.46002197265625,0.54736328125
0.006128660000001673,0.3377685546875,0.3861083984375,2.369873046875,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.54736328125
0.009319070000003649,0.3626708984375,0.3861083984375,2.3759765625,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.54736328125
0.012337720000004992,0.3626708984375,0.3861083984375,2.3759765625,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.54736328125
0.015482480000002852,0.3377685546875,0.3861083984375,2.397705078125,1.2491455078125,1.609619140625,1.97412109375,0.46002197265625,0.54736328125
0.01856282999999337,0.3626708984375,0.3741455078125,2.369873046875,1.2491455078125,1.62158203125,1.97412109375,0.444854736328125,0.5283203125
0.02164974000000086,0.3377685546875,0.3861083984375,2.369873046875,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.5283203125
0.02482342000000415,0.3377685546875,0.3861083984375,2.369873046875,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.5283203125
0.027900630000004867,0.3377685546875,0.3861083984375,2.369873046875,1.2491455078125,1.609619140625,1.97412109375,0.444854736328125,0.5283203125
0.03096214999999347,0.3377685546875,0.3861083984375,2.356689453125,1.2491455078125,1.609619140625,1.932373046875,0.46002197265625,0.5283203125
0.0341164200000037,0.3377685546875,0.3861083984375,2.356689453125,1.279052734375,1.74755859375,1.888916015625,0.444854736328125,0.5186767578125
0.037201389999992784,0.3377685546875,0.3741455078125,2.397705078125,1.3082275390625,1.811767578125,1.875244140625,0.444854736328125,0.5186767578125
0.04031843999999296,0.3377685546875,0.3741455078125,2.43212890625,1.3082275390625,1.905517578125,1.900146484375,0.444854736328125,0.5186767578125
0.043439890000001924,0.3377685546875,0.3861083984375,2.462646484375,1.3082275390625,2.053955078125,1.932373046875,0.444854736328125,0.5186767578125
0.0465179800000044,0.3377685546875,0.4017333984375,2.4755859375,1.3494873046875,2.177978515625,1.98583984375,0.444854736328125,0.5186767578125
0.049669260000001714,0.31396484375,0.4017333984375,2.50634765625,1.3662109375,2.29541015625,1.98583984375,0.444854736328125,0.5186767578125
