time,L third metatarsal head,L second toe,L fifth metatarsal head,L lateral calcaneal tuberosity,L calcaneal tuberosity,L medial calcaneal tuberosity,L first metatarsal head,L first toe
0.0023209299999997768,0.4111328125,0.4085693359375,1.836669921875,1.306640625,1.721435546875,1.98583984375,0.407012939453125,0.67626953125
0.00537785000000035,0.3818359375,0.4085693359375,1.853515625,1.306640625,1.7080078125,1.98583984375,0.407012939453125,0.67626953125
0.008373869999999783,0.3626708984375,0.4085693359375,1.853515625,1.306640625,1.693603515625,1.98583984375,0.407012939453125,0.67626953125
0.011409889999999479,0.3818359375,0.4085693359375,1.86474609375,1.306640625,1.693603515625,1.98583984375,0.407012939453125,0.640380859375
0.0145130800000004,0.3818359375,0.4017333984375,1.86474609375,1.306640625,1.7080078125,1.98583984375,0.407012939453125,0.640380859375
0.017516320000000363,0.3818359375,0.4017333984375,1.879638671875,1.306640625,1.693603515625,1.98583984375,0.407012939453125,0.6328125
0.020606060000000426,0.3818359375,0.4017333984375,1.895263671875,1.3082275390625,1.693603515625,1.98583984375,0.3922119140625,0.640380859375
0.023651709999999326,0.3818359375,0.4017333984375,1.895263671875,1.3082275390625,1.68310546875,1.98583984375,0.3922119140625,0.6328125
0.02673075999999952,0.3818359375,0.4017333984375,1.895263671875,1.3082275390625,1.659912109375,1.98583984375,0.3922119140625,0.6199951171875
0.029833390000000293,0.3626708984375,0.4017333984375,1.895263671875,1.3082275390625,1.659912109375,1.98583984375,0.3922119140625,0.6199951171875
0.03292732000000065,0.3626708984375,0.4017333984375,1.90576171875,1.3265380859375,1.659912109375,1.98583984375,0.3922119140625,0.60498046875
0.0360470399999997,0.3626708984375,0.4017333984375,1.90576171875,1.3082275390625,1.659912109375,1.98583984375,0.3922119140625,0.60498046875
0.03913367000000001,0.3626708984375,0.4017333984375,1.92138671875,1.3082275390625,1.659912109375,1.98583984375,0.3922119140625,0.60498046875
0.042258500000000865,0.3626708984375,0.4017333984375,1.9384765625,1.3265380859375,1.661865234375,1.98583984375,0.3922119140625,0.60498046875
0.04536571000000045,0.3626708984375,0.4017333984375,1.9384765625,1.3082275390625,1.661865234375,1.98583984375,0.3922119140625,0.60498046875
0.04856900000000053,0.3626708984375,0.4017333984375,1.9638671875,1.3265380859375,1.661865234375,1.98583984375,0.407012939453125,0.60498046875
0.0515854099999995,0.3626708984375,0.4017333984375,1.95263671875,1.3265380859375,1.661865234375,1.98583984375,0.407012939453125,0.60498046875
0.05472439000000051,0.3626708984375,0.4017333984375,1.9638671875,1.33740234375,1.661865234375,1.97412109375,0.407012939453125,0.60498046875
0.05778360999999954,0.3626708984375,0.4017333984375,1.9638671875,1.33740234375,1.661865234375,1.98583984375,0.407012939453125,0.60498046875
0.06090426000000093,0.3626708984375,0.4017333984375,1.9814453125,1.33740234375,1.6435546875,1.98583984375,0.425384521484375,0.60498046875
0.06401965000000054,0.3626708984375,0.4085693359375,1.99072265625,1.33740234375,1.661865234375,1.98583984375,0.425384521484375,0.60498046875
0.06711952000000032,0.3626708984375,0.4085693359375,2.00927734375,1.33740234375,1.661865234375,1.98583984375,0.425384521484375,0.60498046875
0.07018646999999945,0.3626708984375,0.4017333984375,2.032958984375,1.33740234375,1.6435546875,1.98583984375,0.425384521484375,0.6199951171875
0.07337079999999929,0.3626708984375,0.4085693359375,2.032958984375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.07639430000000047,0.4111328125,0.4085693359375,2.032958984375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.07956805999999972,0.4915771484375,0.4017333984375,2.048583984375,1.33740234375,1.6435546875,1.98583984375,0.425384521484375,0.6199951171875
0.08264933999999968,0.4915771484375,0.4017333984375,2.048583984375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.08575238999999968,0.4915771484375,0.4017333984375,2.06396484375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.0889847200000009,0.4915771484375,0.4017333984375,2.06396484375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.09196855999999975,0.4915771484375,0.4017333984375,2.06396484375,1.33740234375,1.6435546875,1.98583984375,0.444854736328125,0.6199951171875
0.09509822000000057,0.521484375,0.4017333984375,2.06396484375,1.3494873046875,1.62158203125,1.97412109375,0.444854736328125,0.6199951171875
0.09817514999999943,0.521484375,0.4017333984375,2.06396484375,1.33740234375,1.62158203125,1.97412109375,0.444854736328125,0.60498046875
