time,L third metatarsal head,L second toe,L fifth metatarsal head,L lateral calcaneal tuberosity,L calcaneal tuberosity,L medial calcaneal tuberosity,L first metatarsal head,L first toe
0.001740419999975984,6.485595703125,1.1976318359375,9.5263671875,9.78271484375,19.33203125,11.50732421875,3.30548095703125,1.90380859375
0.0048360699999818735,6.485595703125,1.1976318359375,9.5263671875,9.78271484375,19.33203125,11.5703125,3.30548095703125,1.926025390625
0.008053699999976516,6.485595703125,1.1976318359375,9.4716796875,9.78271484375,19.4296875,11.50732421875,3.3316650390625,1.939697265625
0.011064179999976886,6.4638671875,1.208740234375,9.4716796875,9.81640625,19.4296875,11.5703125,3.387115478515625,1.969970703125
0.014215109999980768,6.4638671875,1.208740234375,9.4716796875,9.78271484375,19.5263671875,11.5703125,3.414794921875,1.9833984375
0.01746319999998036,6.4638671875,1.208740234375,9.431640625,9.78271484375,19.5263671875,11.5703125,3.438629150390625,2.00830078125
0.02038878999999838,6.4638671875,1.208740234375,9.4716796875,9.78271484375,19.5263671875,11.5703125,3.468658447265625,2.038330078125
0.023605889999998908,6.4638671875,1.2147216796875,9.3828125,9.78271484375,19.61474609375,11.640869140625,3.468658447265625,2.038330078125
0.02668132999997397,6.4638671875,1.2147216796875,9.3828125,9.742431640625,19.61474609375,11.640869140625,3.49456787109375,2.06640625
0.029723089999976082,6.4638671875,1.2147216796875,9.33349609375,9.78271484375,19.61474609375,11.6962890625,3.520172119140625,2.09375
0.03293284999998036,6.4638671875,1.2147216796875,9.33349609375,9.78271484375,19.71875,11.6962890625,3.5479736328125,2.121337890625
0.03600394000000051,6.4638671875,1.2147216796875,9.28857421875,9.78271484375,19.71875,11.6962890625,3.577545166015625,2.1337890625
0.03914343999997527,6.4638671875,1.2147216796875,9.24609375,9.78271484375,19.83349609375,11.6962890625,3.577545166015625,2.16845703125
0.04221584999999095,6.4638671875,1.224609375,9.28857421875,9.742431640625,19.83349609375,11.765380859375,3.600372314453125,2.18408203125
0.04553778999999736,6.485595703125,1.224609375,9.146484375,9.742431640625,19.908203125,11.765380859375,3.62957763671875,2.2265625
0.0484476299999983,6.4638671875,1.224609375,8.98583984375,9.742431640625,20.02685546875,11.8310546875,3.655364990234375,2.254638671875
0.05240230999999085,6.4638671875,1.224609375,8.89013671875,9.742431640625,20.12353515625,11.8310546875,3.655364990234375,2.292236328125
0.05489760999998339,6.485595703125,1.224609375,8.85009765625,9.70703125,20.12353515625,11.89111328125,3.680694580078125,2.34814453125
0.05779577999999219,6.4638671875,1.224609375,8.763671875,9.65234375,20.2099609375,11.954833984375,3.680694580078125,2.406982421875
0.06088530999997488,6.4638671875,1.2457275390625,8.7255859375,9.65234375,20.32373046875,11.954833984375,3.710968017578125,2.550537109375
0.06401343999999654,6.4638671875,1.246826171875,8.7255859375,9.61767578125,20.32373046875,11.954833984375,3.710968017578125,2.689697265625
0.06717530999998189,6.4462890625,1.2545166015625,8.55859375,9.581298828125,20.40966796875,12.01708984375,3.74127197265625,2.83544921875
0.07029377999998587,6.4462890625,1.262939453125,8.48681640625,9.581298828125,20.40966796875,12.09033203125,3.74127197265625,2.9765625
0.07341228999999316,6.4462890625,1.263916015625,8.3291015625,9.547119140625,20.51708984375,12.220947265625,3.762176513671875,3.0791015625
0.07654393999999343,6.4208984375,1.278564453125,8.21533203125,9.547119140625,20.60400390625,12.220947265625,3.7972412109375,3.16064453125
0.07963723999998251,6.4208984375,1.27978515625,8.0703125,9.4521484375,20.60400390625,12.220947265625,3.84808349609375,3.2578125
0.08268815999997514,6.4208984375,1.28759765625,8.03515625,9.42724609375,20.71923828125,12.288330078125,3.84808349609375,3.336669921875
0.08582840999997643,6.4208984375,1.28759765625,7.9609375,9.374755859375,20.81201171875,12.288330078125,3.879150390625,3.421875
0.08899716999999896,6.4208984375,1.2930908203125,7.7890625,9.339111328125,20.9267578125,12.342529296875,3.90576171875,3.4892578125
0.0920763700000009,6.4208984375,1.299072265625,7.71337890625,9.339111328125,20.9267578125,12.342529296875,3.98834228515625,3.55224609375
0.09546505000000138,6.4208984375,1.2930908203125,7.6572265625,9.29833984375,21.13330078125,12.487548828125,4.04217529296875,3.603515625
0.09860571999999479,6.4208984375,1.2930908203125,7.6279296875,9.29833984375,21.13330078125,12.487548828125,4.1287841796875,3.6220703125
0.10166569999998387,6.4462890625,1.299072265625,7.51708984375,9.2685546875,21.13330078125,12.543701171875,4.21160888671875,3.656005859375
0.10479132999998342,6.4462890625,1.30224609375,7.49267578125,9.2685546875,21.23046875,12.623046875,4.326446533203125,3.728515625
0.1078882799999974,6.4462890625,1.30224609375,7.51708984375,9.2685546875,21.23046875,12.543701171875,4.402923583984375,3.758544921875
0.11098473999999214,6.4638671875,1.30224609375,7.4267578125,9.225830078125,21.23046875,12.623046875,4.5684814453125,3.76416015625
0.11411856999998804,6.485595703125,1.31005859375,7.404296875,9.117919921875,21.23046875,12.623046875,4.649444580078125,3.81591796875
0.11726216999997519,6.509521484375,1.31005859375,7.37158203125,9.117919921875,21.23046875,12.623046875,4.705291748046875,3.8681640625
0.12039390999999,6.525634765625,1.31005859375,7.341796875,9.117919921875,21.23046875,12.623046875,4.753753662109375,3.8681640625
0.12355367999998634,6.561279296875,1.32177734375,7.341796875,9.117919921875,21.34814453125,12.669189453125,4.807373046875,3.9169921875
0.1265761800000007,6.589599609375,1.32177734375,7.341796875,9.08203125,21.34814453125,12.669189453125,4.85302734375,3.9541015625
