Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.015,0.1006,0.0,-0.06
0.005,0.015,0.1004,0.0,-0.06
0.01,0.015,0.1004,0.0,-0.0601
0.015,0.015,0.1002,0.0,-0.06
0.02,0.015,0.1,0.0,-0.06
0.025,0.015,0.0998,0.0,-0.0601
0.03,0.015,0.0996,0.0,-0.0601
0.035,0.015,0.0995,0.0,-0.06
0.04,0.015,0.0997,0.0,-0.06
0.045,0.015,0.1,0.0,-0.0601
0.05,0.0151,0.1003,0.0001,-0.06
0.055,0.0151,0.1005,0.0001,-0.06
0.06,0.0153,0.1007,0.0003,-0.0601
0.065,0.0155,0.1009,0.0005,-0.06
0.07,0.0158,0.1015,0.0008,-0.06
0.075,0.0163,0.102,0.0013,-0.0601
0.08,0.017,0.1024,0.002,-0.0601
0.085,0.0178,0.1029,0.0028,-0.06
0.09,0.0189,0.1035,0.0039,-0.06
0.095,0.0202,0.1042,0.0052,-0.0601
0.1,0.0215,0.1052,0.0065,-0.06
0.105,0.0229,0.1059,0.0079,-0.06
0.11,0.0242,0.1066,0.0092,-0.0601
0.115,0.0255,0.1074,0.0105,-0.06
0.12,0.0268,0.1083,0.0118,-0.06
0.125,0.0281,0.1094,0.013,-0.0601
0.13,0.0294,0.1106,0.0143,-0.06
0.135,0.0307,0.112,0.0157,-0.06
0.14,0.0321,0.1137,0.017,-0.06
0.145,0.0335,0.1155,0.0185,-0.0601
0.15,0.035,0.1171,0.02,-0.06
0.155,0.0364,0.1187,0.0214,-0.06
0.16,0.0378,0.1203,0.0228,-0.0601
0.165,0.039,0.1216,0.024,-0.06
0.17,0.0402,0.1227,0.0252,-0.06
0.175,0.0413,0.1237,0.0262,-0.06
0.18,0.0423,0.1248,0.0273,-0.06
0.185,0.0433,0.126,0.0283,-0.06
0.19,0.0443,0.1272,0.0293,-0.06
0.195,0.0453,0.1284,0.0303,-0.0601
0.2,0.0464,0.1296,0.0314,-0.06
0.205,0.0475,0.1309,0.0325,-0.06
0.21,0.0487,0.132,0.0337,-0.0601
0.215,0.0499,0.133,0.0349,-0.06
0.22,0.0512,0.1343,0.0362,-0.06
0.225,0.0525,0.1355,0.0375,-0.0601
0.23,0.0537,0.1366,0.0387,-0.0601
0.235,0.0549,0.1377,0.0399,-0.06
0.24,0.0561,0.1385,0.0411,-0.06
0.245,0.0573,0.1393,0.0423,-0.0601
0.25,0.0585,0.14,0.0435,-0.06
0.255,0.0598,0.1407,0.0448,-0.06
0.26,0.0611,0.1415,0.0461,-0.0601
0.265,0.0624,0.1425,0.0474,-0.06
0.27,0.0638,0.1436,0.0488,-0.06
0.275,0.0652,0.1446,0.0501,-0.0601
0.28,0.0666,0.1455,0.0515,-0.06
0.285,0.068,0.1463,0.053,-0.06
0.29,0.0694,0.1471,0.0544,-0.06
0.295,0.0708,0.148,0.0558,-0.0601
0.3,0.0722,0.1488,0.0572,-0.06
0.305,0.0735,0.1496,0.0585,-0.06
0.31,0.0747,0.1503,0.0597,-0.0601
0.315,0.0759,0.151,0.0609,-0.06
0.32,0.0771,0.1518,0.0621,-0.06
0.325,0.0783,0.1526,0.0633,-0.06
0.33,0.0795,0.1536,0.0645,-0.06
0.335,0.0807,0.1549,0.0657,-0.06
0.34,0.082,0.1564,0.067,-0.06
0.345,0.0833,0.1578,0.0683,-0.0601
0.35,0.0847,0.1592,0.0697,-0.06
0.355,0.086,0.1603,0.071,-0.06
0.36,0.0874,0.1613,0.0724,-0.0601
0.365,0.0887,0.1622,0.0737,-0.06
0.37,0.09,0.1631,0.075,-0.06
0.375,0.0912,0.1638,0.0762,-0.0601
0.38,0.0923,0.1644,0.0773,-0.0601
0.385,0.0933,0.1648,0.0783,-0.06
0.39,0.0943,0.1652,0.0793,-0.06
0.395,0.0952,0.1656,0.0802,-0.0601
0.4,0.0962,0.1663,0.0812,-0.06
0.405,0.0972,0.1672,0.0821,-0.06
0.41,0.0982,0.1681,0.0832,-0.0601
0.415,0.0992,0.1689,0.0842,-0.06
0.42,0.1003,0.1695,0.0853,-0.06
0.425,0.1015,0.1702,0.0865,-0.0601
0.43,0.1027,0.171,0.0877,-0.0601
0.435,0.1039,0.1718,0.0889,-0.06
0.44,0.1051,0.1727,0.0901,-0.06
0.445,0.1063,0.1738,0.0913,-0.0601
0.45,0.1075,0.1749,0.0925,-0.06
0.455,0.1087,0.1757,0.0937,-0.06
0.46,0.1099,0.1763,0.0949,-0.0601
0.465,0.1111,0.1769,0.0961,-0.06
0.47,0.1123,0.1778,0.0973,-0.06
0.475,0.1136,0.1789,0.0986,-0.06
0.48,0.1149,0.1798,0.0999,-0.06
0.485,0.1162,0.1808,0.1012,-0.06
0.49,0.1176,0.1817,0.1026,-0.06
0.495,0.119,0.1825,0.104,-0.0601
0.5,0.1204,0.1834,0.1054,-0.06
0.505,0.1218,0.1844,0.1068,-0.06
0.51,0.1232,0.1853,0.1082,-0.0601
0.515,0.1246,0.1863,0.1096,-0.06
0.52,0.1258,0.1872,0.1108,-0.06
0.525,0.127,0.1879,0.112,-0.06
0.53,0.1282,0.1886,0.1132,-0.06
0.535,0.1294,0.1894,0.1144,-0.06
0.54,0.1307,0.1903,0.1156,-0.06
0.545,0.1319,0.1913,0.1169,-0.0601
0.55,0.1331,0.1923,0.1181,-0.06
0.555,0.1344,0.1932,0.1194,-0.06
0.56,0.1358,0.1941,0.1208,-0.0601
0.565,0.1372,0.1949,0.1222,-0.06
0.57,0.1387,0.1957,0.1237,-0.06
0.575,0.1401,0.1967,0.1251,-0.0601
0.58,0.1415,0.1977,0.1265,-0.0601
0.585,0.1428,0.1986,0.1278,-0.06
0.59,0.144,0.1995,0.129,-0.06
0.595,0.1452,0.2003,0.1301,-0.0601
0.6,0.1462,0.2009,0.1312,-0.06
0.605,0.1472,0.2016,0.1322,-0.06
0.61,0.1482,0.2024,0.1332,-0.0601
0.615,0.1492,0.2031,0.1342,-0.06
0.62,0.1503,0.204,0.1353,-0.06
0.625,0.1514,0.205,0.1364,-0.0601
0.63,0.1526,0.206,0.1376,-0.06
0.635,0.1538,0.2069,0.1388,-0.06
0.64,0.155,0.2077,0.14,-0.06
0.645,0.1563,0.2083,0.1413,-0.0601
0.65,0.1576,0.209,0.1425,-0.06
0.655,0.1588,0.2095,0.1438,-0.06
0.66,0.16,0.2099,0.145,-0.0601
0.665,0.1613,0.2106,0.1463,-0.06
0.67,0.1626,0.2115,0.1476,-0.06
0.675,0.1639,0.2126,0.1489,-0.06
0.68,0.1653,0.2137,0.1503,-0.06
0.685,0.1667,0.2146,0.1517,-0.06
0.69,0.1682,0.2156,0.1531,-0.06
0.695,0.1696,0.2166,0.1546,-0.0601
0.7,0.1711,0.2178,0.1561,-0.06
0.705,0.1726,0.219,0.1576,-0.06
0.71,0.1741,0.2202,0.1591,-0.0601
0.715,0.1755,0.2213,0.1605,-0.06
0.72,0.1769,0.2221,0.1619,-0.06
0.725,0.1782,0.2228,0.1632,-0.06
0.73,0.1794,0.2234,0.1644,-0.06
0.735,0.1806,0.224,0.1656,-0.0599
0.74,0.1818,0.2247,0.1668,-0.06
0.745,0.183,0.2254,0.168,-0.06
0.75,0.1842,0.2262,0.1692,-0.06
0.755,0.1854,0.2271,0.1704,-0.06
0.76,0.1867,0.228,0.1716,-0.0601
0.765,0.188,0.2291,0.173,-0.06
0.77,0.1894,0.2303,0.1743,-0.06
0.775,0.1908,0.2317,0.1757,-0.0601
0.78,0.1921,0.2329,0.1771,-0.06
0.785,0.1934,0.2339,0.1784,-0.06
0.79,0.1946,0.2347,0.1796,-0.06
0.795,0.1958,0.2355,0.1808,-0.0601
0.8,0.1969,0.2362,0.1819,-0.06
0.805,0.198,0.2369,0.183,-0.06
0.81,0.199,0.2375,0.184,-0.0601
0.815,0.2,0.2382,0.185,-0.06
0.82,0.201,0.2388,0.186,-0.06
0.825,0.202,0.2395,0.187,-0.0601
0.83,0.203,0.2402,0.188,-0.06
0.835,0.2042,0.241,0.1892,-0.06
0.84,0.2054,0.2419,0.1904,-0.06
0.845,0.2066,0.2429,0.1916,-0.0601
0.85,0.2078,0.2438,0.1928,-0.06
0.855,0.209,0.2446,0.194,-0.06
0.86,0.2102,0.2452,0.1952,-0.0601
0.865,0.2114,0.2457,0.1964,-0.06
0.87,0.2126,0.2464,0.1976,-0.06
0.875,0.2138,0.2474,0.1988,-0.06
0.88,0.215,0.2484,0.2,-0.06
0.885,0.2162,0.2493,0.2012,-0.06
0.89,0.2175,0.2503,0.2025,-0.06
0.895,0.2188,0.2512,0.2038,-0.0601
0.9,0.2202,0.252,0.2051,-0.06
0.905,0.2215,0.2528,0.2065,-0.06
0.91,0.2229,0.2537,0.2079,-0.0601
0.915,0.2243,0.2548,0.2093,-0.06
0.92,0.2258,0.2559,0.2107,-0.06
0.925,0.2271,0.2569,0.2121,-0.06
0.93,0.2285,0.2577,0.2135,-0.06
0.935,0.2299,0.2584,0.2148,-0.0599
0.94,0.2311,0.2589,0.2161,-0.06
0.945,0.2323,0.2594,0.2172,-0.06
0.95,0.2334,0.2603,0.2184,-0.06
0.955,0.2346,0.2613,0.2196,-0.06
0.96,0.2359,0.2626,0.2209,-0.06
0.965,0.2372,0.2639,0.2222,-0.06
0.97,0.2385,0.2649,0.2235,-0.0599
0.975,0.2399,0.266,0.2249,-0.06
0.98,0.2413,0.267,0.2263,-0.06
0.985,0.2428,0.2679,0.2278,-0.06
0.99,0.2442,0.2688,0.2292,-0.06
0.995,0.2457,0.2697,0.2307,-0.0601
1.0,0.247,0.2706,0.232,-0.06
1.005,0.2483,0.2714,0.2332,-0.06
1.01,0.2494,0.2721,0.2344,-0.0601
1.015,0.2505,0.2726,0.2355,-0.06
1.02,0.2515,0.273,0.2365,-0.06
1.025,0.2526,0.2735,0.2376,-0.0601
1.03,0.2536,0.2741,0.2386,-0.06
1.035,0.2547,0.275,0.2397,-0.06
1.04,0.2558,0.2761,0.2408,-0.06
1.045,0.2569,0.2772,0.2419,-0.0601
1.05,0.2581,0.2784,0.2431,-0.06
1.055,0.2593,0.2795,0.2443,-0.06
1.06,0.2605,0.2802,0.2455,-0.0601
1.065,0.2618,0.2809,0.2468,-0.06
1.07,0.263,0.2816,0.248,-0.06
1.075,0.2642,0.2823,0.2492,-0.06
1.08,0.2654,0.2832,0.2504,-0.06
1.085,0.2666,0.2841,0.2516,-0.06
1.09,0.268,0.285,0.253,-0.06
1.095,0.2693,0.2857,0.2543,-0.0601
1.1,0.2706,0.2865,0.2556,-0.06
1.105,0.272,0.2872,0.257,-0.06
1.11,0.2734,0.2881,0.2584,-0.0601
1.115,0.2748,0.2892,0.2598,-0.06
1.12,0.2763,0.2902,0.2612,-0.0599
1.125,0.2777,0.2912,0.2627,-0.06
1.13,0.2791,0.2923,0.2641,-0.06
1.135,0.2804,0.2933,0.2654,-0.0599
1.14,0.2817,0.2943,0.2667,-0.06
1.145,0.2829,0.2952,0.2679,-0.06
1.15,0.2841,0.296,0.2691,-0.06
1.155,0.2853,0.297,0.2703,-0.06
1.16,0.2865,0.2981,0.2715,-0.06
1.165,0.2877,0.2991,0.2727,-0.06
1.17,0.2889,0.3,0.2739,-0.06
1.175,0.2902,0.301,0.2752,-0.06
1.18,0.2915,0.3019,0.2765,-0.06
1.185,0.2929,0.3027,0.2779,-0.06
1.19,0.2942,0.3036,0.2792,-0.06
1.195,0.2956,0.3044,0.2806,-0.0601
1.2,0.2969,0.3054,0.2819,-0.06
1.205,0.2982,0.3065,0.2832,-0.06
