,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
1980,3.3,10425.0,-34.0,-23.0,-60.0,-60.0,-45.0,-37.0,-51.0,-61.0,-120.0,-72.0,-92.0,-53.0,-69.0,-63.0,-59.0,-74.0
1981,3.301667,10432.0,-16.0,-10.0,-43.0,-45.0,-29.0,-21.0,-26.0,-37.0,-88.0,-33.0,-65.0,-20.0,-36.0,-24.0,-20.0,-35.0
1982,3.303333,10432.0,-6.0,4.0,-33.0,-30.0,-12.0,-6.0,-20.0,-26.0,-69.0,-22.0,-43.0,-2.0,-16.0,-10.0,-7.0,-23.0
1983,3.305,10436.0,-2.0,4.0,-29.0,-29.0,-10.0,-5.0,-13.0,-23.0,-64.0,-23.0,-41.0,-1.0,-15.0,-5.0,-4.0,-19.0
1984,3.306667,10438.0,-4.0,8.0,-28.0,-26.0,-9.0,-5.0,-19.0,-21.0,-70.0,-21.0,-40.0,3.0,-16.0,-7.0,-4.0,-19.0
1985,3.308333,10428.0,-33.0,-24.0,-62.0,-60.0,-45.0,-42.0,-48.0,-58.0,-119.0,-78.0,-96.0,-54.0,-72.0,-60.0,-58.0,-74.0
1986,3.31,10437.0,-19.0,-7.0,-44.0,-43.0,-27.0,-21.0,-31.0,-36.0,-89.0,-42.0,-57.0,-19.0,-41.0,-23.0,-22.0,-36.0
1987,3.311667,10427.0,-5.0,0.0,-32.0,-27.0,-10.0,-7.0,-16.0,-26.0,-73.0,-27.0,-43.0,-3.0,-19.0,-6.0,-7.0,-26.0
1988,3.313333,10434.0,-4.0,5.0,-28.0,-23.0,-9.0,-7.0,-14.0,-24.0,-69.0,-22.0,-36.0,-5.0,-16.0,-5.0,-4.0,-21.0
1989,3.315,10430.0,-3.0,1.0,-28.0,-26.0,-10.0,-6.0,-12.0,-22.0,-73.0,-23.0,-41.0,-1.0,-15.0,-3.0,-8.0,-22.0
1990,3.316667,10427.0,-35.0,-27.0,-60.0,-59.0,-45.0,-40.0,-49.0,-59.0,-120.0,-71.0,-92.0,-60.0,-72.0,-59.0,-59.0,-72.0
1991,3.318333,10431.0,-20.0,-13.0,-46.0,-42.0,-24.0,-20.0,-24.0,-36.0,-90.0,-41.0,-57.0,-18.0,-36.0,-22.0,-27.0,-36.0
1992,3.32,10431.0,-7.0,0.0,-29.0,-30.0,-15.0,-7.0,-18.0,-26.0,-73.0,-21.0,-48.0,-1.0,-20.0,-5.0,-6.0,-23.0
1993,3.321667,10432.0,-7.0,1.0,-29.0,-26.0,-10.0,-5.0,-16.0,-22.0,-69.0,-19.0,-41.0,0.0,-14.0,-8.0,-3.0,-23.0
1994,3.323333,10426.0,-6.0,1.0,-28.0,-29.0,-10.0,-3.0,-14.0,-27.0,-68.0,-18.0,-44.0,0.0,-17.0,-6.0,-2.0,-20.0
1995,3.325,10444.0,-40.0,-30.0,-61.0,-59.0,-45.0,-40.0,-48.0,-58.0,-120.0,-72.0,-96.0,-55.0,-71.0,-64.0,-58.0,-77.0
1996,3.326667,10431.0,-22.0,-10.0,-44.0,-43.0,-27.0,-20.0,-29.0,-36.0,-88.0,-44.0,-63.0,-21.0,-33.0,-20.0,-19.0,-38.0
