Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.983333,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0
1.985,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.53,-6.54,25.84,-326.31,-4.33,0.0,381.59,0.001667000000000085
1.986667,10414.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.27,-8.69,36.35,-314.44,-12.66,0.0,230.87,0.003333999999999948
1.988333,10433.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.73,-9.23,36.2,-313.89,-14.21,0.0,414.58,0.004999999999999893
1.99,10432.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.42,-8.85,37.14,-304.34,-18.91,0.0,614.02,0.0066669999999999785
1.991667,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.008334000000000064
1.993333,10426.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.61,-6.15,26.47,-300.91,-8.73,0.0,608.84,0.010000000000000009
1.995,10422.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-2.89,-9.0,36.2,-315.22,-10.27,0.0,441.35,0.011667000000000094
1.996667,10437.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.42,-9.31,36.99,-316.72,-4.09,0.0,384.64,0.013333999999999957
1.998333,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.35,-9.31,37.63,-314.26,-9.31,0.0,280.75,0.014999999999999902
2.0,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.016666999999999987
2.001667,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.53,-5.77,25.02,-315.18,-28.75,0.0,498.75,0.01833399999999985
2.003333,10411.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.04,-8.69,36.19,-315.32,-17.36,0.0,578.39,0.020000000000000018
2.005,10440.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.35,-9.23,37.31,-305.47,-11.12,0.0,692.54,0.02166699999999988
2.006667,10422.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.12,-9.31,37.79,-312.9,-11.91,0.0,507.34,0.023334000000000188
2.008333,10428.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.02499999999999991
2.01,10429.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.46,-6.15,26.79,-316.18,-13.55,0.0,307.9,0.026666999999999774
2.011667,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.19,-8.62,35.88,-322.55,-9.94,0.0,364.02,0.02833400000000008
2.013333,10417.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.73,-8.92,37.78,-311.3,-15.09,0.0,395.47,0.029999999999999805
2.015,10428.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-3.73,-9.15,36.68,-317.15,-14.85,0.0,399.69,0.03166700000000011
