,time,vout
17856,55.65919389,0.164
17857,55.6622573,0.164
17858,55.66538024,0.166
17859,55.66853004,0.164
17860,55.67163306,0.164
17861,55.67479717,0.164
17862,55.67790956,0.164
17863,55.68110554,0.168
17864,55.68413824,0.168
17865,55.68724461,0.17
17866,55.69036315,0.166
17867,55.69347636,0.168
17868,55.69661861,0.168
17869,55.69976895,0.168
17870,55.70300704,0.168
17871,55.70598545,0.168
17872,55.70910834,0.168
17873,55.712211,0.168
17874,55.71540536,0.168
17875,55.71847606,0.168
17876,55.72157556,0.168
17877,55.72470621,0.17
17878,55.72797071,0.168
17879,55.73098793,0.168
17880,55.73408391,0.168
17881,55.73725623,0.168
17882,55.74032639,0.168
17883,55.7434296,0.166
17884,55.74655784,0.166
17885,55.74968469,0.166
17886,55.75279408,0.168
17887,55.75594598,0.168
17888,55.75911028,0.166
17889,55.76219043,0.168
17890,55.76530185,0.166
17891,55.76886913,0.166
17892,55.77157348,0.166
17893,55.77466904,0.164
17894,55.77781034,0.166
17895,55.78100741,0.166
17896,55.78406293,0.164
17897,55.78714313,0.166
17898,55.79030173,0.166
17899,55.79346915,0.164
17900,55.79649676,0.164
17901,55.79966461,0.164
17902,55.80272923,0.166
17903,55.8059236,0.166
17904,55.80900473,0.166
17905,55.81208935,0.164
17906,55.81524397,0.166
17907,55.81837224,0.168
17908,55.82146102,0.166
17909,55.8246468,0.166
17910,55.82771463,0.166
17911,55.8308426,0.166
17912,55.83401067,0.164
17913,55.83711324,0.162
17914,55.84023824,0.16
17915,55.84334421,0.162
17916,55.84652358,0.16
17917,55.84959589,0.16
17918,55.85272452,0.16
17919,55.85581728,0.16
17920,55.8590406,0.158
17921,55.86213471,0.158
17922,55.86521658,0.158
17923,55.86833682,0.158
17924,55.87144295,0.16
17925,55.87456584,0.164
17926,55.87769469,0.166
17927,55.88103439,0.178
17928,55.88414976,0.19
17929,55.88717537,0.2
17930,55.89026178,0.222
17931,55.89340361,0.238
17932,55.89647399,0.256
17933,55.89957432,0.268
17934,55.90284071,0.292
17935,55.90587849,0.346
17936,55.90905663,0.388
17937,55.91208661,0.402
17938,55.91532237,0.41
17939,55.91843126,0.41
17940,55.92151169,0.41
17941,55.92466341,0.412
17942,55.92773963,0.418
17943,55.93085715,0.418
17944,55.93403074,0.422
17945,55.93714337,0.418
17946,55.94025939,0.426
17947,55.94340139,0.434
17948,55.94664843,0.44
17949,55.94968821,0.442
17950,55.95281835,0.448
17951,55.95591056,0.452
17952,55.95902882,0.452
17953,55.96208945,0.456
17954,55.96526428,0.458
17955,55.96833321,0.466
17956,55.97144313,0.474
17957,55.97458063,0.478
17958,55.97771691,0.486
17959,55.98086602,0.492
17960,55.98402063,0.496
17961,55.98715261,0.498
17962,55.99024158,0.504
17963,55.99336287,0.508
17964,55.99646776,0.516
17965,55.99961067,0.526
17966,56.00271945,0.526
17967,56.00587015,0.524
17968,56.00906906,0.532
17969,56.0121013,0.538
17970,56.01523721,0.546
17971,56.01836484,0.552
17972,56.02148541,0.558
17973,56.02459374,0.56
17974,56.02774311,0.564
17975,56.03085571,0.568
17976,56.0340303,0.57
17977,56.03717763,0.572
17978,56.04025045,0.576
17979,56.04340271,0.58
17980,56.04649602,0.582
17981,56.04965561,0.584
17982,56.05276226,0.59
17983,56.05601869,0.594
17984,56.05906265,0.6
17985,56.06217982,0.604
17986,56.0652896,0.608
17987,56.06837476,0.618
17988,56.07158761,0.626
17989,56.07467784,0.628
17990,56.07777011,0.63
17991,56.08094941,0.636
17992,56.08400924,0.638
17993,56.08724491,0.638
17994,56.09029302,0.64
17995,56.09339056,0.644
17996,56.09654439,0.648
17997,56.09971634,0.65
17998,56.10280178,0.654
17999,56.10595498,0.658
18000,56.10910645,0.66
18001,56.11226208,0.66
18002,56.11532799,0.664
18003,56.11847234,0.67
18004,56.12158984,0.672
18005,56.12470435,0.674
18006,56.12783191,0.676
