time,vout
112.8039348,1.066
112.80701873,1.064
112.81011458,1.066
112.81326834,1.066
112.81634954,1.066
112.81947991,1.066
112.82262569,1.066
112.82570625,1.066
112.82884567,1.066
112.83193786,1.066
112.83513056,1.066
112.83819095,1.068
112.84136149,1.064
112.84442732,1.064
112.84754327,1.064
112.85066293,1.062
112.85380223,1.062
112.8569263,1.06
112.86007867,1.064
112.86313686,1.058
112.86628804,1.056
112.86942973,1.054
112.87253408,1.052
112.87561166,1.052
112.87873927,1.048
112.88193636,1.05
112.88498399,1.042
112.88807462,1.04
112.89121291,1.036
112.89435204,1.03
112.89740316,1.024
112.90051571,1.018
112.90360871,1.016
112.90674888,1.01
112.90982856,1.004
112.91295141,1.0
112.91606193,0.994
112.91917482,0.99
112.92230447,0.984
112.92544845,0.984
112.9285193,0.976
112.93164577,0.972
112.93474745,0.964
112.93786647,0.954
112.94104308,0.948
112.94408121,0.94
112.94722021,0.936
112.95030841,0.92
112.95341549,0.904
112.95651712,0.894
112.95962582,0.888
112.96274139,0.878
112.96586469,0.868
112.96905601,0.864
112.97210519,0.852
112.97529803,0.844
112.97837766,0.832
112.98146801,0.824
112.98460373,0.814
112.98768401,0.806
112.99083936,0.802
112.99391173,0.788
112.99707121,0.772
113.00013254,0.754
113.00332006,0.724
113.00637984,0.7
113.00946764,0.67
113.01259825,0.642
113.01578264,0.604
113.01890678,0.586
113.02196012,0.57
113.02507695,0.542
113.02818243,0.508
113.03134093,0.484
113.03440651,0.45
113.03753288,0.408
113.04065871,0.374
113.04376099,0.358
113.04691064,0.33
113.05003401,0.302
113.05315614,0.264
113.05631643,0.242
113.05938695,0.236
113.06254615,0.24
113.06563934,0.24
113.06875747,0.24
113.07188423,0.242
113.07504388,0.248
113.07810167,0.26
113.08125547,0.274
113.08437589,0.284
113.08748512,0.296
113.09058919,0.304
113.09371939,0.31
113.0968391,0.314
113.09998201,0.33
113.10308606,0.338
113.10623875,0.344
113.10941323,0.348
113.11250584,0.352
113.11561188,0.356
113.11874838,0.358
113.12186927,0.36
113.12496821,0.36
113.12808438,0.362
113.13122064,0.362
113.13438108,0.364
113.13742832,0.366
113.1406074,0.368
113.14367782,0.37
113.14672332,0.37
113.14983956,0.37
113.15295445,0.372
113.15607573,0.372
113.15920323,0.372
113.16238254,0.376
113.16542854,0.378
113.16861389,0.38
113.17173708,0.38
113.17480477,0.382
113.1779479,0.382
113.18106814,0.384
113.18420558,0.384
113.18737327,0.386
113.1904271,0.386
113.19357623,0.388
113.19663893,0.388
113.1997911,0.388
113.20289795,0.388
113.20607895,0.388
113.20911962,0.388
113.21225671,0.388
113.21543945,0.386
113.21850303,0.386
113.22159319,0.386
113.22471647,0.384
113.22789273,0.384
113.23100345,0.384
113.23409828,0.382
113.23724604,0.382
113.24033773,0.38
113.24346888,0.38
113.24659288,0.378
113.24975897,0.378
113.25288262,0.378
113.25591571,0.376
113.25903506,0.374
113.26221978,0.374
113.26534326,0.374
113.26841186,0.372
113.27157565,0.372
113.2746998,0.37
113.27772969,0.368
113.28091403,0.368
113.28395845,0.366
113.28710525,0.364
113.29023317,0.36
113.29341782,0.358
113.29646936,0.348
113.29955597,0.346
113.30265775,0.342
113.30578699,0.342
113.3090109,0.34
113.31209821,0.336
113.31526602,0.334
113.31830654,0.332
113.32145671,0.328
113.32447078,0.326
113.32766408,0.326
113.33071549,0.32
113.33383556,0.32
113.33704788,0.318
113.34014684,0.316
113.34323452,0.314
113.34637258,0.314
113.34953626,0.31
113.35255775,0.308
113.35567853,0.308
113.35883334,0.304
113.36192315,0.304
113.3650209,0.3
113.36814984,0.298
113.37135806,0.296
113.37447088,0.294
113.37759554,0.286
113.38072777,0.282
113.3838359,0.276
113.38686697,0.268
113.3899944,0.266
113.39314239,0.264
113.39625049,0.262
113.39941219,0.26
113.40258719,0.258
113.40574399,0.258
113.4087371,0.256
113.41186821,0.256
113.41500299,0.254
113.4180408,0.25
113.42119149,0.246
113.42426238,0.242
113.42747621,0.242
113.43050197,0.24
113.43362364,0.238
113.43681323,0.238
113.43992673,0.238
113.44302404,0.238
113.44618006,0.238
113.44920708,0.238
113.4523608,0.238
113.45543701,0.236
113.4585911,0.236
113.46167897,0.236
113.46477217,0.24
113.46798614,0.246
113.47110458,0.256
113.47419823,0.26
113.4773098,0.27
113.48048447,0.276
113.48351651,0.284
113.48663141,0.294
113.48976238,0.306
113.49284856,0.314
113.49601243,0.32
113.49907101,0.334
113.50227845,0.35
113.50536221,0.354
113.50849404,0.362
113.51158465,0.37
113.51471493,0.42
113.51771656,0.444
113.52084926,0.444
113.52403169,0.442
113.52712095,0.442
113.53020238,0.446
113.53349854,0.462
113.53653721,0.476
113.53968203,0.5
113.54276382,0.52
113.54589236,0.55
113.54895406,0.578
113.55205764,0.61
113.55517608,0.632
113.55827897,0.654
113.5614979,0.676
113.56452628,0.682
113.56773667,0.686
113.57086019,0.692
113.57394201,0.696
113.57708014,0.704
113.58010753,0.708
113.58325349,0.716
113.58638565,0.724
113.58945306,0.734
113.59265008,0.744
113.59573475,0.752
113.59889888,0.766
113.60196751,0.784
113.60509993,0.8
113.60821019,0.814
113.61130156,0.824
113.61452145,0.836
113.61749645,0.85
113.62061708,0.858
113.62372778,0.864
113.62684151,0.87
113.6299768,0.878
113.63307804,0.882
113.63617497,0.886
113.63929484,0.89
113.64247415,0.894
113.64556428,0.898
113.64872165,0.9
113.65180777,0.902
113.65493291,0.902
113.6580181,0.902
113.66117165,0.906
113.66427945,0.904
113.6674071,0.904
113.67055408,0.904
113.67362773,0.9
113.67672649,0.9
113.67987847,0.898
113.68298239,0.9
113.68611064,0.896
113.68923756,0.894
113.69240315,0.89
113.69546688,0.886
113.69864004,0.884
113.70176543,0.88
113.70482102,0.878
113.70799693,0.876
113.71112723,0.874
113.71424714,0.872
113.71733965,0.87
113.7204708,0.866
113.72355806,0.864
113.72668484,0.86
113.72980736,0.856
113.73293978,0.854
113.7360448,0.852
113.73915938,0.848
113.74235901,0.846
113.7453891,0.84
113.74852806,0.836
113.75169901,0.832
113.75474943,0.828
113.75794823,0.826
113.76101256,0.822
113.7641198,0.82
113.76724262,0.816
113.77046469,0.812
113.77352734,0.81
113.77658447,0.808
113.77975349,0.806
113.78285147,0.802
113.78595215,0.8
113.7890613,0.8
113.7921871,0.798
113.79530869,0.798
113.79847788,0.796
113.80161862,0.798
113.80472199,0.796
113.80791862,0.794
113.81089371,0.796
113.81401556,0.796
113.81714897,0.796
113.82026752,0.796
113.82343708,0.798
113.82652986,0.8
113.82963465,0.8
113.8327951,0.802
113.83585332,0.802
113.83897569,0.802
113.84213632,0.804
113.84521986,0.806
113.84832095,0.806
113.85149188,0.81
113.85457134,0.81
113.85774754,0.814
113.86080767,0.816
113.86394421,0.816
113.86705023,0.818
113.87017339,0.82
