time,vout
112.8039348,1.186
112.80701873,1.186
112.81011458,1.186
112.81326834,1.186
112.81634954,1.184
112.81947991,1.184
112.82262569,1.184
112.82570625,1.182
112.82884567,1.182
112.83193786,1.178
112.83513056,1.176
112.83819095,1.172
112.84136149,1.17
112.84442732,1.166
112.84754327,1.162
112.85066293,1.158
112.85380223,1.152
112.8569263,1.148
112.86007867,1.142
112.86313686,1.134
112.86628804,1.128
112.86942973,1.122
112.87253408,1.118
112.87561166,1.11
112.87873927,1.102
112.88193636,1.09
112.88498399,1.082
112.88807462,1.072
112.89121291,1.058
112.89435204,1.05
112.89740316,1.034
112.90051571,1.022
112.90360871,1.006
112.90674888,0.986
112.90982856,0.964
112.91295141,0.94
112.91606193,0.91
112.91917482,0.882
112.92230447,0.836
112.92544845,0.786
112.9285193,0.728
112.93164577,0.688
112.93474745,0.636
112.93786647,0.614
112.94104308,0.574
112.94408121,0.536
112.94722021,0.52
112.95030841,0.5
112.95341549,0.496
112.95651712,0.484
112.95962582,0.472
112.96274139,0.45
112.96586469,0.406
112.96905601,0.37
112.97210519,0.356
112.97529803,0.342
112.97837766,0.336
112.98146801,0.334
112.98460373,0.33
112.98768401,0.33
112.99083936,0.328
112.99391173,0.326
112.99707121,0.32
113.00013254,0.314
113.00332006,0.304
113.00637984,0.296
113.00946764,0.294
113.01259825,0.29
113.01578264,0.286
113.01890678,0.282
113.02196012,0.272
113.02507695,0.27
113.02818243,0.26
113.03134093,0.244
113.03440651,0.24
113.03753288,0.232
113.04065871,0.224
113.04376099,0.218
113.04691064,0.216
113.05003401,0.204
113.05315614,0.194
113.05631643,0.19
113.05938695,0.188
113.06254615,0.19
113.06563934,0.192
113.06875747,0.196
113.07188423,0.194
113.07504388,0.196
113.07810167,0.198
113.08125547,0.2
113.08437589,0.204
113.08748512,0.206
113.09058919,0.206
113.09371939,0.208
113.0968391,0.208
113.09998201,0.21
113.10308606,0.212
113.10623875,0.212
113.10941323,0.214
113.11250584,0.216
113.11561188,0.218
113.11874838,0.22
113.12186927,0.22
113.12496821,0.22
113.12808438,0.222
113.13122064,0.222
113.13438108,0.222
113.13742832,0.222
113.1406074,0.222
113.14367782,0.222
113.14672332,0.224
113.14983956,0.224
113.15295445,0.224
113.15607573,0.222
113.15920323,0.224
113.16238254,0.224
113.16542854,0.224
113.16861389,0.224
113.17173708,0.224
113.17480477,0.224
113.1779479,0.226
113.18106814,0.224
113.18420558,0.226
113.18737327,0.226
113.1904271,0.226
113.19357623,0.226
113.19663893,0.228
113.1997911,0.228
113.20289795,0.226
113.20607895,0.226
113.20911962,0.226
113.21225671,0.226
113.21543945,0.226
113.21850303,0.226
113.22159319,0.226
113.22471647,0.226
113.22789273,0.226
113.23100345,0.226
113.23409828,0.224
113.23724604,0.224
113.24033773,0.222
113.24346888,0.222
113.24659288,0.22
113.24975897,0.22
113.25288262,0.218
113.25591571,0.218
113.25903506,0.218
113.26221978,0.218
113.26534326,0.218
113.26841186,0.218
113.27157565,0.218
113.2746998,0.218
113.27772969,0.216
113.28091403,0.216
113.28395845,0.214
113.28710525,0.214
113.29023317,0.214
113.29341782,0.212
113.29646936,0.212
113.29955597,0.21
113.30265775,0.21
113.30578699,0.208
113.3090109,0.206
113.31209821,0.206
113.31526602,0.204
113.31830654,0.204
113.32145671,0.204
113.32447078,0.204
113.32766408,0.204
113.33071549,0.202
113.33383556,0.204
113.33704788,0.2
113.34014684,0.2
113.34323452,0.198
113.34637258,0.198
113.34953626,0.198
113.35255775,0.198
113.35567853,0.196
113.35883334,0.196
113.36192315,0.194
113.3650209,0.194
113.36814984,0.194
113.37135806,0.194
113.37447088,0.192
113.37759554,0.192
113.38072777,0.192
113.3838359,0.188
113.38686697,0.186
113.3899944,0.184
113.39314239,0.182
113.39625049,0.184
113.39941219,0.182
113.40258719,0.182
113.40574399,0.18
113.4087371,0.18
113.41186821,0.18
113.41500299,0.178
113.4180408,0.178
113.42119149,0.176
113.42426238,0.176
113.42747621,0.174
113.43050197,0.176
113.43362364,0.174
113.43681323,0.174
113.43992673,0.174
113.44302404,0.174
113.44618006,0.174
113.44920708,0.172
113.4523608,0.174
113.45543701,0.174
113.4585911,0.172
113.46167897,0.174
113.46477217,0.174
113.46798614,0.174
113.47110458,0.174
113.47419823,0.174
113.4773098,0.174
113.48048447,0.174
113.48351651,0.176
113.48663141,0.176
113.48976238,0.176
113.49284856,0.178
113.49601243,0.178
113.49907101,0.184
113.50227845,0.196
113.50536221,0.2
113.50849404,0.208
113.51158465,0.218
113.51471493,0.226
113.51771656,0.26
113.52084926,0.278
113.52403169,0.32
113.52712095,0.376
113.53020238,0.434
113.53349854,0.472
113.53653721,0.502
113.53968203,0.538
113.54276382,0.58
113.54589236,0.628
113.54895406,0.67
113.55205764,0.72
113.55517608,0.778
113.55827897,0.83
113.5614979,0.878
113.56452628,0.906
113.56773667,0.932
113.57086019,0.948
113.57394201,0.96
113.57708014,0.974
113.58010753,0.988
113.58325349,0.998
113.58638565,1.008
113.58945306,1.014
113.59265008,1.02
113.59573475,1.026
113.59889888,1.028
113.60196751,1.032
113.60509993,1.038
113.60821019,1.042
113.61130156,1.044
113.61452145,1.048
113.61749645,1.052
113.62061708,1.052
113.62372778,1.056
113.62684151,1.056
113.6299768,1.058
113.63307804,1.056
113.63617497,1.056
113.63929484,1.058
113.64247415,1.06
113.64556428,1.06
113.64872165,1.06
113.65180777,1.062
113.65493291,1.062
113.6580181,1.062
113.66117165,1.062
113.66427945,1.06
113.6674071,1.06
113.67055408,1.058
113.67362773,1.058
113.67672649,1.056
113.67987847,1.056
113.68298239,1.054
113.68611064,1.052
113.68923756,1.05
113.69240315,1.05
113.69546688,1.046
113.69864004,1.046
113.70176543,1.044
113.70482102,1.042
113.70799693,1.038
113.71112723,1.032
113.71424714,1.026
113.71733965,1.024
113.7204708,1.02
113.72355806,1.014
113.72668484,1.008
113.72980736,1.002
113.73293978,0.992
113.7360448,0.984
113.73915938,0.976
113.74235901,0.968
113.7453891,0.96
113.74852806,0.956
113.75169901,0.946
113.75474943,0.938
113.75794823,0.928
113.76101256,0.916
113.7641198,0.906
113.76724262,0.892
113.77046469,0.886
113.77352734,0.88
113.77658447,0.868
113.77975349,0.86
113.78285147,0.852
113.78595215,0.844
113.7890613,0.836
113.7921871,0.83
113.79530869,0.824
113.79847788,0.816
113.80161862,0.814
113.80472199,0.798
113.80791862,0.794
113.81089371,0.79
113.81401556,0.784
113.81714897,0.776
113.82026752,0.772
113.82343708,0.772
113.82652986,0.77
113.82963465,0.772
113.8327951,0.774
113.83585332,0.774
113.83897569,0.774
113.84213632,0.786
113.84521986,0.798
113.84832095,0.808
113.85149188,0.812
113.85457134,0.816
113.85774754,0.82
113.86080767,0.828
113.86394421,0.834
113.86705023,0.842
113.87017339,0.852
113.87330465,0.862
113.87644208,0.872
113.87953362,0.88
113.88269049,0.888
113.88578475,0.898
113.88890588,0.904
113.89201356,0.912
113.89519384,0.92
113.89828258,0.928
113.90142697,0.936
113.90450706,0.946
113.90760151,0.958
113.91072682,0.968
113.91386819,0.978
113.91694686,0.986
113.9201113,0.994
113.92319445,1.002
113.92631967,1.01
113.92950821,1.018
113.93255945,1.024
113.93567645,1.032
113.93879458,1.042
113.94191697,1.052
113.9451209,1.06
113.94815291,1.068
113.95130284,1.074
113.95447239,1.08
113.95752958,1.086
113.96068741,1.092
113.96378369,1.098
113.96690662,1.106
113.97000295,1.11
113.97311141,1.118
113.97621967,1.122
113.97935313,1.126
113.98249984,1.132
113.98561852,1.138
113.98865823,1.14
113.99178601,1.146
113.99486567,1.148
113.99801849,1.152
114.00113288,1.154
114.00423028,1.158
114.00735223,1.164
114.0105151,1.168
114.01361588,1.17
114.01671613,1.172
114.01983606,1.174
114.02296995,1.178
114.02610188,1.182
114.02920149,1.182
114.03232036,1.182
114.03546689,1.186
114.03858658,1.186
114.04168471,1.186
114.04485328,1.186
114.04797369,1.186
114.05106008,1.188
114.05412336,1.188
114.05729271,1.188
114.06038023,1.188
114.06352847,1.188
114.06662023,1.186
114.06977419,1.186
114.07285334,1.186
114.07597156,1.184
114.07909627,1.184
114.08219925,1.182
114.08536412,1.182
114.08852771,1.178
114.0915948,1.178
114.09471371,1.174
114.09778025,1.172
114.10091463,1.17
114.10397582,1.164
114.10714562,1.16
114.11028927,1.158
114.11335897,1.154
114.11659156,1.15
114.11963321,1.144
114.12278265,1.142
114.12583341,1.134
114.12894478,1.128
114.13199602,1.12
114.13512836,1.112
114.13828908,1.106
114.14139086,1.102
114.14455091,1.094
114.1475974,1.08
114.15076952,1.066
114.15390243,1.056
114.15703958,1.04
114.1601436,1.026
114.16320801,1.014
114.16633173,0.994
114.16949099,0.978
114.17254784,0.956
114.17565869,0.924
