time,L lateral calcaneal tuberosity,L fifth metatarsal head,L third metatarsal head,L second toe,L first toe,L first metatarsal head,L medial calcaneal tuberosity,L calcaneal tuberosity
0.001826900000011733,4.7384033203125,8.26446533203125,3.309326171875,1.201171875,0.4254150390625,0.3970947265625,0.205322265625,8.93829345703125
0.004863420000006613,4.7384033203125,8.30810546875,3.309326171875,1.21099853515625,0.4254150390625,0.3970947265625,0.03125,8.84478759765625
0.007957550000000424,4.7384033203125,8.30810546875,3.309326171875,1.2386474609375,0.4254150390625,0.3970947265625,0.205322265625,8.71734619140625
0.011065700000003176,4.7384033203125,8.35455322265625,3.309326171875,1.2255859375,0.4254150390625,0.3970947265625,0.205322265625,8.63299560546875
0.014181330000013759,4.7579345703125,8.440185546875,3.3291015625,1.263916015625,0.41497802734375,0.3970947265625,0.383544921875,8.59765625
0.01732109000001003,4.7579345703125,8.440185546875,3.348388671875,1.27850341796875,0.41497802734375,0.3970947265625,0.383544921875,8.535888671875
0.020439740000000484,4.7579345703125,8.440185546875,3.3291015625,1.29107666015625,0.41497802734375,0.3970947265625,0.03125,8.51007080078125
0.023656050000013806,4.7579345703125,8.4901123046875,3.348388671875,1.3150634765625,0.41497802734375,0.3577880859375,0.383544921875,8.4169921875
0.0266968700000092,4.7579345703125,8.4901123046875,3.348388671875,1.3150634765625,0.41497802734375,0.3970947265625,0.205322265625,8.301025390625
0.02979976000000306,4.7579345703125,8.4901123046875,3.348388671875,1.32733154296875,0.4254150390625,0.3577880859375,0.205322265625,8.301025390625
0.032958900000011226,4.7579345703125,8.5311279296875,3.348388671875,1.32733154296875,0.41497802734375,0.3970947265625,0.03125,8.26995849609375
0.03605316000000869,4.7579345703125,8.5311279296875,3.348388671875,1.32733154296875,0.41497802734375,0.3970947265625,0.205322265625,8.2137451171875
0.03917591000001153,4.7579345703125,8.5787353515625,3.36669921875,1.3419189453125,0.41497802734375,0.3577880859375,0.383544921875,8.1839599609375
0.042355420000006916,4.7579345703125,8.5787353515625,3.348388671875,1.3419189453125,0.40899658203125,0.3970947265625,0.205322265625,8.154052734375
0.04540844000000277,4.7579345703125,8.5311279296875,3.36669921875,1.3665771484375,0.40087890625,0.3577880859375,0.205322265625,8.12371826171875
0.04868102000000363,4.77996826171875,8.5311279296875,3.348388671875,1.3665771484375,0.41497802734375,0.3970947265625,0.535888671875,8.092529296875
0.05166891000000362,4.7999267578125,8.5787353515625,3.3291015625,1.38067626953125,0.40899658203125,0.3970947265625,0.205322265625,8.12371826171875
0.054858940000002576,4.77996826171875,8.622802734375,3.309326171875,1.38067626953125,0.40899658203125,0.3970947265625,0.383544921875,8.12371826171875
0.05797666000000845,4.77996826171875,8.5787353515625,3.292236328125,1.38067626953125,0.41497802734375,0.3970947265625,0.205322265625,8.12371826171875
0.061044420000001764,4.7999267578125,8.622802734375,3.292236328125,1.40753173828125,0.41497802734375,0.3970947265625,0.205322265625,8.12371826171875
0.06445074000001227,4.77996826171875,8.622802734375,3.2696533203125,1.39404296875,0.41497802734375,0.3970947265625,0.205322265625,8.12371826171875
0.06753022000000897,4.7999267578125,8.622802734375,3.23486328125,1.39404296875,0.41497802734375,0.3970947265625,0.03125,8.12371826171875
0.07091370000000552,4.77996826171875,8.622802734375,3.19677734375,1.40753173828125,0.4254150390625,0.3970947265625,0.205322265625,8.154052734375
0.07385998000000882,4.7999267578125,8.622802734375,3.177734375,1.40753173828125,0.40899658203125,0.3577880859375,0.03125,8.154052734375
0.07697609000000227,4.81805419921875,8.622802734375,3.177734375,1.40753173828125,0.41497802734375,0.3970947265625,0.03125,8.154052734375
0.08013485000000742,4.7999267578125,8.622802734375,3.177734375,1.40753173828125,0.41497802734375,0.3970947265625,0.205322265625,8.154052734375
0.08322596000000715,4.7999267578125,8.622802734375,3.1407470703125,1.40753173828125,0.41497802734375,0.3970947265625,0.205322265625,8.1839599609375
0.08634342000000572,4.77996826171875,8.622802734375,3.1407470703125,1.40753173828125,0.4254150390625,0.3970947265625,0.205322265625,8.154052734375
0.08944655000000523,4.77996826171875,8.622802734375,3.065185546875,1.40753173828125,0.41497802734375,0.3970947265625,0.205322265625,8.154052734375
0.09256822000000398,4.77996826171875,8.622802734375,3.0452880859375,1.4180908203125,0.4254150390625,0.3970947265625,0.205322265625,8.1839599609375
0.09570337000000961,4.77996826171875,8.622802734375,3.0452880859375,1.40753173828125,0.40899658203125,0.3970947265625,0.383544921875,8.1839599609375
0.09883407000000943,4.77996826171875,8.622802734375,3.0262451171875,1.40753173828125,0.4254150390625,0.3970947265625,0.205322265625,8.1839599609375
0.10195331000001318,4.77996826171875,8.622802734375,3.00830078125,1.4180908203125,0.40899658203125,0.3577880859375,0.205322265625,8.1839599609375
0.1050269000000128,4.7999267578125,8.622802734375,3.00830078125,1.40753173828125,0.41497802734375,0.3577880859375,0.205322265625,8.154052734375
0.10822805000000812,4.77996826171875,8.622802734375,2.9892578125,1.4180908203125,0.40899658203125,0.3970947265625,0.205322265625,8.154052734375
0.11136035000001243,4.77996826171875,8.622802734375,2.9892578125,1.40753173828125,0.41497802734375,0.3970947265625,0.03125,8.154052734375
0.11442333000000815,4.77996826171875,8.622802734375,2.9892578125,1.4180908203125,0.41497802734375,0.43310546875,0.205322265625,8.154052734375
0.11758092000000886,4.77996826171875,8.622802734375,2.971435546875,1.4180908203125,0.4254150390625,0.3577880859375,0.383544921875,8.154052734375
0.12074374000000887,4.77996826171875,8.5787353515625,2.951904296875,1.40753173828125,0.4254150390625,0.3577880859375,0.205322265625,8.154052734375
0.12380581000000745,4.7999267578125,8.622802734375,2.951904296875,1.40753173828125,0.4254150390625,0.3577880859375,0.383544921875,8.154052734375
0.12693352000000857,4.7999267578125,8.5787353515625,2.951904296875,1.40753173828125,0.4254150390625,0.3970947265625,0.03125,8.1839599609375
0.13012163000000498,4.7999267578125,8.622802734375,2.935791015625,1.40753173828125,0.4254150390625,0.3577880859375,0.205322265625,8.1839599609375
0.133204180000007,4.77996826171875,8.5787353515625,2.935791015625,1.40753173828125,0.41497802734375,0.3970947265625,0.205322265625,8.2137451171875
0.13630427000001077,4.7999267578125,8.622802734375,2.951904296875,1.4180908203125,0.4254150390625,0.3970947265625,0.383544921875,8.2137451171875
0.13945020000001307,4.77996826171875,8.5787353515625,2.935791015625,1.40753173828125,0.4384765625,0.3970947265625,0.03125,8.24127197265625
0.1426067900000021,4.7999267578125,8.5787353515625,2.935791015625,1.40753173828125,0.41497802734375,0.3970947265625,0.03125,8.24127197265625
0.14566896000000895,4.77996826171875,8.5787353515625,2.935791015625,1.40753173828125,0.4254150390625,0.3970947265625,0.205322265625,8.24127197265625
0.14880489000000807,4.77996826171875,8.5311279296875,2.935791015625,1.39404296875,0.41497802734375,0.3970947265625,0.205322265625,8.24127197265625
0.1520096300000091,4.77996826171875,8.5311279296875,2.935791015625,1.40753173828125,0.4254150390625,0.3970947265625,0.205322265625,8.26995849609375
0.15506198000001348,4.77996826171875,8.5311279296875,2.935791015625,1.40753173828125,0.40899658203125,0.3577880859375,0.535888671875,8.301025390625
0.15817181000001312,4.77996826171875,8.4901123046875,2.9150390625,1.4180908203125,0.41497802734375,0.3970947265625,0.03125,8.33184814453125
0.16131091000001163,4.77996826171875,8.4901123046875,2.9150390625,1.4180908203125,0.41497802734375,0.3970947265625,0.03125,8.36114501953125
0.16421118000000945,4.7999267578125,8.4901123046875,2.9150390625,1.4180908203125,0.40899658203125,0.3577880859375,-0.167236328125,8.36114501953125
0.16731446000000005,4.77996826171875,8.4901123046875,2.9150390625,1.43084716796875,0.41497802734375,0.3970947265625,0.03125,8.390380859375
0.17043685000000153,4.77996826171875,8.4901123046875,2.9150390625,1.445556640625,0.41497802734375,0.3970947265625,0.383544921875,8.4169921875
0.17363044000001082,4.77996826171875,8.440185546875,2.951904296875,1.43084716796875,0.41497802734375,0.3970947265625,0.383544921875,8.44915771484375
0.17671013000000357,4.77996826171875,8.440185546875,2.9150390625,1.43084716796875,0.4254150390625,0.3970947265625,0.03125,8.47772216796875
0.17984424000000843,4.7999267578125,8.440185546875,2.951904296875,1.4609375,0.4254150390625,0.3577880859375,-0.167236328125,8.47772216796875
0.18292657000000645,4.7579345703125,8.39642333984375,2.951904296875,1.4609375,0.41497802734375,0.3970947265625,-0.167236328125,8.51007080078125
0.18608376000000248,4.7579345703125,8.35455322265625,2.971435546875,1.4852294921875,0.40899658203125,0.3970947265625,0.205322265625,8.51007080078125
0.18921174000000462,4.7579345703125,8.35455322265625,2.971435546875,1.4852294921875,0.40899658203125,0.3970947265625,0.205322265625,8.51007080078125
0.19228739000000417,4.7579345703125,8.39642333984375,3.00830078125,1.4852294921875,0.40087890625,0.3970947265625,0.205322265625,8.51007080078125
0.19542976000001033,4.7579345703125,8.35455322265625,3.00830078125,1.49737548828125,0.40087890625,0.3577880859375,0.205322265625,8.51007080078125
0.1986325300000118,4.7384033203125,8.30810546875,3.00830078125,1.5107421875,0.40899658203125,0.3970947265625,0.03125,8.56756591796875
0.2016842600000075,4.7384033203125,8.26446533203125,3.0452880859375,1.49737548828125,0.40899658203125,0.3577880859375,0.205322265625,8.56756591796875
0.20478531000000544,4.7384033203125,8.30810546875,3.084228515625,1.538330078125,0.39080810546875,0.3970947265625,0.205322265625,8.59765625
0.20789426000000333,4.7200927734375,8.2205810546875,3.1219482421875,1.5631103515625,0.40899658203125,0.3970947265625,0.383544921875,8.66290283203125
0.21100194000000272,4.7200927734375,8.2205810546875,3.177734375,1.5631103515625,0.40899658203125,0.3577880859375,0.205322265625,8.68994140625
0.21414198000000795,4.7200927734375,8.1788330078125,3.177734375,1.5491943359375,0.41497802734375,0.3577880859375,0.383544921875,8.75421142578125
0.21726789000000224,4.7200927734375,8.1429443359375,3.177734375,1.588623046875,0.40087890625,0.3970947265625,0.383544921875,8.78277587890625
0.22038974000000167,4.70294189453125,8.1429443359375,3.19677734375,1.577880859375,0.40899658203125,0.3970947265625,0.205322265625,8.81341552734375
0.22351048000000162,4.70294189453125,8.0599365234375,3.23486328125,1.60308837890625,0.40899658203125,0.3577880859375,0.205322265625,8.84478759765625
0.22663402000000588,4.683837890625,8.0599365234375,3.23486328125,1.588623046875,0.40087890625,0.3577880859375,0.383544921875,8.9058837890625
0.22978626000001157,4.683837890625,8.0157470703125,3.292236328125,1.6275634765625,0.40087890625,0.3970947265625,0.383544921875,8.93829345703125
