time,L lateral calcaneal tuberosity,L fifth metatarsal head,L third metatarsal head,L second toe,L first toe,L first metatarsal head,L medial calcaneal tuberosity,L calcaneal tuberosity
0.0022906499999990615,0.32421875,1.31744384765625,1.609375,0.41839599609375,0.36785888671875,0.39697265625,0.374267578125,1.73260498046875
0.005431630000003906,0.32421875,1.296356201171875,1.61639404296875,0.408447265625,0.36785888671875,0.39697265625,0.21044921875,1.7178497314453125
0.00854404000000386,0.32421875,1.31744384765625,1.61639404296875,0.408447265625,0.36785888671875,0.3564453125,0.21044921875,1.7178497314453125
0.011767519999999365,0.32421875,1.31744384765625,1.61639404296875,0.41839599609375,0.364501953125,0.39697265625,0.374267578125,1.7178497314453125
0.014783220000005315,0.32421875,1.31744384765625,1.61639404296875,0.41839599609375,0.36785888671875,0.3564453125,0.030517578125,1.7178497314453125
0.017960600000002103,0.32421875,1.296356201171875,1.609375,0.408447265625,0.364501953125,0.39697265625,0.030517578125,1.73260498046875
0.021026800000001344,0.32421875,1.296356201171875,1.609375,0.41839599609375,0.36785888671875,0.39697265625,0.21044921875,1.73260498046875
0.02424217000000084,0.3154296875,1.296356201171875,1.61639404296875,0.41839599609375,0.364501953125,0.3564453125,0.21044921875,1.7476806640625
0.02730760000000032,0.32421875,1.296356201171875,1.609375,0.41839599609375,0.36785888671875,0.39697265625,0.21044921875,1.7476806640625
0.030387240000003146,0.32421875,1.296356201171875,1.61639404296875,0.41839599609375,0.36785888671875,0.39697265625,0.21044921875,1.73260498046875
0.033591499999999996,0.33251953125,1.296356201171875,1.609375,0.42755126953125,0.364501953125,0.39697265625,0.21044921875,1.73260498046875
0.03662822000000432,0.33251953125,1.296356201171875,1.59747314453125,0.42755126953125,0.36785888671875,0.39697265625,0.21044921875,1.73260498046875
0.039746100000002116,0.33251953125,1.284637451171875,1.609375,0.42755126953125,0.36785888671875,0.39697265625,0.21044921875,1.7476806640625
0.0428520200000051,0.32421875,1.296356201171875,1.609375,0.42755126953125,0.36785888671875,0.39697265625,0.21044921875,1.7476806640625
0.04598602000000085,0.33251953125,1.296356201171875,1.609375,0.4364013671875,0.36785888671875,0.39697265625,0.374267578125,1.7476806640625
0.04915609000000387,0.32421875,1.296356201171875,1.589111328125,0.42755126953125,0.364501953125,0.39697265625,0.21044921875,1.73260498046875
0.05230445000000117,0.32421875,1.296356201171875,1.589111328125,0.4364013671875,0.364501953125,0.39697265625,0.21044921875,1.73260498046875
0.055350450000005935,0.32421875,1.284637451171875,1.589111328125,0.45098876953125,0.36785888671875,0.39697265625,0.21044921875,1.73260498046875
0.058537710000003074,0.32421875,1.284637451171875,1.589111328125,0.4443359375,0.364501953125,0.39697265625,0.030517578125,1.73260498046875
0.06158863000000281,0.32421875,1.284637451171875,1.589111328125,0.4364013671875,0.36785888671875,0.3564453125,0.21044921875,1.73260498046875
0.06473754000000298,0.32421875,1.284637451171875,1.589111328125,0.4443359375,0.364501953125,0.39697265625,0.21044921875,1.73260498046875
0.06783934999999985,0.32421875,1.296356201171875,1.58026123046875,0.45098876953125,0.36785888671875,0.39697265625,0.21044921875,1.73260498046875
