time,R lateral calcaneal tuberosity,R fifth metatarsal head,R third metatarsal head,R second toe,R first toe,R first metatarsal head,R medial calcaneal tuberosity,R calcaneal tuberosity
0.0007922400000097696,5.7060546875,6.04962158203125,7.5615234375,3.8724365234375,3.33990478515625,0.469482421875,9.2080078125,7.7216796875
0.0038879500000064127,5.7060546875,6.0704345703125,7.5615234375,3.8724365234375,3.35760498046875,0.469482421875,9.2080078125,7.7216796875
0.007047520000000418,5.7060546875,6.0704345703125,7.5877685546875,3.8905029296875,3.376953125,0.469482421875,9.2080078125,7.7216796875
0.010126260000006937,5.7060546875,6.0704345703125,7.6212158203125,3.915771484375,3.4158935546875,0.469482421875,9.2080078125,7.67724609375
0.01326747000000239,5.7060546875,6.0704345703125,7.646484375,3.8905029296875,3.43560791015625,0.469482421875,9.138427734375,7.64208984375
0.016332930000004353,5.7060546875,6.10125732421875,7.646484375,3.915771484375,3.4517822265625,0.469482421875,9.138427734375,7.59716796875
0.019487970000000132,5.7060546875,6.0704345703125,7.676025390625,3.915771484375,3.490509033203125,0.469482421875,9.138427734375,7.56884765625
0.022655520000000706,5.71728515625,6.0823974609375,7.676025390625,3.915771484375,3.5079345703125,0.469482421875,9.138427734375,7.529296875
0.025724100000005024,5.7060546875,6.0823974609375,7.70947265625,3.915771484375,3.5079345703125,0.50775146484375,9.07861328125,7.56884765625
0.028776170000000434,5.7060546875,6.0823974609375,7.70947265625,3.915771484375,3.52777099609375,0.469482421875,9.07861328125,7.529296875
0.032025360000005776,5.7060546875,6.10125732421875,7.8233642578125,3.915771484375,3.547119140625,0.50775146484375,9.07861328125,7.48779296875
0.035056230000009236,5.7060546875,6.0823974609375,7.7386474609375,3.915771484375,3.56439208984375,0.469482421875,9.0078125,7.529296875
0.03796137999999871,5.7060546875,6.10125732421875,7.7386474609375,3.93994140625,3.56439208984375,0.469482421875,8.954833984375,7.45068359375
0.0410717099999971,5.71728515625,6.1181640625,7.763671875,3.915771484375,3.5986328125,0.469482421875,8.954833984375,7.45068359375
0.04420471000000248,5.7060546875,6.10125732421875,7.763671875,3.93994140625,3.5986328125,0.50775146484375,8.954833984375,7.419921875
0.04729115000000661,5.7060546875,6.10125732421875,7.763671875,3.93994140625,3.63739013671875,0.469482421875,8.892333984375,7.37890625
