time,R lateral calcaneal tuberosity,R fifth metatarsal head,R third metatarsal head,R second toe,R first toe,R first metatarsal head,R medial calcaneal tuberosity,R calcaneal tuberosity
0.0007922400000097696,5.7080078125,6.04766845703125,7.559326171875,3.863037109375,3.3416290283203125,0.4671783447265625,9.1953125,7.70947265625
0.0038879500000064127,5.7080078125,6.06915283203125,7.559326171875,3.863037109375,3.3586273193359375,0.4671783447265625,9.1953125,7.70947265625
0.007047520000000418,5.7080078125,6.06915283203125,7.587646484375,3.8958740234375,3.379119873046875,0.4671783447265625,9.1953125,7.70947265625
0.010126260000006937,5.7080078125,6.06915283203125,7.613037109375,3.923583984375,3.413726806640625,0.4671783447265625,9.1953125,7.68359375
0.01326747000000239,5.7080078125,6.06915283203125,7.650390625,3.8958740234375,3.4319305419921875,0.4671783447265625,9.146484375,7.64599609375
0.016332930000004353,5.7080078125,6.10107421875,7.650390625,3.923583984375,3.4503173828125,0.4671783447265625,9.146484375,7.5986328125
0.019487970000000132,5.7080078125,6.06915283203125,7.6734619140625,3.923583984375,3.4899139404296875,0.4671783447265625,9.146484375,7.56103515625
0.022655520000000706,5.7138671875,6.085693359375,7.6734619140625,3.923583984375,3.5084228515625,0.4671783447265625,9.146484375,7.53369140625
0.025724100000005024,5.7080078125,6.085693359375,7.7054443359375,3.923583984375,3.5084228515625,0.5059661865234375,9.072509765625,7.56103515625
0.028776170000000434,5.7080078125,6.085693359375,7.7054443359375,3.923583984375,3.5288543701171875,0.4671783447265625,9.072509765625,7.53369140625
0.032025360000005776,5.7080078125,6.10107421875,7.826904296875,3.923583984375,3.5458221435546875,0.5059661865234375,9.072509765625,7.4931640625
0.035056230000009236,5.7080078125,6.085693359375,7.728515625,3.923583984375,3.5623779296875,0.4671783447265625,9.005859375,7.53369140625
0.03796137999999871,5.7080078125,6.10107421875,7.728515625,3.942138671875,3.5623779296875,0.4671783447265625,8.95068359375,7.4609375
0.0410717099999971,5.7138671875,6.11749267578125,7.7677001953125,3.923583984375,3.601226806640625,0.4671783447265625,8.95068359375,7.4609375
0.04420471000000248,5.7080078125,6.10107421875,7.7677001953125,3.942138671875,3.601226806640625,0.5059661865234375,8.95068359375,7.42041015625
0.04729115000000661,5.7080078125,6.10107421875,7.7677001953125,3.942138671875,3.6366424560546875,0.4671783447265625,8.895751953125,7.3837890625
0.050403860000002965,5.7138671875,6.11749267578125,7.7677001953125,3.942138671875,3.654937744140625,0.4671783447265625,8.836669921875,7.3447265625
0.05358761000000811,5.7080078125,6.11749267578125,7.893798828125,3.9632568359375,3.6714019775390625,0.4671783447265625,8.895751953125,7.3056640625
0.05664969000000042,5.7138671875,6.11749267578125,7.826904296875,3.9632568359375,3.6714019775390625,0.4328155517578125,8.836669921875,7.2705078125
0.059785340000004794,5.7080078125,6.11749267578125,7.826904296875,3.942138671875,3.6884765625,0.4671783447265625,8.767578125,7.244140625
0.06287550000000408,5.7080078125,6.1375732421875,7.826904296875,3.942138671875,3.709869384765625,0.5059661865234375,8.767578125,7.20458984375
0.06626597000000345,5.7080078125,6.1375732421875,7.8585205078125,3.9632568359375,3.709869384765625,0.4671783447265625,8.71533203125,7.169921875
0.06914876000000447,5.7080078125,6.1561279296875,7.8585205078125,4.0137939453125,3.709869384765625,0.4671783447265625,8.650634765625,7.09130859375
0.07225667000000158,5.7080078125,6.1561279296875,7.893798828125,3.9632568359375,3.726409912109375,0.4671783447265625,8.58642578125,7.09130859375
0.0753457600000047,5.7080078125,6.17755126953125,7.893798828125,3.9632568359375,3.742584228515625,0.4671783447265625,8.550537109375,7.060546875
0.07849310999999659,5.6881103515625,6.1561279296875,7.921142578125,3.9632568359375,3.7610931396484375,0.5443878173828125,8.550537109375,7.025390625
0.08159487999999726,5.7080078125,6.1561279296875,7.921142578125,3.9632568359375,3.78173828125,0.5443878173828125,8.472412109375,6.99755859375
0.08468408000000238,5.6881103515625,6.17755126953125,7.9554443359375,3.9835205078125,3.78173828125,0.61212158203125,8.472412109375,6.95556640625
0.08795860000000744,5.6881103515625,6.17755126953125,7.9554443359375,3.9835205078125,3.7966461181640625,0.646087646484375,8.472412109375,6.890625
0.09090787000000944,5.6881103515625,6.1561279296875,7.9554443359375,4.0137939453125,3.8148040771484375,0.7098388671875,8.37353515625,6.890625
0.09409258000000875,5.7080078125,6.17755126953125,7.9986572265625,3.9835205078125,3.8148040771484375,0.7709808349609375,8.322509765625,6.86328125
0.09715499000000705,5.6881103515625,6.21173095703125,8.033203125,4.0137939453125,3.8148040771484375,0.8270721435546875,8.258056640625,6.86328125
0.10029110000000685,5.6881103515625,6.17755126953125,8.033203125,4.02978515625,3.830078125,0.7993316650390625,8.258056640625,6.8046875
0.10345530000000736,5.6654052734375,6.19580078125,8.033203125,4.02978515625,3.830078125,0.8270721435546875,8.258056640625,6.8046875
0.10652541000000326,5.6654052734375,6.19580078125,8.033203125,4.0572509765625,3.850738525390625,0.8270721435546875,8.209228515625,6.76220703125
0.10969160999999872,5.6654052734375,6.19580078125,8.033203125,4.02978515625,3.850738525390625,0.8551483154296875,8.209228515625,6.73046875
0.11299175999999989,5.6654052734375,6.19580078125,8.149658203125,4.02978515625,3.8621978759765625,0.8551483154296875,8.1435546875,6.697265625
