,time,vout
12785,39.68400429,0.334
12786,39.68710285,0.336
12787,39.69021253,0.336
12788,39.69333587,0.336
12789,39.69663018,0.338
12790,39.69959835,0.338
12791,39.70272418,0.338
12792,39.70587185,0.338
12793,39.70895594,0.336
12794,39.71206738,0.336
12795,39.715171,0.338
12796,39.71832883,0.336
12797,39.72148737,0.334
12798,39.72452316,0.336
12799,39.72769979,0.334
12800,39.73077959,0.336
12801,39.733982,0.336
12802,39.73701651,0.338
12803,39.74018324,0.336
12804,39.74332209,0.338
12805,39.7463509,0.338
12806,39.74952037,0.338
12807,39.75260055,0.338
12808,39.75575996,0.338
12809,39.75887392,0.34
12810,39.76200537,0.342
12811,39.76505392,0.344
12812,39.76818098,0.348
12813,39.77130407,0.35
12814,39.77444349,0.35
12815,39.77755661,0.35
12816,39.78065931,0.352
12817,39.78378411,0.356
12818,39.78695198,0.358
12819,39.79000307,0.36
12820,39.79305437,0.36
12821,39.79619033,0.362
12822,39.79929633,0.362
12823,39.80245029,0.364
12824,39.80553979,0.366
12825,39.80865288,0.368
12826,39.81176911,0.368
12827,39.81499613,0.37
12828,39.81800425,0.37
12829,39.8211147,0.372
12830,39.82428918,0.372
12831,39.82738131,0.374
12832,39.83048775,0.378
12833,39.83361383,0.378
12834,39.83673014,0.38
12835,39.83988398,0.38
12836,39.84304405,0.38
12837,39.84608931,0.382
12838,39.84921429,0.384
12839,39.85232162,0.382
12840,39.85542564,0.386
12841,39.85855985,0.388
12842,39.86165572,0.388
12843,39.86479394,0.392
12844,39.86790879,0.394
12845,39.87103612,0.398
12846,39.87411644,0.41
12847,39.87724225,0.412
12848,39.88035266,0.416
12849,39.88348616,0.418
12850,39.88659483,0.422
12851,39.88969588,0.428
12852,39.89279736,0.434
12853,39.89596331,0.438
12854,39.8990354,0.44
12855,39.90217948,0.444
12856,39.90527905,0.446
12857,39.90840153,0.452
12858,39.91150255,0.452
12859,39.91462859,0.456
12860,39.91772422,0.458
12861,39.92090709,0.458
12862,39.92397164,0.462
12863,39.92707233,0.466
12864,39.93020394,0.47
12865,39.93330899,0.472
12866,39.93641079,0.474
12867,39.93954953,0.478
12868,39.94266575,0.482
12869,39.94578672,0.484
12870,39.94891925,0.488
12871,39.95201974,0.49
12872,39.9551162,0.494
12873,39.95825777,0.496
12874,39.96134477,0.5
12875,39.96450955,0.502
12876,39.96758451,0.504
12877,39.97072253,0.51
12878,39.97391211,0.51
12879,39.97697753,0.512
12880,39.98008472,0.514
12881,39.9831764,0.518
12882,39.98630159,0.522
12883,39.98943574,0.522
12884,39.99255575,0.524
12885,39.99564675,0.526
12886,39.99876555,0.53
12887,40.00198607,0.532
12888,40.00499744,0.534
12889,40.00817735,0.534
12890,40.01152872,0.536
12891,40.01468357,0.538
12892,40.01754581,0.54
12893,40.02067729,0.542
12894,40.02377477,0.544
12895,40.02684022,0.546
12896,40.0300322,0.548
12897,40.03312057,0.552
12898,40.03619542,0.554
12899,40.03932685,0.556
12900,40.04252209,0.56
12901,40.04557044,0.564
12902,40.04872781,0.566
12903,40.05188,0.566
12904,40.05500412,0.568
12905,40.05800492,0.57
12906,40.06111449,0.574
12907,40.06420142,0.578
12908,40.06730296,0.584
12909,40.07044603,0.588
12910,40.07354953,0.594
12911,40.07674022,0.598
12912,40.07979325,0.604
12913,40.08298038,0.61
12914,40.08602133,0.612
12915,40.08918894,0.618
12916,40.09228853,0.624
12917,40.09537348,0.63
12918,40.09852849,0.632
12919,40.10161325,0.636
12920,40.10475249,0.642
12921,40.10784014,0.648
12922,40.11104144,0.652
12923,40.1140737,0.656
12924,40.11724383,0.658
12925,40.12031414,0.666
12926,40.12343387,0.668
12927,40.12656,0.674
12928,40.12968638,0.676
12929,40.13278983,0.68
12930,40.13593587,0.684
12931,40.13901911,0.684
12932,40.14213138,0.688
12933,40.14529135,0.692
12934,40.14835585,0.696
12935,40.15145096,0.698
12936,40.15462429,0.702
12937,40.15769372,0.704
12938,40.16082359,0.708
12939,40.16408296,0.712
12940,40.16704177,0.714
12941,40.17019907,0.718
12942,40.17329611,0.724
12943,40.17641505,0.734
12944,40.17951879,0.74
12945,40.1826552,0.744
12946,40.18576205,0.746
12947,40.18894572,0.756
12948,40.19202185,0.76
12949,40.19512005,0.766
12950,40.19825988,0.772
12951,40.20135316,0.774
12952,40.20449235,0.78
