time,R second toe,R third metatarsal head,R fifth metatarsal head,R lateral calcaneal tuberosity,R calcaneal tuberosity,R medial calcaneal tuberosity,R first metatarsal head,R first toe
0.00012169999999400716,2.78857421875,2.92626953125,7.256195068359375,7.40673828125,7.226806640625,7.5113525390625,1.9501953125,3.5615234375
0.0031661299999967696,2.77392578125,2.92626953125,7.256195068359375,7.38427734375,7.226806640625,7.548095703125,1.908203125,3.5341796875
0.006286200000005238,2.77392578125,2.92626953125,7.2896728515625,7.38427734375,7.25146484375,7.548095703125,1.818359375,3.47802734375
0.009457889999993085,2.77392578125,2.92626953125,7.2896728515625,7.40673828125,7.31298828125,7.609375,1.7802734375,3.43359375
0.012544349999998872,2.77392578125,2.9007568359375,7.256195068359375,7.40673828125,7.341552734375,7.609375,1.8173828125,3.46044921875
0.015643960000005563,2.72998046875,2.9007568359375,7.2896728515625,7.40673828125,7.381591796875,7.6419677734375,1.68359375,3.3955078125
0.018781349999997587,2.72998046875,2.92626953125,7.2896728515625,7.4346923828125,7.433837890625,7.6419677734375,1.708984375,3.3603515625
0.02189970000000585,2.72998046875,2.92626953125,7.3564453125,7.4658203125,7.469482421875,7.6751708984375,1.646484375,3.3603515625
0.02505410999999924,2.72998046875,2.92626953125,7.32537841796875,7.531982421875,7.50244140625,7.714599609375,1.5771484375,3.2802734375
0.028100460000004546,2.72998046875,2.92626953125,7.3564453125,7.5035400390625,7.534912109375,7.749755859375,1.5654296875,3.23046875
0.031273979999994594,2.72705078125,2.92626953125,7.32537841796875,7.531982421875,7.564697265625,7.749755859375,1.5361328125,3.1796875
0.034398569999993356,2.72705078125,2.92626953125,7.3564453125,7.531982421875,7.5966796875,7.749755859375,1.513671875,3.09375
0.03746221999999477,2.70458984375,2.9007568359375,7.3564453125,7.593505859375,7.665283203125,7.7828369140625,1.4677734375,3.0400390625
0.040609540000005495,2.67041015625,2.92626953125,7.4144287109375,7.6287841796875,7.699951171875,7.7828369140625,1.44921875,2.9775390625
0.04369658999999615,2.67041015625,2.92626953125,7.51690673828125,7.6646728515625,7.699951171875,7.82470703125,1.4296875,2.89208984375
0.04689505000000338,2.65869140625,2.92626953125,7.43658447265625,7.764404296875,7.734130859375,7.82470703125,1.3935546875,2.7470703125
0.04992371999999534,2.64599609375,2.92626953125,7.4700927734375,7.7987060546875,7.76171875,7.82470703125,1.40234375,2.6513671875
0.053066459999996596,2.64599609375,2.92626953125,7.4700927734375,7.8321533203125,7.79541015625,7.8970947265625,1.4287109375,2.66357421875
0.05622280999999418,2.63720703125,2.92626953125,7.4700927734375,7.8699951171875,7.836181640625,7.8970947265625,1.455078125,2.6181640625
0.05925123999999471,2.6025390625,2.9007568359375,7.51690673828125,7.93701171875,7.869873046875,7.9356689453125,1.4794921875,2.599609375
0.062351849999998876,2.59130859375,2.92626953125,7.55145263671875,7.93701171875,7.869873046875,7.9356689453125,1.4951171875,2.51953125
0.06548159000000453,2.59130859375,2.92626953125,7.631500244140625,7.9765625,7.90576171875,7.9647216796875,1.5625,2.490234375
0.06868081000000359,2.5673828125,2.92626953125,7.595428466796875,8.0416259765625,7.945068359375,8.0023193359375,1.64453125,2.490234375
