time,R lateral heel,R fifth metatarsal head,R third metatarsal head,R second toe,R first toe,R first metatarsal head,R medial heel,R heel
0.0013860999999977,0.2294921875,2.1181640625,1.925567626953125,1.72900390625,0.87744140625,0.7200927734375,3.6123046875,-0.32763671875
0.0044580399999993,0.2294921875,2.12457275390625,1.925567626953125,1.717041015625,0.87744140625,0.7200927734375,4.0986328125,-0.32763671875
0.0076268499999976,0.2294921875,2.12457275390625,1.936248779296875,1.70989990234375,0.87744140625,0.7200927734375,4.0986328125,-0.32763671875
0.0107301900000003,0.2294921875,2.1181640625,1.925567626953125,1.70172119140625,0.864013671875,0.73565673828125,4.0986328125,-0.28173828125
0.0138133600000003,0.2294921875,2.12457275390625,1.936248779296875,1.70172119140625,0.864013671875,0.73565673828125,4.0986328125,-0.28173828125
0.0169850799999977,0.2294921875,2.1181640625,1.936248779296875,1.70172119140625,0.864013671875,0.73565673828125,4.62890625,-0.28173828125
0.0200495200000005,0.2294921875,2.12457275390625,1.936248779296875,1.6907958984375,0.853759765625,0.73565673828125,4.0986328125,-0.27685546875
0.0232456699999978,0.2294921875,2.1181640625,1.936248779296875,1.6907958984375,0.853759765625,0.73565673828125,4.0986328125,-0.27685546875
0.0263318399999974,0.2294921875,2.1181640625,1.936248779296875,1.6907958984375,0.853759765625,0.73565673828125,3.6123046875,-0.22216796875
0.02935291,0.2294921875,2.1141357421875,1.947509765625,1.6533203125,0.853759765625,0.73565673828125,4.0986328125,-0.22216796875
0.0324950400000005,0.2294921875,2.1141357421875,1.936248779296875,1.66143798828125,0.841552734375,0.7200927734375,3.6123046875,-0.22216796875
0.035937539999999,0.2294921875,2.11090087890625,1.947509765625,1.6533203125,0.828857421875,0.7200927734375,4.0986328125,-0.22216796875
0.0387104499999999,0.2294921875,2.1141357421875,1.947509765625,1.6533203125,0.8067626953125,0.7200927734375,4.0986328125,-0.17822265625
0.04184987,0.2294921875,2.10577392578125,1.947509765625,1.6478271484375,0.8067626953125,0.7200927734375,4.0986328125,-0.13623046875
0.0454834799999979,0.227294921875,2.11090087890625,1.936248779296875,1.6478271484375,0.79443359375,0.7200927734375,4.0986328125,-0.13623046875
0.0481980199999974,0.227294921875,2.11090087890625,1.947509765625,1.62860107421875,0.79443359375,0.7200927734375,4.62890625,-0.05859375
0.0515845199999986,0.222412109375,2.10577392578125,1.947509765625,1.62860107421875,0.79443359375,0.7200927734375,4.62890625,0.00341796875
0.0543192399999981,0.227294921875,2.0986328125,1.947509765625,1.611083984375,0.7822265625,0.7200927734375,4.62890625,0.0634765625
0.0574105199999976,0.227294921875,2.0986328125,1.947509765625,1.611083984375,0.7822265625,0.7200927734375,4.62890625,0.1845703125
0.060532209999998,0.222412109375,2.0986328125,1.9564208984375,1.60015869140625,0.7822265625,0.7200927734375,4.62890625,0.25341796875
0.0636433699999976,0.222412109375,2.0986328125,1.9564208984375,1.5936279296875,0.77001953125,0.7200927734375,4.62890625,0.287109375
0.06682743,0.222412109375,2.09576416015625,1.9564208984375,1.5936279296875,0.77001953125,0.7200927734375,5.2255859375,0.287109375
0.0699682599999995,0.2255859375,2.09576416015625,1.947509765625,1.55499267578125,0.7601318359375,0.7200927734375,4.62890625,0.45458984375
0.0730114499999992,0.222412109375,2.0986328125,1.9564208984375,1.55499267578125,0.7467041015625,0.73565673828125,4.62890625,0.45458984375
0.0761182999999974,0.222412109375,2.09576416015625,1.947509765625,1.55499267578125,0.73779296875,0.7200927734375,4.62890625,0.45458984375
0.0792304999999977,0.2255859375,2.09576416015625,1.9564208984375,1.53753662109375,0.7467041015625,0.7200927734375,4.62890625,0.55419921875
0.0823451099999985,0.222412109375,2.09576416015625,1.947509765625,1.53753662109375,0.73779296875,0.7200927734375,4.62890625,0.55419921875
0.0854481000000006,0.2255859375,2.09576416015625,1.9564208984375,1.52685546875,0.73779296875,0.7200927734375,4.62890625,0.55419921875
0.0885900999999975,0.2255859375,2.09576416015625,1.9564208984375,1.50946044921875,0.7239990234375,0.7200927734375,4.62890625,0.63134765625
0.0917227799999977,0.2255859375,2.09576416015625,1.9564208984375,1.49169921875,0.7122802734375,0.73565673828125,5.2255859375,1.0341796875
0.0948093399999976,0.2255859375,2.0902099609375,1.9564208984375,1.47503662109375,0.698486328125,0.73565673828125,4.62890625,1.0341796875
0.097955719999998,0.2255859375,2.09576416015625,1.9564208984375,1.47503662109375,0.698486328125,0.73565673828125,5.2255859375,1.0341796875
0.1010426299999984,0.2255859375,2.09576416015625,1.9564208984375,1.47503662109375,0.698486328125,0.73565673828125,5.2255859375,1.2021484375
0.1041744099999988,0.2255859375,2.09576416015625,1.96710205078125,1.46038818359375,0.698486328125,0.75018310546875,5.2255859375,1.2021484375
0.1073148400000008,0.2255859375,2.09576416015625,1.96710205078125,1.46038818359375,0.698486328125,0.75018310546875,5.2255859375,1.2021484375
