time,L second toe,L third metatarsal head,L fifth metatarsal head,L lateral calcaneal tuberosity,L calcaneal tuberosity,L medial calcaneal tuberosity,L first metatarsal head,L first toe
0.0016349999999931697,0.62158203125,1.85302734375,1.22222900390625,0.5654296875,0.258056640625,0.85205078125,2.193359375,0.04345703125
0.004750169999994114,0.6419677734375,1.83447265625,1.22222900390625,0.5654296875,0.25030517578125,0.82794189453125,2.293701171875,0.04345703125
0.007890910000000417,0.62158203125,1.81494140625,1.23834228515625,0.5556640625,0.258056640625,0.82794189453125,2.193359375,0.04345703125
0.011009169999994128,0.6419677734375,1.802734375,1.19921875,0.5556640625,0.25030517578125,0.82794189453125,2.293701171875,0.04345703125
0.01425109000000191,0.62158203125,1.802734375,1.19921875,0.5556640625,0.258056640625,0.82794189453125,2.293701171875,0.04345703125
0.017349219999999832,0.62158203125,1.787109375,1.22222900390625,0.5556640625,0.258056640625,0.82794189453125,2.193359375,0.04345703125
0.020433319999995092,0.62158203125,1.787109375,1.22222900390625,0.5654296875,0.25030517578125,0.82794189453125,2.293701171875,0.0634765625
0.0235513899999944,0.62158203125,1.7734375,1.22222900390625,0.56591796875,0.258056640625,0.82794189453125,2.119384765625,0.0634765625
0.02671866999999395,0.62158203125,1.7734375,1.22222900390625,0.56591796875,0.25030517578125,0.82794189453125,2.193359375,0.04345703125
0.029813109999992093,0.62158203125,1.7607421875,1.19921875,0.5654296875,0.25030517578125,0.82794189453125,2.193359375,0.04345703125
0.032990329999989854,0.6419677734375,1.7607421875,1.18084716796875,0.5654296875,0.258056640625,0.82794189453125,2.193359375,0.0634765625
0.036077019999993354,0.62158203125,1.7734375,1.19921875,0.5654296875,0.258056640625,0.82794189453125,2.119384765625,0.0634765625
0.03931134999999131,0.62158203125,1.7607421875,1.19921875,0.56591796875,0.258056640625,0.82794189453125,2.02490234375,0.12255859375
0.04232958000000053,0.6419677734375,1.7607421875,1.22222900390625,0.5654296875,0.258056640625,0.82794189453125,2.02490234375,0.0634765625
0.04547331999999926,0.6756591796875,1.7734375,1.22222900390625,0.5654296875,0.258056640625,0.8028564453125,2.02490234375,0.12255859375
0.04860247999999956,0.6756591796875,1.7607421875,1.22222900390625,0.5556640625,0.258056640625,0.8028564453125,2.02490234375,0.12255859375
0.05181053999999108,0.6756591796875,1.7734375,1.19921875,0.5654296875,0.258056640625,0.8028564453125,1.9482421875,0.12255859375
0.05488366999999528,0.6419677734375,1.802734375,1.18084716796875,0.56591796875,0.258056640625,0.8028564453125,1.9482421875,0.12255859375
0.058023449999993204,0.6756591796875,1.802734375,1.18084716796875,0.5654296875,0.25030517578125,0.8028564453125,1.85400390625,0.12255859375
0.06112707999999145,0.6756591796875,1.826171875,1.18084716796875,0.56591796875,0.258056640625,0.8028564453125,1.76953125,0.12255859375
0.06436090999999067,0.6756591796875,1.84716796875,1.19921875,0.56591796875,0.25030517578125,0.8028564453125,1.684814453125,0.2509765625
0.06737892999998962,0.703857421875,1.84716796875,1.16015625,0.56591796875,0.25030517578125,0.8028564453125,1.684814453125,0.3447265625
0.0704986699999921,0.75732421875,1.84716796875,1.16015625,0.56591796875,0.258056640625,0.82794189453125,1.515625,0.2509765625
0.07362729999999829,0.75732421875,1.869140625,1.19921875,0.56591796875,0.258056640625,0.82794189453125,1.515625,0.3447265625
0.07683043000000112,0.7652587890625,1.876953125,1.19921875,0.56591796875,0.25030517578125,0.8028564453125,1.515625,0.3447265625
0.07987679999999386,0.7652587890625,1.876953125,1.18084716796875,0.58642578125,0.25030517578125,0.8028564453125,1.424560546875,0.4716796875
0.08300131999999394,0.7652587890625,1.876953125,1.22222900390625,0.58642578125,0.25030517578125,0.82794189453125,1.424560546875,0.4716796875
0.08614879999998948,0.7652587890625,1.89404296875,1.22222900390625,0.56591796875,0.258056640625,0.8028564453125,1.424560546875,0.3447265625
0.08936620000000062,0.7652587890625,1.912109375,1.22222900390625,0.58642578125,0.25030517578125,0.8028564453125,1.424560546875,0.4716796875
0.09238813000000334,0.8079833984375,1.90771484375,1.22222900390625,0.58642578125,0.258056640625,0.8028564453125,1.263671875,0.3447265625
0.09553889000000026,0.8079833984375,1.91748046875,1.22222900390625,0.58642578125,0.25030517578125,0.8028564453125,1.263671875,0.3447265625
0.09865388999999425,0.7652587890625,1.91748046875,1.22222900390625,0.58642578125,0.25030517578125,0.8028564453125,1.263671875,0.4716796875
0.10178994999999702,0.8079833984375,1.91748046875,1.23834228515625,0.56591796875,0.258056640625,0.8028564453125,1.263671875,0.4716796875
0.10491371999999899,0.8079833984375,1.91748046875,1.23834228515625,0.58642578125,0.258056640625,0.8028564453125,1.263671875,0.3447265625
0.10805103999999233,0.8079833984375,1.91748046875,1.22222900390625,0.58642578125,0.25030517578125,0.82794189453125,1.263671875,0.3447265625
0.11131920999999068,0.8359375,1.919921875,1.23834228515625,0.56591796875,0.258056640625,0.8028564453125,1.348388671875,0.4716796875
0.11438909000000308,0.8359375,1.92724609375,1.23834228515625,0.58642578125,0.258056640625,0.8028564453125,1.348388671875,0.4716796875
0.11749034000000336,0.8359375,1.9248046875,1.23834228515625,0.58642578125,0.25030517578125,0.8028564453125,1.424560546875,0.4716796875
0.12070192999999563,0.8359375,1.93505859375,1.22222900390625,0.59033203125,0.25030517578125,0.8028564453125,1.424560546875,0.3447265625
0.12375675999999203,0.8359375,1.94287109375,1.2774658203125,0.59033203125,0.25030517578125,0.8028564453125,1.424560546875,0.2509765625
0.12689938999999129,0.8359375,1.931640625,1.2774658203125,0.58642578125,0.258056640625,0.8028564453125,1.424560546875,0.3447265625
0.13002204000000006,0.8359375,1.93212890625,1.2774658203125,0.58642578125,0.25030517578125,0.8028564453125,1.424560546875,0.3447265625
0.13314764999999795,0.8359375,1.9189453125,1.29412841796875,0.56591796875,0.258056640625,0.8028564453125,1.424560546875,0.3447265625
0.13630569000000037,0.8359375,1.90771484375,1.29412841796875,0.59033203125,0.25030517578125,0.8028564453125,1.515625,0.2509765625
0.13947614999999303,0.8359375,1.89794921875,1.2774658203125,0.59033203125,0.25030517578125,0.8028564453125,1.600341796875,0.3447265625
