time,R second toe,R third metatarsal head,R fifth metatarsal head,R lateral calcaneal tuberosity,R calcaneal tuberosity,R medial calcaneal tuberosity,R first metatarsal head,R first toe
0.002731609999997886,0.22900390625,2.017822265625,1.6716766357421875,1.65557861328125,0.8734130859375,0.4910888671875,7.1376953125,-0.44775390625
0.005823000000006573,0.24755859375,2.017822265625,1.6965484619140625,1.64599609375,0.8734130859375,0.4910888671875,6.466796875,-0.43359375
0.008941169999999943,0.24755859375,2.01190185546875,1.6965484619140625,1.66229248046875,0.8734130859375,0.4910888671875,6.466796875,-0.43359375
0.012051460000009229,0.26123046875,2.01190185546875,1.6965484619140625,1.67193603515625,0.887451171875,0.4910888671875,5.8056640625,-0.43359375
0.015256480000005013,0.24462890625,2.017822265625,1.6965484619140625,1.67193603515625,0.887451171875,0.4910888671875,5.2265625,-0.400390625
0.018305460000007656,0.22900390625,2.01190185546875,1.6965484619140625,1.67193603515625,0.887451171875,0.4910888671875,4.650390625,-0.400390625
0.021433950000002255,0.2275390625,2.017822265625,1.6965484619140625,1.69000244140625,0.887451171875,0.4910888671875,4.650390625,-0.37451171875
0.02459308999999621,0.2275390625,2.017822265625,1.6965484619140625,1.69000244140625,0.8734130859375,0.4910888671875,4.650390625,-0.37451171875
0.02765145000000757,0.24462890625,2.017822265625,1.6965484619140625,1.69830322265625,0.8734130859375,0.4910888671875,4.650390625,-0.3642578125
0.030772850000005292,0.24462890625,2.025146484375,1.6716766357421875,1.70989990234375,0.8734130859375,0.4910888671875,4.650390625,-0.28857421875
0.033942650000000185,0.24462890625,2.025146484375,1.6716766357421875,1.758544921875,0.887451171875,0.4910888671875,4.650390625,-0.302734375
0.037071949999997855,0.24755859375,2.025146484375,1.6965484619140625,1.773193359375,0.887451171875,0.4910888671875,4.119140625,-0.302734375
0.04018274000000588,0.24755859375,2.017822265625,1.6965484619140625,1.773193359375,0.887451171875,0.4910888671875,4.119140625,-0.21875
0.04325287000000344,0.26123046875,2.017822265625,1.6965484619140625,1.80023193359375,0.8997802734375,0.4910888671875,4.119140625,-0.21875
0.046340040000004024,0.24755859375,2.025146484375,1.6965484619140625,1.80767822265625,0.8997802734375,0.4910888671875,4.119140625,-0.21875
0.04946941000000038,0.26123046875,2.025146484375,1.6965484619140625,1.80767822265625,0.8997802734375,0.4910888671875,4.119140625,-0.259765625
0.05256803999999704,0.24755859375,2.025146484375,1.6965484619140625,1.81500244140625,0.8997802734375,0.4910888671875,4.119140625,-0.21875
0.05574434999999767,0.24462890625,2.025146484375,1.717926025390625,1.83233642578125,0.9134521484375,0.4910888671875,4.119140625,-0.259765625
0.05888237000000629,0.24755859375,2.017822265625,1.717926025390625,1.8470458984375,0.92236328125,0.4791259765625,4.119140625,-0.259765625
0.061932670000004464,0.24755859375,2.017822265625,1.6965484619140625,1.8470458984375,0.92236328125,0.4791259765625,4.119140625,-0.259765625
0.06503374000000406,0.24755859375,2.017822265625,1.740020751953125,1.87335205078125,0.92236328125,0.4910888671875,4.119140625,-0.259765625
0.06820304000000021,0.24462890625,2.017822265625,1.717926025390625,1.88336181640625,0.92236328125,0.4791259765625,4.119140625,-0.21875
0.07130453999999986,0.24755859375,2.017822265625,1.717926025390625,1.88336181640625,0.934814453125,0.4910888671875,4.119140625,-0.21875
0.07448888999999781,0.24462890625,2.025146484375,1.717926025390625,1.88336181640625,0.934814453125,0.4791259765625,4.119140625,-0.21875
0.07757530000000656,0.24755859375,2.017822265625,1.717926025390625,1.88336181640625,0.934814453125,0.4791259765625,4.650390625,-0.21875
0.08076422000000605,0.24755859375,2.017822265625,1.6965484619140625,1.88336181640625,0.934814453125,0.4791259765625,4.119140625,-0.21875
0.08387100000000203,0.24755859375,2.01190185546875,1.6965484619140625,1.89642333984375,0.934814453125,0.4791259765625,4.119140625,-0.21875
0.08689711000000955,0.26123046875,2.017822265625,1.717926025390625,1.89642333984375,0.934814453125,0.4791259765625,4.119140625,-0.21875
0.09000024000000906,0.26123046875,2.01190185546875,1.6965484619140625,1.88336181640625,0.934814453125,0.4703369140625,4.119140625,-0.21875
0.0930859799999979,0.24755859375,2.01190185546875,1.6965484619140625,1.88336181640625,0.934814453125,0.4703369140625,4.119140625,-0.302734375
0.09624725999999839,0.24755859375,2.01190185546875,1.6965484619140625,1.88336181640625,0.934814453125,0.4703369140625,4.119140625,-0.21875
0.09940369999999632,0.24755859375,2.01190185546875,1.740020751953125,1.88336181640625,0.934814453125,0.4703369140625,4.650390625,-0.21875
0.10248995000000605,0.24755859375,2.01190185546875,1.76068115234375,1.87335205078125,0.934814453125,0.4703369140625,4.650390625,-0.21875
0.10569001999999728,0.24755859375,2.0018310546875,1.740020751953125,1.87335205078125,0.934814453125,0.4703369140625,4.650390625,-0.21875
0.10874641000000906,0.24755859375,2.01190185546875,1.7826385498046875,1.8470458984375,0.934814453125,0.4703369140625,4.119140625,-0.21875
0.11194269000000645,0.26123046875,2.0018310546875,1.7826385498046875,1.8470458984375,0.92236328125,0.4703369140625,4.650390625,-0.21875
0.11499559000000659,0.24755859375,2.01190185546875,1.7826385498046875,1.84039306640625,0.92236328125,0.4791259765625,4.650390625,-0.302734375
0.11809537000000603,0.24755859375,2.01190185546875,1.7982025146484375,1.84039306640625,0.92236328125,0.4703369140625,4.650390625,-0.302734375
0.12121172000000513,0.26123046875,2.0018310546875,1.7982025146484375,1.81500244140625,0.92236328125,0.4703369140625,4.119140625,-0.302734375
0.12440829999999892,0.24755859375,2.01190185546875,1.7982025146484375,1.81500244140625,0.9134521484375,0.4791259765625,4.119140625,-0.302734375
0.1274973700000004,0.24755859375,2.01190185546875,1.7982025146484375,1.773193359375,0.8997802734375,0.4791259765625,4.119140625,-0.302734375
0.13059275999999898,0.24755859375,2.0018310546875,1.8175811767578125,1.758544921875,0.8997802734375,0.4703369140625,4.650390625,-0.302734375
0.13382312999999613,0.26123046875,2.01190185546875,1.7982025146484375,1.758544921875,0.887451171875,0.4703369140625,4.119140625,-0.302734375
0.13684756000000675,0.24755859375,2.01190185546875,1.7982025146484375,1.7484130859375,0.887451171875,0.4703369140625,4.119140625,-0.302734375
0.14000966999999775,0.26123046875,2.0018310546875,1.7982025146484375,1.7484130859375,0.887451171875,0.4703369140625,4.650390625,-0.302734375
0.14306595000000755,0.24755859375,2.01190185546875,1.7982025146484375,1.73583984375,0.887451171875,0.4703369140625,4.650390625,-0.302734375
0.14624570000000858,0.24462890625,2.01190185546875,1.7982025146484375,1.7281494140625,0.8734130859375,0.4703369140625,4.119140625,-0.302734375
0.14938716999999713,0.24755859375,2.01190185546875,1.8175811767578125,1.7281494140625,0.8734130859375,0.4703369140625,4.650390625,-0.302734375
0.15236654000000271,0.24755859375,2.0018310546875,1.7982025146484375,1.69830322265625,0.8734130859375,0.4703369140625,4.650390625,-0.302734375
0.15547822000000622,0.24755859375,2.0018310546875,1.7982025146484375,1.67193603515625,0.864501953125,0.4703369140625,4.119140625,-0.302734375
0.15862106000000153,0.24755859375,2.01190185546875,1.7982025146484375,1.65557861328125,0.864501953125,0.4791259765625,4.119140625,-0.34521484375
0.16166569000000663,0.24755859375,2.0018310546875,1.8175811767578125,1.65557861328125,0.8419189453125,0.4791259765625,4.650390625,-0.34521484375
0.1648166500000059,0.24755859375,2.0018310546875,1.8175811767578125,1.635986328125,0.8419189453125,0.4703369140625,4.650390625,-0.34521484375
0.16791897999999605,0.24755859375,2.01190185546875,1.8175811767578125,1.635986328125,0.8306884765625,0.4703369140625,4.650390625,-0.34521484375
0.17110241000000315,0.24755859375,2.0018310546875,1.8175811767578125,1.6263427734375,0.8306884765625,0.4703369140625,4.650390625,-0.34521484375
0.17426667000000862,0.24755859375,2.01190185546875,1.8175811767578125,1.6138916015625,0.8306884765625,0.4703369140625,4.650390625,-0.34521484375
0.17734654000000205,0.24755859375,2.0018310546875,1.836029052734375,1.609130859375,0.8306884765625,0.4791259765625,4.119140625,-0.373046875
0.18047630000000936,0.24755859375,2.0018310546875,1.836029052734375,1.6009521484375,0.8306884765625,0.4703369140625,4.650390625,-0.373046875
0.18354297999999858,0.24755859375,2.0018310546875,1.836029052734375,1.5892333984375,0.8306884765625,0.4703369140625,4.650390625,-0.28857421875
0.18665751999999713,0.24755859375,2.0018310546875,1.836029052734375,1.54669189453125,0.8076171875,0.4591064453125,4.650390625,-0.28857421875
0.18976106000000925,0.24755859375,2.0018310546875,1.8518524169921875,1.5379638671875,0.81689453125,0.4703369140625,4.650390625,-0.3642578125
0.19288941000000648,0.26123046875,2.0018310546875,1.8518524169921875,1.5379638671875,0.8076171875,0.4703369140625,4.650390625,-0.3642578125
0.19598570000000848,0.24755859375,2.0018310546875,1.8664398193359375,1.51690673828125,0.8076171875,0.4703369140625,4.650390625,-0.3642578125
0.19910932999999886,0.24755859375,2.01190185546875,1.8664398193359375,1.4981689453125,0.7850341796875,0.4791259765625,4.650390625,-0.3642578125
