time,L lateral heel,L third metatarsal head,L fifth metatarsal head,L lateral heel,L heel,L medial heel,L medial heel,L heel
0.0008015999999955,2.0213623046875,3.1953125,5.343017578125,1.5986328125,5.509521484375,5.8544921875,7.70654296875,8.0859375
0.0037890199999992,2.0213623046875,3.23779296875,5.343017578125,1.5986328125,5.4893798828125,5.8929443359375,7.46728515625,7.7568359375
0.0069601299999959,2.01953125,3.23779296875,5.403564453125,1.63720703125,5.489013671875,5.911376953125,7.32568359375,7.6796875
0.0100388199999983,2.0213623046875,3.1953125,5.403564453125,1.6728515625,5.489013671875,5.9564208984375,7.0546875,7.5068359375
0.0132569099999955,2.0213623046875,3.23779296875,5.420654296875,1.6728515625,5.4677734375,6.0225830078125,6.85205078125,7.3017578125
0.0163744999999977,2.0213623046875,3.23779296875,5.446533203125,1.69091796875,5.4677734375,6.0225830078125,6.66357421875,6.900390625
0.019456759999997,2.0283203125,3.26416015625,5.51220703125,1.73828125,5.4459228515625,6.04541015625,6.51708984375,6.5751953125
0.0225917999999936,2.0283203125,3.26416015625,5.530029296875,1.7890625,5.458740234375,6.0902099609375,6.23193359375,6.37744140625
0.0257836699999955,2.0283203125,3.26416015625,5.530029296875,1.91259765625,5.458740234375,6.131591796875,5.88720703125,5.8916015625
0.0288630399999973,2.0283203125,3.2919921875,5.55322265625,1.9453125,5.458740234375,6.185791015625,5.4638671875,5.24267578125
0.0319808699999981,2.0283203125,3.2919921875,5.605224609375,1.98974609375,5.4677734375,6.2281494140625,5.12646484375,4.421875
0.035102149999993,2.0283203125,3.2919921875,5.623779296875,2.0673828125,5.489013671875,6.2281494140625,4.88232421875,3.12939453125
0.0382312299999938,2.0283203125,3.32373046875,5.671875,2.111328125,5.4893798828125,6.2548828125,4.38037109375,2.27978515625
0.0413592999999963,2.0283203125,3.349609375,5.6826171875,2.26220703125,5.509521484375,6.3309326171875,4.09375,1.69921875
0.0445399099999974,2.0213623046875,3.349609375,5.736572265625,2.36279296875,5.51708984375,6.35205078125,3.79345703125,0.85107421875
0.0476022399999962,2.0213623046875,3.3896484375,5.750244140625,2.47021484375,5.543701171875,6.4049072265625,3.658203125,0.01416015625
0.0507290199999985,1.99169921875,3.3896484375,5.750244140625,2.49853515625,5.562255859375,6.432861328125,3.384765625,-0.47021484375
0.0538681299999979,1.9788818359375,3.349609375,5.750244140625,2.60400390625,5.5765380859375,6.4593505859375,3.2734375,-1.2802734375
0.0570421699999954,1.979248046875,3.3896484375,5.80712890625,2.6708984375,5.6019287109375,6.4892578125,3.1533203125,-1.85302734375
0.0601642399999988,1.95361328125,3.349609375,5.8271484375,2.86279296875,5.6019287109375,6.4892578125,3.0380859375,-2.28955078125
0.0632586099999983,1.939208984375,3.3896484375,5.85498046875,2.884765625,5.6142578125,6.510986328125,2.9609375,-2.748046875
0.0663972099999981,1.919189453125,3.349609375,5.85498046875,2.99560546875,5.63623046875,6.538818359375,2.92333984375,-2.96044921875
0.0695414699999972,1.89697265625,3.349609375,5.8818359375,3.033203125,5.65283203125,6.561279296875,2.990966796875,-3.06494140625
0.0726531699999952,1.882080078125,3.32373046875,5.8818359375,3.21435546875,5.678955078125,6.5960693359375,3.1484375,-3.06005859375
0.0757956499999963,1.87646484375,3.2919921875,5.8818359375,3.26318359375,5.697265625,6.6202392578125,3.6015625,-2.96240234375
0.0789516299999988,1.87158203125,3.32373046875,5.899658203125,3.330078125,5.7296142578125,6.6519775390625,3.978759765625,-2.6904296875
0.0820762999999971,1.8739013671875,3.2919921875,5.899658203125,3.42041015625,5.74609375,6.7021484375,4.42822265625,-2.31640625
0.0851888899999977,1.84716796875,3.2919921875,5.9248046875,3.4296875,5.750244140625,6.7308349609375,4.874267578125,-1.8291015625
0.0883505599999949,1.834228515625,3.26416015625,5.9248046875,3.5107421875,5.7774658203125,6.7667236328125,5.18359375,-1.158203125
0.0915121299999981,1.83642578125,3.26416015625,5.963623046875,3.58251953125,5.8056640625,6.7667236328125,5.615966796875,-0.6025390625
0.0946454099999982,1.8350830078125,3.2919921875,5.963623046875,3.65771484375,5.8056640625,6.817626953125,5.97998046875,-0.00390625
0.0977393699999993,1.8350830078125,3.2919921875,5.979736328125,3.69677734375,5.8167724609375,6.817626953125,6.14599609375,0.35302734375
0.1008712599999981,1.8321533203125,3.2919921875,6.0,3.83935546875,5.8380126953125,6.852783203125,6.303466796875,1.1005859375
0.1039785199999983,1.8265380859375,3.2919921875,6.0,3.87109375,5.848876953125,6.852783203125,6.437255859375,2.26904296875
0.1071099299999929,1.8265380859375,3.2919921875,6.027099609375,3.96630859375,5.848876953125,6.852783203125,6.468505859375,2.90185546875
0.1102344299999984,1.8265380859375,3.2919921875,6.027099609375,4.0625,5.8778076171875,6.8826904296875,6.42822265625,3.35986328125
0.1134431099999986,1.820068359375,3.2919921875,6.050048828125,4.10205078125,5.8778076171875,6.9163818359375,6.2958984375,4.05126953125
0.1165651699999941,1.8134765625,3.32373046875,6.076904296875,4.1845703125,5.9197998046875,6.8826904296875,6.111328125,4.1552734375
