time,L lateral heel,L third metatarsal head,L fifth metatarsal head,L lateral heel,L heel,L medial heel,L medial heel,L heel
0.0011211899999992,0.6756591796875,1.319580078125,1.079315185546875,0.63916015625,0.25030517578125,0.77911376953125,0.963623046875,0.67041015625
0.004272499999999,0.6756591796875,1.319580078125,1.079315185546875,0.63916015625,0.258056640625,0.7568359375,0.963623046875,0.67041015625
0.007434019999998,0.6756591796875,1.319580078125,1.079315185546875,0.63916015625,0.25030517578125,0.7568359375,0.88818359375,0.67041015625
0.010589760000002,0.6756591796875,1.29833984375,1.079315185546875,0.63916015625,0.258056640625,0.77911376953125,0.88818359375,0.55810546875
0.013682039999999,0.703857421875,1.29833984375,1.09539794921875,0.63916015625,0.258056640625,0.77911376953125,0.88818359375,0.55810546875
0.0168145199999969,0.703857421875,1.29833984375,1.079315185546875,0.63916015625,0.258056640625,0.77911376953125,0.88818359375,0.67041015625
0.0200319799999988,0.703857421875,1.29833984375,1.079315185546875,0.63916015625,0.258056640625,0.7568359375,0.88818359375,0.55810546875
0.0231370799999979,0.703857421875,1.26708984375,1.059783935546875,0.63916015625,0.25030517578125,0.77911376953125,0.814453125,0.55810546875
0.0263301899999959,0.703857421875,1.26708984375,1.079315185546875,0.63916015625,0.25030517578125,0.7568359375,0.88818359375,0.55810546875
0.0293913900000006,0.703857421875,1.212646484375,1.079315185546875,0.6240234375,0.258056640625,0.7568359375,0.88818359375,0.67041015625
0.0325305,0.703857421875,1.212646484375,1.059783935546875,0.63916015625,0.25030517578125,0.7568359375,0.88818359375,0.55810546875
0.0356457999999975,0.703857421875,1.242919921875,1.03521728515625,0.6240234375,0.25030517578125,0.77911376953125,0.88818359375,0.55810546875
0.0388827599999999,0.703857421875,1.212646484375,0.973876953125,0.6240234375,0.258056640625,0.77911376953125,0.88818359375,0.55810546875
0.0419456699999969,0.703857421875,1.186279296875,0.973876953125,0.6240234375,0.258056640625,0.7568359375,0.88818359375,0.55810546875
0.0451055400000015,0.703857421875,1.186279296875,0.9990234375,0.6240234375,0.258056640625,0.77911376953125,0.88818359375,0.67041015625
0.0482540900000003,0.703857421875,1.212646484375,1.012725830078125,0.6240234375,0.258056640625,0.7568359375,0.88818359375,0.67041015625
0.0513438199999995,0.703857421875,1.186279296875,0.9990234375,0.61279296875,0.25030517578125,0.77911376953125,0.88818359375,0.67041015625
0.0544720600000019,0.703857421875,1.186279296875,1.012725830078125,0.61279296875,0.25030517578125,0.7568359375,0.963623046875,0.55810546875
0.0576014799999953,0.703857421875,1.1611328125,1.012725830078125,0.6240234375,0.25030517578125,0.7568359375,0.963623046875,0.67041015625
0.0610285899999993,0.703857421875,1.186279296875,1.012725830078125,0.6240234375,0.258056640625,0.7568359375,0.88818359375,0.67041015625
0.0638993700000014,0.703857421875,1.186279296875,1.012725830078125,0.6240234375,0.25030517578125,0.77911376953125,0.88818359375,0.67041015625
0.0670548900000014,0.703857421875,1.1611328125,0.9990234375,0.6240234375,0.25030517578125,0.7568359375,0.88818359375,0.55810546875
0.0701850899999954,0.703857421875,1.1611328125,1.012725830078125,0.61279296875,0.25030517578125,0.7568359375,0.814453125,0.55810546875
0.0733329999999981,0.703857421875,1.1611328125,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.814453125,0.462890625
0.0764389599999972,0.703857421875,1.186279296875,0.9990234375,0.6240234375,0.258056640625,0.77911376953125,0.747802734375,0.38916015625
0.07956128,0.7388916015625,1.186279296875,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.747802734375,0.3037109375
0.0827272199999953,0.703857421875,1.1611328125,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.747802734375,0.3037109375
0.0858111100000016,0.703857421875,1.186279296875,1.012725830078125,0.63916015625,0.258056640625,0.7568359375,0.747802734375,0.3037109375
0.088996950000002,0.703857421875,1.186279296875,1.012725830078125,0.6240234375,0.25030517578125,0.7568359375,0.747802734375,0.3037109375
0.0921002099999981,0.7388916015625,1.1611328125,0.9990234375,0.63916015625,0.25030517578125,0.73248291015625,0.747802734375,0.3037109375
0.0953085399999977,0.7388916015625,1.1611328125,0.9990234375,0.63916015625,0.258056640625,0.77911376953125,0.68212890625,0.2470703125
0.0983777000000003,0.703857421875,1.186279296875,0.9990234375,0.63916015625,0.25030517578125,0.77911376953125,0.617919921875,0.2470703125
0.1015179500000016,0.7388916015625,1.186279296875,0.9990234375,0.63916015625,0.23944091796875,0.7568359375,0.55419921875,0.2470703125
0.1046943699999971,0.7388916015625,1.212646484375,0.9990234375,0.63916015625,0.25030517578125,0.77911376953125,0.617919921875,0.2470703125
0.1077628199999978,0.7388916015625,1.212646484375,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.49169921875,0.2470703125
0.1109033699999955,0.7388916015625,1.242919921875,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.55419921875,0.2470703125
0.1140312399999956,0.7388916015625,1.29833984375,1.012725830078125,0.64697265625,0.258056640625,0.7568359375,0.55419921875,0.1787109375
0.1173045399999992,0.75732421875,1.319580078125,0.973876953125,0.63916015625,0.258056640625,0.77911376953125,0.49169921875,0.1787109375
0.120322950000002,0.7388916015625,1.3994140625,1.012725830078125,0.63916015625,0.258056640625,0.7568359375,0.435302734375,0.12939453125
0.1233824600000019,0.7388916015625,1.3994140625,0.9990234375,0.63916015625,0.258056640625,0.7568359375,0.32080078125,0.1005859375
0.1265011300000011,0.75732421875,1.42724609375,0.9990234375,0.64697265625,0.258056640625,0.7568359375,0.32080078125,0.1005859375
0.1296598699999975,0.75732421875,1.45068359375,0.9990234375,0.64697265625,0.258056640625,0.7568359375,0.375732421875,0.04345703125
0.1327956100000022,0.75732421875,1.52099609375,0.9990234375,0.66064453125,0.258056640625,0.77911376953125,0.32080078125,0.177734375
0.1359264499999994,0.75732421875,1.537353515625,1.012725830078125,0.66064453125,0.258056640625,0.7568359375,0.21240234375,0.177734375
0.1390892000000008,0.75732421875,1.58251953125,1.079315185546875,0.66064453125,0.25030517578125,0.7568359375,0.16748046875,0.4716796875
0.1422200700000004,0.75732421875,1.62255859375,1.09539794921875,0.66064453125,0.25030517578125,0.7568359375,0.16748046875,0.3447265625
0.1453087199999956,0.7652587890625,1.63720703125,1.1204833984375,0.66064453125,0.258056640625,0.73248291015625,0.16748046875,0.3447265625
0.1484392999999997,0.75732421875,1.63720703125,1.1204833984375,0.650390625,0.258056640625,0.73248291015625,0.114501953125,0.3447265625
0.1515444799999983,0.7652587890625,1.696533203125,1.14459228515625,0.64697265625,0.258056640625,0.73248291015625,0.16748046875,0.3447265625
0.1547422000000011,0.7652587890625,1.7734375,1.18084716796875,0.64697265625,0.25030517578125,0.73248291015625,0.16748046875,0.3447265625
0.1578234099999989,0.7652587890625,1.802734375,1.19921875,0.64697265625,0.258056640625,0.73248291015625,0.16748046875,0.4716796875
0.1609689299999956,0.8079833984375,1.826171875,1.18084716796875,0.63916015625,0.258056640625,0.73248291015625,0.21240234375,0.3447265625
0.1641085599999954,0.7652587890625,1.85302734375,1.19921875,0.6240234375,0.258056640625,0.7568359375,0.21240234375,0.3447265625
0.167741559999996,0.7652587890625,1.85302734375,1.19921875,0.61279296875,0.258056640625,0.73248291015625,0.26513671875,0.2509765625
0.1708561099999954,0.8079833984375,1.88134765625,1.19921875,0.603515625,0.25030517578125,0.7568359375,0.26513671875,0.177734375
0.1734922799999978,0.8079833984375,1.912109375,1.18084716796875,0.603515625,0.258056640625,0.73248291015625,0.26513671875,0.2509765625
0.1766238700000002,0.8079833984375,1.90771484375,1.19921875,0.59619140625,0.258056640625,0.73248291015625,0.26513671875,0.2509765625
0.1802670900000009,0.7652587890625,1.91748046875,1.22222900390625,0.603515625,0.25030517578125,0.73248291015625,0.26513671875,0.0634765625
0.1829103299999985,0.8079833984375,1.92724609375,1.22222900390625,0.59619140625,0.25030517578125,0.7568359375,0.435302734375,0.76611328125
0.1864784999999997,0.8079833984375,1.91748046875,1.22222900390625,0.5859375,0.25030517578125,0.7568359375,0.55419921875,1.21875
0.1897332799999986,0.8079833984375,1.9365234375,1.19921875,0.59033203125,0.25030517578125,0.7568359375,0.68212890625,2.09130859375
0.1927799799999974,0.8359375,1.91845703125,1.18084716796875,0.56591796875,0.258056640625,0.7568359375,1.0341796875,2.64892578125
0.1959300899999974,0.8079833984375,1.8701171875,1.18084716796875,0.5654296875,0.258056640625,0.73248291015625,1.424560546875,3.68603515625
0.1990992399999953,0.8079833984375,1.8447265625,1.16015625,0.56591796875,0.25030517578125,0.73248291015625,1.76953125,4.10400390625
0.2021591299999983,0.7652587890625,1.8447265625,1.18084716796875,0.58642578125,0.258056640625,0.73248291015625,1.684814453125,3.97998046875
0.2053006699999997,0.75732421875,1.8447265625,1.18084716796875,0.59033203125,0.258056640625,0.73248291015625,2.56787109375,2.59423828125
0.2084468699999959,0.75732421875,1.81201171875,1.19921875,0.59033203125,0.258056640625,0.73248291015625,2.93017578125,-1.158203125
0.2115607399999959,0.7388916015625,1.7890625,1.22222900390625,0.58642578125,0.258056640625,0.7568359375,3.82763671875,-3.06005859375
0.2147301099999978,0.75732421875,1.77685546875,1.22222900390625,0.59033203125,0.25030517578125,0.73248291015625,4.7333984375,-2.5
0.2174180700000008,0.7652587890625,1.74755859375,1.23834228515625,0.58642578125,0.258056640625,0.73248291015625,6.111328125,-0.083984375
